"Start Time","Track","Series","Season Year","Season Quarter","Rookie Season","Race Week","Strength of Field"
"2018.04.30 10:15 PM GMT","Nürburgring Combined - Gesamtstrecke 24h","Advanced Mazda MX-5 Cup Series","2018","2","N/A","7","2490"

"Fin Pos","Car ID","Car","Car Class ID","Car Class","Team ID","Cust ID","Name","Start Pos","Car #","Out ID","Out","Interval","Laps Led","Qualify Time","Average Lap Time","Fastest Lap Time","Fast Lap#","Laps Comp","Inc","Pts","Club Pts","Div","Club ID","Club","Old iRating","New iRating","Old License Level","Old License Sub-Level","New License Level","New License Sub-Level","Series Name","Max Fuel Fill%","Weight Penalty (KG)"
"1","67","Global Mazda MX-5 Cup","74","Mazda MX-5 Cup 2016","233692","233692","David Garrido Sanchez","1","1","0","Running","-00.000","3","","10:26.538","10:19.325","4","4","0","149","15","1","36","UK and I","4136","4188","15","344","15","365","Advanced Mazda MX-5 Cup Series","30","0"
"2","67","Global Mazda MX-5 Cup","74","Mazda MX-5 Cup 2016","265919","265919","Paul Cassidy","4","14","0","Running","-23.218","0","","10:32.341","","","4","2","139","13","3","36","UK and I","1972","2071","18","247","18","277","Advanced Mazda MX-5 Cup Series","30","0"
"3","67","Global Mazda MX-5 Cup","74","Mazda MX-5 Cup 2016","275094","275094","Richard Warmingham","3","4","0","Running","-35.929","0","","10:46.452","","","4","12","129","11","1","36","UK and I","3095","3147","17","174","17","155","Advanced Mazda MX-5 Cup Series","30","0"
"4","67","Global Mazda MX-5 Cup","74","Mazda MX-5 Cup 2016","196338","196338","Pedro J Temeladri","7","6","0","Running","-43.249","0","","10:37.139","10:22.123","3","4","2","119","9","3","24","Hispanoamérica","2817","2864","20","426","20","434","Advanced Mazda MX-5 Cup Series","30","0"
"5","67","Global Mazda MX-5 Cup","74","Mazda MX-5 Cup 2016","92937","92937","Ryan D Walker","15","15","0","Running","-45.113","0","","10:37.812","10:21.108","4","4","8","109","7","3","36","UK and I","1935","1998","19","356","19","341","Advanced Mazda MX-5 Cup Series","30","0"
"6","67","Global Mazda MX-5 Cup","74","Mazda MX-5 Cup 2016","321604","321604","Sean Cromwell2","11","10","0","Running","-46.367","0","","10:38.127","10:30.508","3","4","7","99","5","3","18","Atlantic","2050","2097","11","365","11","370","Advanced Mazda MX-5 Cup Series","30","0"
"7","67","Global Mazda MX-5 Cup","74","Mazda MX-5 Cup 2016","148328","148328","Thomas Berjot","10","9","0","Running","-47.797","0","","10:38.485","","","4","12","89","3","3","39","France","2067","2101","20","443","20","407","Advanced Mazda MX-5 Cup Series","30","0"
"8","67","Global Mazda MX-5 Cup","74","Mazda MX-5 Cup 2016","100310","100310","Yoeri Flossie","5","2","0","Running","-3:40.954","0","","11:21.775","10:40.057","4","4","5","79","1","1","40","Benelux","3733","3707","19","355","19","355","Advanced Mazda MX-5 Cup Series","30","0"
"9","67","Global Mazda MX-5 Cup","74","Mazda MX-5 Cup 2016","198865","198865","Santiago Rodriguez","16","16","0","Running","-5:38.898","0","","10:35.526","10:32.751","2","4","10","69","0","4","24","Hispanoamérica","1879","1894","15","359","15","341","Advanced Mazda MX-5 Cup Series","30","0"
"10","67","Global Mazda MX-5 Cup","74","Mazda MX-5 Cup 2016","271958","271958","Cail SanJorge2","12","11","0","Running","-9:48.999","0","","13:33.976","10:44.752","4","4","4","59","0","2","24","Hispanoamérica","2010","2009","20","412","20","414","Advanced Mazda MX-5 Cup Series","30","0"
"11","67","Global Mazda MX-5 Cup","74","Mazda MX-5 Cup 2016","178806","178806","David Onazol","8","7","32","Disconnected","-1 L","0","","10:22.252","10:22.260","2","3","3","49","0","2","38","Iberia","2807","2768","19","364","19","364","Advanced Mazda MX-5 Cup Series","30","0"
"12","67","Global Mazda MX-5 Cup","74","Mazda MX-5 Cup 2016","82224","82224","Jean-François  Penot","2","3","32","Disconnected","-1 L","1","","10:17.513","10:18.413","2","3","6","39","0","2","39","France","3420","3352","14","243","14","242","Advanced Mazda MX-5 Cup Series","30","0"
"13","67","Global Mazda MX-5 Cup","74","Mazda MX-5 Cup 2016","293195","293195","Ever Franetovich","9","8","29","Disqualified","-2 L","0","","10:31.825","","","2","17","29","0","2","24","Hispanoamérica","2645","2586","14","202","13","143","Advanced Mazda MX-5 Cup Series","30","0"
"14","67","Global Mazda MX-5 Cup","74","Mazda MX-5 Cup 2016","102640","102640","Gareth Brocklesby2","6","5","32","Disconnected","-2 L","0","","00.000","","","2","6","19","0","2","36","UK and I","2828","2751","10","260","10","251","Advanced Mazda MX-5 Cup Series","30","0"
"15","67","Global Mazda MX-5 Cup","74","Mazda MX-5 Cup 2016","114175","114175","Thomas Pendergrass","14","13","29","Disqualified","-3 L","0","","10:29.899","","","1","17","9","0","3","6","California Club","1984","1921","13","165","13","127","Advanced Mazda MX-5 Cup Series","30","0"
"16","67","Global Mazda MX-5 Cup","74","Mazda MX-5 Cup 2016","208755","208755","Stefan Brömel","13","12","32","Disconnected","-3 L","0","","10:38.680","","","1","3","4","0","3","42","DE-AT-CH","2008","1932","16","456","16","451","Advanced Mazda MX-5 Cup Series","30","0"
