"Start Time","Track","Series","Season Year","Season Quarter","Rookie Season","Race Week","Strength of Field"
"2017.12.22 8:45 PM GMT","Mazda Raceway Laguna Seca - Full Course","iRacing Formula Renault 2.0","2018","1","N/A","2","2253"

"Fin Pos","Car ID","Car","Car Class ID","Car Class","Team ID","Cust ID","Name","Start Pos","Car #","Out ID","Out","Interval","Laps Led","Qualify Time","Average Lap Time","Fastest Lap Time","Fast Lap#","Laps Comp","Inc","Pts","Club Pts","Div","Club ID","Club","Old iRating","New iRating","Old License Level","Old License Sub-Level","New License Level","New License Sub-Level","Series Name","Max Fuel Fill%","Weight Penalty (KG)"
"1","74","Formula Renault 2.0","81","Formula Renault 2.0","65999","65999","Tim McIver","3","1","0","Running","-00.000","21","","1:18.842","1:17.779","10","23","1","135","16","1","34","Australia/NZ","3994","4042","19","357","19","371","iRacing Formula Renault 2.0","100","0"
"2","74","Formula Renault 2.0","81","Formula Renault 2.0","113992","113992","Matthieu Chauvière","1","9","0","Running","-14.316","2","","1:19.464","1:17.982","4","23","8","126","14","3","39","France","2471","2546","18","235","18","231","iRacing Formula Renault 2.0","100","0"
"3","74","Formula Renault 2.0","81","Formula Renault 2.0","264006","264006","Vincent Revel","9","10","0","Running","-25.075","0","","1:19.932","1:18.661","15","23","3","118","12","2","39","France","2148","2222","13","166","13","187","iRacing Formula Renault 2.0","100","0"
"4","74","Formula Renault 2.0","81","Formula Renault 2.0","305355","305355","Dominik Blajer","2","14","0","Running","-36.001","0","","1:20.407","1:18.850","13","23","5","109","10","3","46","Central-Eastern Europe","1867","1940","11","317","11","325","iRacing Formula Renault 2.0","100","0"
"5","74","Formula Renault 2.0","81","Formula Renault 2.0","176407","176407","Mattias Bengtsson","6","4","0","Running","-37.127","0","","1:20.456","1:18.963","15","23","3","101","8","2","43","Scandinavia","2578","2615","20","465","20","463","iRacing Formula Renault 2.0","100","0"
"6","74","Formula Renault 2.0","81","Formula Renault 2.0","60791","60791","Kristof De Busser","17","6","0","Running","-44.080","0","","1:20.758","1:19.481","9","23","1","92","6","2","40","Benelux","2549","2575","20","494","20","499","iRacing Formula Renault 2.0","100","0"
"7","74","Formula Renault 2.0","81","Formula Renault 2.0","154266","154266","Stephan Roesgen","5","2","0","Running","-45.228","0","","1:20.808","1:18.659","7","23","7","84","4","2","42","DE-AT-CH","2887","2891","17","183","17","185","iRacing Formula Renault 2.0","100","0"
"8","74","Formula Renault 2.0","81","Formula Renault 2.0","139947","139947","Davide Giovanni Solbiati","14","17","0","Running","-1 L","0","","1:22.946","1:20.485","5","22","11","75","2","6","41","Italy","1431","1474","18","221","18","207","iRacing Formula Renault 2.0","100","0"
"9","74","Formula Renault 2.0","81","Formula Renault 2.0","75577","75577","Enrique Tramontin","15","12","0","Running","-1 L","0","","1:24.531","1:22.077","7","22","8","67","0","3","42","DE-AT-CH","2048","2055","14","289","14","280","iRacing Formula Renault 2.0","100","0"
"10","74","Formula Renault 2.0","81","Formula Renault 2.0","114325","114325","Francesco Tonin","10","5","0","Running","-1 L","0","","1:24.847","1:19.004","8","22","9","59","0","2","14","New York","2563","2542","18","276","18","259","iRacing Formula Renault 2.0","100","0"
"11","74","Formula Renault 2.0","81","Formula Renault 2.0","288478","288478","Marti Olle","11","15","0","Running","-3 L","0","","1:22.344","1:20.271","3","20","11","50","0","4","38","Iberia","1692","1690","14","222","14","219","iRacing Formula Renault 2.0","100","0"
"12","74","Formula Renault 2.0","81","Formula Renault 2.0","213656","213656","Christophe Vandeputte","4","7","32","Disconnected","-17 L","0","","1:22.714","1:20.502","4","6","6","42","0","2","40","Benelux","2487","2445","19","357","19","333","iRacing Formula Renault 2.0","100","0"
"13","74","Formula Renault 2.0","81","Formula Renault 2.0","89780","89780","Remigio Di Pasqua","13","16","32","Disconnected","-18 L","0","","1:29.101","1:24.044","4","5","7","33","0","5","41","Italy","1483","1466","10","278","10","268","iRacing Formula Renault 2.0","100","0"
"14","74","Formula Renault 2.0","81","Formula Renault 2.0","155331","155331","Aedan Campbell","8","3","32","Disconnected","-21 L","0","","2:26.621","","","2","9","25","0","2","19","New Jersey","2699","2627","16","455","16","426","iRacing Formula Renault 2.0","100","0"
"15","74","Formula Renault 2.0","81","Formula Renault 2.0","287332","287332","Stefano Carlo Finazzi","7","13","32","Disconnected","-22 L","0","","00.000","","","1","4","16","0","3","36","UK and I","2021","1960","14","217","14","203","iRacing Formula Renault 2.0","100","0"
"16","74","Formula Renault 2.0","81","Formula Renault 2.0","304788","304788","Alexey Sirotkin","12","11","32","Disconnected","-23 L","0","","00.000","","","0","4","0","0","3","46","Central-Eastern Europe","2077","1995","11","349","11","341","iRacing Formula Renault 2.0","100","0"
"17","74","Formula Renault 2.0","81","Formula Renault 2.0","192964","192964","Sandra Castrogiovanni","16","8","32","Disconnected","-23 L","0","","00.000","","","0","1","0","0","2","24","Hispanoamérica","2395","2305","13","130","13","124","iRacing Formula Renault 2.0","100","0"
