"Start Time","Track","Series","Season Year","Season Quarter","Rookie Season","Race Week","Strength of Field","Special Event Type"
"2019.04.19 10:15 PM GMT","Richmond Raceway","NASCAR iRacing Class C Fixed","2019","2","N/A","6","1387",""

"Fin Pos","Car ID","Car","Car Class ID","Car Class","Team ID","Cust ID","Name","Start Pos","Car #","Out ID","Out","Interval","Laps Led","Qualify Time","Average Lap Time","Fastest Lap Time","Fast Lap#","Laps Comp","Inc","Pts","Club Pts","Div","Club ID","Club","Old iRating","New iRating","Old License Level","Old License Sub-Level","New License Level","New License Sub-Level","Series Name","Max Fuel Fill%","Weight Penalty (KG)","Agg Pts"
"1","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","356907","356907","Racin Vernon","6","4","0","Running","-00.000","15","","34.307","22.065","8","60","4","85","17","4","6","California Club","1589","1673","14","261","14","269","NASCAR iRacing Class C Fixed","100","0","85"
"2","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","348157","348157","Wayne Roberts2","5","5","0","Running","-00.151","1","","34.309","22.262","41","60","0","80","15","4","28","Michigan","1551","1626","15","340","15","358","NASCAR iRacing Class C Fixed","100","0","80"
"3","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","272608","272608","Cody Terry","3","15","0","Running","-00.341","19","","34.312","22.304","23","60","0","75","13","3","25","Carolina","1211","1292","15","338","15","354","NASCAR iRacing Class C Fixed","100","0","75"
"4","62","NASCAR Camping World Toyota Tundra","71","Camping World Series","264125","264125","Shawn Taylor3","10","13","0","Running","-01.262","0","","34.328","22.434","47","60","0","70","11","4","17","Virginias","1292","1357","19","323","19","342","NASCAR iRacing Class C Fixed","100","0","70"
"5","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","208199","208199","Thomas Russell Wolfe","7","3","0","Running","-04.053","0","","34.374","22.273","8","60","2","65","9","5","17","Virginias","1592","1632","20","475","20","477","NASCAR iRacing Class C Fixed","100","0","65"
"6","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","314253","314253","Kaj Mailo","18","12","0","Running","-05.515","0","","34.398","22.484","41","60","4","60","7","7","32","West","1312","1354","14","222","14","235","NASCAR iRacing Class C Fixed","100","0","60"
"7","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","284481","284481","Filipe M R Costa","15","7","0","Running","-17.252","0","","34.594","22.331","41","60","6","55","5","6","38","Iberia","1469","1492","15","331","15","325","NASCAR iRacing Class C Fixed","100","0","55"
"8","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","369466","369466","Hank Castin","11","17","0","Running","-20.970","0","","34.656","22.901","39","60","4","50","3","6","20","Ohio","1190","1216","11","375","11","382","NASCAR iRacing Class C Fixed","100","0","50"
"9","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","322670","322670","Steve Bradley2","2","18","0","Running","-1 L","0","","35.256","22.461","8","59","6","45","1","6","26","Illinois","1186","1201","10","219","10","229","NASCAR iRacing Class C Fixed","100","0","45"
"10","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","17963","17963","James Barber","4","2","0","Running","-8 L","0","","37.409","22.357","8","52","8","40","0","4","29","Midwest","1616","1601","18","277","18","257","NASCAR iRacing Class C Fixed","100","0","40"
"11","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","217917","217917","Matthew Greene","1","1","0","Running","-15 L","25","","39.987","22.354","8","45","8","35","0","4","17","Virginias","1621","1594","20","430","20","406","NASCAR iRacing Class C Fixed","100","0","35"
"12","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","340328","340328","Jamie S Jessup","17","10","32","Disconnected","-30 L","0","","40.063","22.677","19","30","14","30","0","6","25","Carolina","1370","1344","20","412","19","330","NASCAR iRacing Class C Fixed","100","0","30"
"13","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","368276","368276","Chris Tilson","16","9","32","Disconnected","-33 L","0","","39.351","22.368","23","27","10","25","0","6","21","Georgia","1403","1364","14","270","14","246","NASCAR iRacing Class C Fixed","100","0","25"
"14","62","NASCAR Camping World Toyota Tundra","71","Camping World Series","106578","106578","Brian Paul2","9","14","32","Disconnected","-36 L","0","","40.101","22.140","7","24","12","20","0","5","12","New England","1223","1182","14","261","14","234","NASCAR iRacing Class C Fixed","100","0","20"
"15","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","202598","202598","Ryan Hovik","8","8","32","Disconnected","-38 L","0","","43.600","22.800","15","22","4","15","0","5","23","Mid-South","1415","1353","19","355","19","341","NASCAR iRacing Class C Fixed","100","0","15"
"16","62","NASCAR Camping World Toyota Tundra","71","Camping World Series","360902","360902","Max Feken","13","11","32","Disconnected","-49 L","0","","1:29.676","22.853","5","11","4","10","0","6","25","Carolina","1340","1271","11","366","11","359","NASCAR iRacing Class C Fixed","100","0","10"
"17","62","NASCAR Camping World Toyota Tundra","71","Camping World Series","365005","365005","Robert Helms","12","16","32","Disconnected","-50 L","0","","37.444","22.503","8","10","4","5","0","R","17","Virginias","1200","1127","15","339","15","332","NASCAR iRacing Class C Fixed","100","0","5"
"18","62","NASCAR Camping World Toyota Tundra","71","Camping World Series","134127","134127","Edward McCLenon","14","6","32","Disconnected","-59 L","0","","00.000","","","1","4","2","0","4","19","New Jersey","1493","1394","19","322","19","305","NASCAR iRacing Class C Fixed","100","0","2"
