"Start Time","Track","Series","Season Year","Season Quarter","Rookie Season","Race Week","Strength of Field","Special Event Type"
"2019.03.14 3:15 AM GMT","Auto Club Speedway - Oval","NASCAR iRacing Class C Fixed","2019","2","N/A","1","849",""

"Fin Pos","Car ID","Car","Car Class ID","Car Class","Team ID","Cust ID","Name","Start Pos","Car #","Out ID","Out","Interval","Laps Led","Qualify Time","Average Lap Time","Fastest Lap Time","Fast Lap#","Laps Comp","Inc","Pts","Club Pts","Div","Club ID","Club","Old iRating","New iRating","Old License Level","Old License Sub-Level","New License Level","New License Sub-Level","Series Name","Max Fuel Fill%","Weight Penalty (KG)","Agg Pts"
"1","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","174150","174150","Justin Linville","1","1","0","Running","-00.000","21","","50.199","42.152","3","30","0","53","22","6","29","Midwest","1158","1233","19","341","19","350","NASCAR iRacing Class C Fixed","100","0","53"
"2","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","108454","108454","Lloyd Saunders","5","7","0","Running","-03.830","0","","50.327","42.237","14","30","0","50","20","7","15","Canada","1053","1125","10","245","10","258","NASCAR iRacing Class C Fixed","100","0","50"
"3","62","NASCAR Camping World Toyota Tundra","71","Camping World Series","25532","25532","Michael Krachun","12","8","0","Running","-05.233","0","","50.373","42.161","2","30","0","48","18","7","19","New Jersey","1025","1091","14","281","14","295","NASCAR iRacing Class C Fixed","100","0","48"
"4","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","268250","268250","Josh Herrick","10","9","0","Running","-05.488","0","","50.382","41.995","3","30","2","45","16","7","31","Great Plains","996","1055","10","233","10","243","NASCAR iRacing Class C Fixed","100","0","45"
"5","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","191256","191256","Austin Toddy","8","14","0","Running","-05.952","0","","50.398","42.252","14","30","0","43","14","9","32","West","823","884","11","364","11","373","NASCAR iRacing Class C Fixed","100","0","43"
"6","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","179038","179038","James Kilburn","2","2","0","Running","-06.663","4","","50.421","42.043","2","30","0","40","12","7","15","Canada","1139","1172","14","274","14","287","NASCAR iRacing Class C Fixed","100","0","40"
"7","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","308596","308596","Steve Augustine","18","20","0","Running","-07.159","0","","50.437","42.343","2","30","0","38","10","8","6","California Club","634","693","10","272","10","286","NASCAR iRacing Class C Fixed","100","0","38"
"8","62","NASCAR Camping World Toyota Tundra","71","Camping World Series","335808","335808","Curtis Wilson2","16","18","0","Running","-08.156","5","","50.471","42.314","4","30","0","36","8","9","31","Great Plains","650","698","10","233","10","246","NASCAR iRacing Class C Fixed","100","0","36"
"9","62","NASCAR Camping World Toyota Tundra","71","Camping World Series","364605","364605","Mathew Trivett","6","15","0","Running","-08.522","0","","50.483","42.040","2","30","0","33","6","8","17","Virginias","740","772","10","231","10","243","NASCAR iRacing Class C Fixed","100","0","33"
"10","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","63377","63377","Trevor Hawkins","20","4","0","Running","-09.513","0","","49.629","42.138","15","30","0","31","4","7","15","Canada","1113","1114","20","499","20","499","NASCAR iRacing Class C Fixed","100","0","31"
