"Start Time","Track","Series","Season Year","Season Quarter","Rookie Season","Race Week","Strength of Field","Special Event Type"
"2019.04.02 1:15 AM GMT","Texas Motor Speedway - Oval","NASCAR iRacing Class C Fixed","2019","2","N/A","4","2100",""

"Fin Pos","Car ID","Car","Car Class ID","Car Class","Team ID","Cust ID","Name","Start Pos","Car #","Out ID","Out","Interval","Laps Led","Qualify Time","Average Lap Time","Fastest Lap Time","Fast Lap#","Laps Comp","Inc","Pts","Club Pts","Div","Club ID","Club","Old iRating","New iRating","Old License Level","Old License Sub-Level","New License Level","New License Sub-Level","Series Name","Max Fuel Fill%","Weight Penalty (KG)","Agg Pts"
"1","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","116840","116840","Jonathan Boger","1","2","0","Running","-00.000","36","","48.504","30.883","33","40","0","130","23","2","29","Midwest","2363","2449","19","332","19","344","NASCAR iRacing Class C Fixed","100","0","130"
"2","62","NASCAR Camping World Toyota Tundra","71","Camping World Series","113948","113948","Vernon Margheim","14","7","0","Running","-01.778","0","","48.548","30.953","33","40","0","124","21","2","27","Indiana","2324","2403","19","352","19","364","NASCAR iRacing Class C Fixed","100","0","124"
"3","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","26958","26958","Rob Pendleton","20","18","0","Running","-01.821","0","","48.549","31.102","33","40","4","118","19","3","29","Midwest","1884","1971","20","438","20","423","NASCAR iRacing Class C Fixed","100","0","118"
"4","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","54648","54648","Ronnie Shirk Jr","11","24","0","Running","-03.299","0","","48.586","31.249","23","40","0","113","17","6","25","Carolina","1845","1925","18","220","18","237","NASCAR iRacing Class C Fixed","100","0","113"
"5","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","121305","121305","Matt Brewer","19","14","0","Running","-03.692","0","","48.596","31.252","34","40","2","107","15","3","22","Florida","2094","2156","19","350","19","352","NASCAR iRacing Class C Fixed","100","0","107"
"6","62","NASCAR Camping World Toyota Tundra","71","Camping World Series","353605","353605","Corbin Crabtree","6","20","0","Running","-03.895","0","","48.601","31.120","23","40","1","101","13","4","21","Georgia","1877","1939","19","350","19","357","NASCAR iRacing Class C Fixed","100","0","101"
"7","62","NASCAR Camping World Toyota Tundra","71","Camping World Series","362314","362314","Cody Ditto","7","16","0","Running","-03.977","0","","48.603","31.162","23","40","0","96","11","5","20","Ohio","1911","1963","15","382","15","394","NASCAR iRacing Class C Fixed","100","0","96"
"8","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","139176","139176","Jack Watts","5","8","0","Running","-04.062","0","","48.605","31.275","33","40","0","90","9","3","6","California Club","2300","2330","18","251","18","268","NASCAR iRacing Class C Fixed","100","0","90"
"9","62","NASCAR Camping World Toyota Tundra","71","Camping World Series","324371","324371","Ryan Kendrick","24","3","0","Running","-04.790","0","","48.623","31.113","23","40","3","84","7","3","23","Mid-South","2345","2365","15","395","15","391","NASCAR iRacing Class C Fixed","100","0","84"
"10","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","164427","164427","Scott Sanders","22","22","0","Running","-04.878","0","","48.625","31.169","33","40","1","79","5","4","25","Carolina","1849","1879","20","472","20","475","NASCAR iRacing Class C Fixed","100","0","79"
