"Start Time","Track","Series","Season Year","Season Quarter","Rookie Season","Race Week","Strength of Field","Special Event Type"
"2019.03.29 11:15 PM GMT","Rockingham Speedway - Oval","NASCAR iRacing Class C Fixed","2019","2","N/A","3","1352",""

"Fin Pos","Car ID","Car","Car Class ID","Car Class","Team ID","Cust ID","Name","Start Pos","Car #","Out ID","Out","Interval","Laps Led","Qualify Time","Average Lap Time","Fastest Lap Time","Fast Lap#","Laps Comp","Inc","Pts","Club Pts","Div","Club ID","Club","Old iRating","New iRating","Old License Level","Old License Sub-Level","New License Level","New License Sub-Level","Series Name","Max Fuel Fill%","Weight Penalty (KG)","Agg Pts"
"1","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","366024","366024","Patrick Färber","1","13","0","Running","-00.000","49","","31.078","23.765","25","50","0","83","16","R","42","DE-AT-CH","1269","1366","11","360","11","368","NASCAR iRacing Class C Fixed","100","0","83"
"2","62","NASCAR Camping World Toyota Tundra","71","Camping World Series","365280","365280","Max Foner","14","16","0","Running","-01.496","0","","31.108","23.897","31","50","0","77","14","8","12","New England","1196","1285","15","351","15","363","NASCAR iRacing Class C Fixed","100","0","77"
"3","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","119183","119183","Clifford Sherman","17","15","0","Running","-03.830","1","","31.154","23.953","10","50","0","72","12","7","15","Canada","1245","1320","19","340","19","355","NASCAR iRacing Class C Fixed","100","0","72"
"4","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","215852","215852","Jason Chilton","16","6","0","Running","-15.570","0","","31.389","24.017","10","50","0","67","10","6","18","Atlantic","1411","1466","11","385","12","443","NASCAR iRacing Class C Fixed","100","0","67"
"5","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","363348","363348","Jonas Aronsson","12","17","0","Running","-20.337","0","","31.484","24.225","16","50","6","62","8","6","43","Scandinavia","1185","1240","11","345","11","343","NASCAR iRacing Class C Fixed","100","0","62"
"6","62","NASCAR Camping World Toyota Tundra","71","Camping World Series","103841","103841","Craig Foster","15","11","0","Running","-1 L","0","","32.022","24.274","25","49","2","57","6","6","6","California Club","1307","1344","14","259","14","273","NASCAR iRacing Class C Fixed","100","0","57"
"7","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","368941","368941","Samuel Sturdy","13","8","0","Running","-2 L","0","","32.807","24.104","8","48","8","51","4","5","36","UK and I","1387","1408","11","340","11","338","NASCAR iRacing Class C Fixed","100","0","51"
"8","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","348397","348397","Michael Wilcox4","2","5","0","Running","-3 L","0","","29.549","24.218","11","47","16","46","2","5","25","Carolina","1432","1439","11","334","11","317","NASCAR iRacing Class C Fixed","100","0","46"
"9","62","NASCAR Camping World Toyota Tundra","71","Camping World Series","332904","332904","Arnold Hausmann","9","1","0","Running","-4 L","0","","33.371","25.347","9","46","4","41","0","5","42","DE-AT-CH","1572","1562","10","283","10","289","NASCAR iRacing Class C Fixed","100","0","41"
"10","62","NASCAR Camping World Toyota Tundra","71","Camping World Series","185068","185068","Nathan Carter","8","10","0","Running","-7 L","0","","36.088","25.742","5","43","4","36","0","5","17","Virginias","1321","1311","18","228","18","227","NASCAR iRacing Class C Fixed","100","0","36"
"11","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","200521","200521","David Foxstar","11","2","0","Running","-8 L","0","","36.530","25.349","10","42","4","31","0","6","42","DE-AT-CH","1505","1475","11","347","11","351","NASCAR iRacing Class C Fixed","100","0","31"
"12","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","356716","356716","Daren Bruce","7","12","0","Running","-10 L","0","","39.205","25.054","22","40","8","25","0","6","25","Carolina","1275","1244","19","336","19","310","NASCAR iRacing Class C Fixed","100","0","25"
"13","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","272608","272608","Cody Terry","6","9","32","Disconnected","-48 L","0","","28.982","","","2","4","20","0","3","25","Carolina","1263","1221","14","225","14","213","NASCAR iRacing Class C Fixed","100","0","20"
"14","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","322670","322670","Steve Bradley2","4","4","32","Disconnected","-48 L","0","","28.375","","","2","4","15","0","6","26","Illinois","1456","1393","11","316","11","307","NASCAR iRacing Class C Fixed","100","0","15"
"15","62","NASCAR Camping World Toyota Tundra","71","Camping World Series","198910","198910","Mike Ahearn","5","7","32","Disconnected","-48 L","0","","28.824","","","2","4","10","0","5","16","Pennsylvania","1390","1318","18","282","18","263","NASCAR iRacing Class C Fixed","100","0","10"
"16","62","NASCAR Camping World Toyota Tundra","71","Camping World Series","210139","210139","Jon San Emeterio","10","3","32","Disconnected","-48 L","0","","30.824","","","2","4","5","0","4","38","Iberia","1499","1410","10","223","10","217","NASCAR iRacing Class C Fixed","100","0","5"
"17","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","368062","368062","Dalton Plessinger","3","14","32","Disconnected","-49 L","0","","28.131","","","1","4","2","0","4","20","Ohio","1263","1174","11","318","11","312","NASCAR iRacing Class C Fixed","100","0","2"
