"Start Time","Track","Series","Season Year","Season Quarter","Rookie Season","Race Week","Strength of Field"
"2017.10.14 6:00 PM GMT","Mazda Raceway Laguna Seca - Full Course","IndyCar Series - Road","2017","4","N/A","5","1515"

"Fin Pos","Car ID","Car","Car Class ID","Car Class","Team ID","Cust ID","Name","Start Pos","Car #","Out ID","Out","Interval","Laps Led","Qualify Time","Average Lap Time","Fastest Lap Time","Fast Lap#","Laps Comp","Inc","Pts","Club Pts","Div","Club ID","Club","Old iRating","New iRating","Old License Level","Old License Sub-Level","New License Level","New License Sub-Level","Series Name","Max Fuel Fill%","Weight Penalty (KG)"
"1","57","Dallara DW12","63","Dallara DW12","294637","294637","Adrian Rodriguez5","1","1","0","Running","-00.000","34","","1:11.074","1:08.561","17","40","10","91","13","3","38","Iberia","2365","2427","11","329","11","343","IndyCar Series - Road","100","0"
"2","57","Dallara DW12","63","Dallara DW12","81687","81687","Carl Johnson3","4","7","0","Running","-1 L","3","","1:12.993","1:10.935","36","39","6","84","11","4","22","Florida","1568","1644","11","342","11","364","IndyCar Series - Road","100","0"
"3","57","Dallara DW12","63","Dallara DW12","211081","211081","Simone Nicastro","3","5","0","Running","-1 L","0","","1:13.093","1:09.862","29","39","13","77","9","4","41","Italy","1603","1663","15","324","15","321","IndyCar Series - Road","100","0"
"4","57","Dallara DW12","63","Dallara DW12","117884","117884","Rikki Gerhardt","10","2","0","Running","-1 L","0","","1:13.210","1:09.977","39","39","13","70","7","3","42","DE-AT-CH","2331","2351","20","499","20","448","IndyCar Series - Road","100","0"
"5","57","Dallara DW12","63","Dallara DW12","108327","108327","Ernie Ludwig","6","9","0","Running","-2 L","0","","1:15.549","1:12.578","3","38","0","63","5","5","15","Canada","1356","1398","20","467","20","492","IndyCar Series - Road","100","0"
"6","57","Dallara DW12","63","Dallara DW12","198073","198073","Cesare DiEmidio","14","11","0","Running","-4 L","0","","1:19.538","1:13.637","15","36","16","56","3","7","41","Italy","1235","1269","19","339","19","305","IndyCar Series - Road","100","0"
"7","57","Dallara DW12","63","Dallara DW12","82421","82421","Pierre P Melanson","7","8","29","Disqualified","-12 L","0","","1:14.068","1:11.052","28","28","18","49","1","6","15","Canada","1543","1548","11","360","11","340","IndyCar Series - Road","100","0"
"8","57","Dallara DW12","63","Dallara DW12","84784","84784","Marinho Silva","5","12","32","Disconnected","-15 L","0","","1:14.971","1:11.472","5","25","11","42","0","7","45","Brazil","1171","1180","10","267","10","271","IndyCar Series - Road","100","0"
"9","57","Dallara DW12","63","Dallara DW12","281070","281070","Silvio Roberto Sanchez","8","14","32","Disconnected","-18 L","0","","1:16.876","1:14.004","22","22","5","35","0","7","45","Brazil","887","897","11","385","11","391","IndyCar Series - Road","100","0"
"10","57","Dallara DW12","63","Dallara DW12","115538","115538","Daniel Plamondon","9","13","32","Disconnected","-27 L","0","","1:18.045","1:13.704","13","13","12","28","0","7","15","Canada","1105","1089","14","238","14","220","IndyCar Series - Road","100","0"
"11","57","Dallara DW12","63","Dallara DW12","292835","292835","Michael Scurlock","11","4","29","Disqualified","-27 L","0","","1:20.342","1:12.892","8","13","17","21","0","7","34","Australia/NZ","1642","1587","15","326","14","249","IndyCar Series - Road","100","0"
"12","57","Dallara DW12","63","Dallara DW12","242569","242569","Gilles Leblanc3","2","3","32","Disconnected","-29 L","3","","1:15.080","1:10.408","4","11","11","14","0","3","15","Canada","2091","2005","18","227","18","200","IndyCar Series - Road","100","0"
"13","57","Dallara DW12","63","Dallara DW12","293235","293235","Tyson Sailer","13","10","32","Disconnected","-33 L","0","","1:19.072","1:15.284","6","7","3","7","0","6","22","Florida","1270","1203","11","364","11","357","IndyCar Series - Road","100","0"
"14","57","Dallara DW12","63","Dallara DW12","286619","286619","Cameron MacPherson","12","6","29","Disqualified","-39 L","0","","1:32.629","","","1","18","3","0","4","15","Canada","1584","1490","15","330","14","238","IndyCar Series - Road","100","0"
