"Start Time","Track","Series","Season Year","Season Quarter","Rookie Season","Race Week","Strength of Field"
"2018.09.29 7:00 PM GMT","Canadian Tire Motorsports Park","Radical Racing Challenge C","2018","4","N/A","3","2701"

"Fin Pos","Car ID","Car","Car Class ID","Car Class","Team ID","Cust ID","Name","Start Pos","Car #","Out ID","Out","Interval","Laps Led","Qualify Time","Average Lap Time","Fastest Lap Time","Fast Lap#","Laps Comp","Inc","Pts","Club Pts","Div","Club ID","Club","Old iRating","New iRating","Old License Level","Old License Sub-Level","New License Level","New License Sub-Level","Series Name","Max Fuel Fill%","Weight Penalty (KG)"
"1","13","Radical SR8","15","Radical SR8","87157","87157","Richard Hnatyk","4","11","0","Running","-00.000","6","","1:12.918","1:12.042","13","21","1","157","12","4","21","Georgia","2128","2240","16","426","16","431","Radical Racing Challenge C","40","0"
"2","13","Radical SR8","15","Radical SR8","267032","267032","Antonio Ortiz Poveda","1","1","0","Running","-06.204","14","","1:13.214","1:11.709","5","21","4","143","10","1","38","Iberia","4606","4638","15","346","15","349","Radical Racing Challenge C","40","0"
"3","13","Radical SR8","15","Radical SR8","295582","295582","Sebastian Sadoski","2","8","0","Running","-14.237","1","","1:13.597","1:11.891","5","21","2","130","8","3","24","Hispanoamérica","2644","2709","14","237","14","250","Radical Racing Challenge C","40","0"
"4","13","Radical SR8","15","Radical SR8","313069","313069","luis Tarifa","11","2","0","Running","-17.620","0","","1:13.757","1:12.373","9","21","3","117","6","1","38","Iberia","3792","3810","9","191","10","247","Radical Racing Challenge C","40","0"
"5","13","Radical SR8","15","Radical SR8","221477","221477","Kris Roberts","7","6","0","Running","-24.812","0","","1:14.100","1:12.759","15","21","4","104","4","2","6","California Club","2960","2985","20","479","20","458","Radical Racing Challenge C","40","0"
"6","13","Radical SR8","15","Radical SR8","302399","302399","Ivan Moral Garcia","6","12","0","Running","-41.035","0","","1:14.872","1:12.991","6","21","6","91","2","4","38","Iberia","1854","1898","15","364","15","359","Radical Racing Challenge C","40","0"
"7","13","Radical SR8","15","Radical SR8","18456","18456","Fabrizio Raffa","12","9","32","Disconnected","-1 L","0","","1:14.499","1:13.089","7","20","3","78","0","3","41","Italy","2302","2316","20","499","20","499","Radical Racing Challenge C","40","0"
"8","13","Radical SR8","15","Radical SR8","308436","308436","Tomas M Baarman","5","4","32","Disconnected","-2 L","0","","1:13.156","1:12.330","11","19","5","65","0","2","43","Scandinavia","3018","2996","15","326","15","327","Radical Racing Challenge C","40","0"
"9","13","Radical SR8","15","Radical SR8","31474","31474","Bruce Funderburg","8","10","32","Disconnected","-4 L","0","","1:14.144","1:12.967","5","17","2","52","0","3","23","Mid-South","2199","2186","19","385","19","386","Radical Racing Challenge C","40","0"
"10","13","Radical SR8","15","Radical SR8","246587","246587","Luis Pedreros","13","13","0","Running","-7 L","0","","1:54.750","1:14.040","14","14","1","39","0","3","24","Hispanoamérica","1823","1807","18","272","18","273","Radical Racing Challenge C","40","0"
"11","13","Radical SR8","15","Radical SR8","256516","256516","Kenneth Batley","10","7","0","Running","-8 L","0","","2:00.813","1:14.606","7","13","2","26","0","2","36","UK and I","2844","2781","14","257","14","260","Radical Racing Challenge C","40","0"
"12","13","Radical SR8","15","Radical SR8","124805","124805","Nicolas Landau","3","3","32","Disconnected","-20 L","0","","00.000","","","1","2","13","0","1","39","France","3541","3443","19","318","19","312","Radical Racing Challenge C","40","0"
"13","13","Radical SR8","15","Radical SR8","65505","65505","Michael Davis9","9","5","32","Disconnected","-20 L","0","","00.000","","","1","6","6","0","2","32","West","2973","2875","19","327","19","303","Radical Racing Challenge C","40","0"
