"Start Time","Track","Series","Season Year","Season Quarter","Rookie Season","Race Week","Strength of Field"
"2018.03.22 9:00 PM GMT","Road Atlanta - Full Course","Ruf GT3 Challenge","2018","2","N/A","2","2704"

"Fin Pos","Car ID","Car","Car Class ID","Car Class","Team ID","Cust ID","Name","Start Pos","Car #","Out ID","Out","Interval","Laps Led","Qualify Time","Average Lap Time","Fastest Lap Time","Fast Lap#","Laps Comp","Inc","Pts","Club Pts","Div","Club ID","Club","Old iRating","New iRating","Old License Level","Old License Sub-Level","New License Level","New License Sub-Level","Series Name","Max Fuel Fill%","Weight Penalty (KG)"
"1","50","Ruf RT 12R Track","55","Ruf RT 12R Track","59178","59178","Claudiu Clima","1","1","0","Running","-00.000","23","","1:20.327","1:19.730","3","23","3","162","17","1","46","Central-Eastern Europe","5430","5469","26","253","26","259","Ruf GT3 Challenge","100","0"
"2","50","Ruf RT 12R Track","55","Ruf RT 12R Track","76487","76487","Rene Zettl","2","3","0","Running","-12.381","0","","1:20.865","1:20.258","10","23","4","152","15","1","42","DE-AT-CH","5230","5261","19","342","19","343","Ruf GT3 Challenge","100","0"
"3","50","Ruf RT 12R Track","55","Ruf RT 12R Track","182312","182312","Chinmai Kristo Punukollu","4","4","0","Running","-17.632","0","","1:21.093","1:20.421","2","23","3","142","13","1","47","Asia","3982","4026","19","308","19","317","Ruf GT3 Challenge","100","0"
"4","50","Ruf RT 12R Track","55","Ruf RT 12R Track","196569","196569","Pedro Rahn","3","5","0","Running","-17.946","0","","1:21.107","1:20.487","12","23","6","133","11","1","38","Iberia","3897","3931","18","260","18","259","Ruf GT3 Challenge","100","0"
"5","50","Ruf RT 12R Track","55","Ruf RT 12R Track","263819","263819","Manuel Hallfarth","5","2","0","Running","-33.010","0","","1:21.762","1:20.916","22","23","1","123","9","1","42","DE-AT-CH","5397","5393","20","499","20","499","Ruf GT3 Challenge","100","0"
"6","50","Ruf RT 12R Track","55","Ruf RT 12R Track","264233","264233","Alan Pereira","9","9","0","Running","-33.515","0","","1:21.784","1:20.772","21","23","2","114","7","2","45","Brazil","2337","2390","19","347","19","359","Ruf GT3 Challenge","100","0"
"7","50","Ruf RT 12R Track","55","Ruf RT 12R Track","173270","173270","Marcel Huwyler","11","6","0","Running","-48.496","0","","1:22.435","1:20.891","16","23","2","104","5","2","42","DE-AT-CH","3457","3468","19","360","19","368","Ruf GT3 Challenge","100","0"
"8","50","Ruf RT 12R Track","55","Ruf RT 12R Track","168508","168508","Uwe Länger","12","8","0","Running","-50.181","0","","1:22.508","1:21.387","13","23","1","95","3","2","42","DE-AT-CH","2359","2389","19","361","19","376","Ruf GT3 Challenge","100","0"
"9","50","Ruf RT 12R Track","55","Ruf RT 12R Track","207718","207718","Felipe Javier","14","10","0","Running","-52.199","0","","1:22.596","1:21.212","7","23","10","85","1","2","38","Iberia","2337","2356","17","125","17","128","Ruf GT3 Challenge","100","0"
"10","50","Ruf RT 12R Track","55","Ruf RT 12R Track","309182","309182","Rémi DAVID","13","12","0","Running","-52.630","0","","1:22.615","1:21.388","18","23","6","76","0","3","39","France","2229","2240","12","471","12","468","Ruf GT3 Challenge","100","0"
"11","50","Ruf RT 12R Track","55","Ruf RT 12R Track","310206","310206","Sergio Bianco","17","15","0","Running","-54.169","0","","1:22.681","1:21.480","13","23","3","66","0","3","41","Italy","2063","2069","19","345","19","352","Ruf GT3 Challenge","100","0"
"12","50","Ruf RT 12R Track","55","Ruf RT 12R Track","220219","220219","Loforte Salvatore","18","11","0","Running","-1:01.630","0","","1:23.006","1:21.840","21","23","5","57","0","3","40","Benelux","2272","2261","18","235","18","242","Ruf GT3 Challenge","100","0"
"13","50","Ruf RT 12R Track","55","Ruf RT 12R Track","244950","244950","Nando Vidal","8","16","0","Running","-1:04.910","0","","1:23.149","1:21.344","15","23","11","47","0","3","38","Iberia","1969","1956","19","326","19","305","Ruf GT3 Challenge","100","0"
"14","50","Ruf RT 12R Track","55","Ruf RT 12R Track","213512","213512","Gorka Albizu","6","7","0","Running","-1:11.216","0","","1:21.642","1:20.174","5","23","8","38","0","3","38","Iberia","2572","2530","15","363","15","355","Ruf GT3 Challenge","100","0"
"15","50","Ruf RT 12R Track","55","Ruf RT 12R Track","313160","313160","Maurizio Costanzo","16","18","0","Running","-1:17.379","0","","1:23.691","1:21.997","11","23","7","28","0","3","38","Iberia","1781","1752","11","331","11","337","Ruf GT3 Challenge","100","0"
"16","50","Ruf RT 12R Track","55","Ruf RT 12R Track","283777","283777","Brian Murphy3","10","13","0","Running","-2 L","0","","1:23.476","1:21.914","8","21","10","19","0","2","36","UK and I","2217","2163","18","220","18","209","Ruf GT3 Challenge","100","0"
"17","50","Ruf RT 12R Track","55","Ruf RT 12R Track","47112","47112","Keith Zerafa","7","14","32","Disconnected","-12 L","0","","1:23.336","1:21.558","2","11","6","9","0","3","34","Australia/NZ","2205","2141","10","283","10","280","Ruf GT3 Challenge","100","0"
"18","50","Ruf RT 12R Track","55","Ruf RT 12R Track","43302","43302","David Ogden","15","17","32","Disconnected","-14 L","0","","1:24.177","1:21.863","6","9","4","4","0","3","20","Ohio","1791","1730","18","287","18","275","Ruf GT3 Challenge","100","0"
