"Start Time","Track","Series","Season Year","Season Quarter","Rookie Season","Race Week","Strength of Field","Special Event Type"
"2019.04.28 12:45 PM GMT","Road America - Full Course","IMSA Sportscar Championship","2019","2","N/A","7","2247",""

"Fin Pos","Car ID","Car","Car Class ID","Car Class","Team ID","Cust ID","Name","Start Pos","Car #","Out ID","Out","Interval","Laps Led","Qualify Time","Average Lap Time","Fastest Lap Time","Fast Lap#","Laps Comp","Inc","Pts","Club Pts","Div","Club ID","Club","Old iRating","New iRating","Old License Level","Old License Sub-Level","New License Level","New License Sub-Level","Series Name","Max Fuel Fill%","Weight Penalty (KG)","Agg Pts"
"1","70","Chevrolet Corvette C7 Daytona Prototype","77","Corvette C7 Daytona Prototype","186405","186405","Benjamin Gonzalez","1","3","0","Running","-00.000","23","","2:00.552","1:57.792","2","23","0","93","2","1","39","France","5914","5925","18","292","19","381","IMSA Sportscar Championship","60","0","93"
"2","70","Chevrolet Corvette C7 Daytona Prototype","77","Corvette C7 Daytona Prototype","319245","319245","Marcus Baumgart","2","14","0","Running","-1:00.382","0","","2:03.178","1:59.012","3","23","12","46","0","2","42","DE-AT-CH","2826","2822","17","145","17","152","IMSA Sportscar Championship","60","0","46"
"3","93","Ferrari 488 GTE","100","GTE Class","164259","164259","Marco I D' Acunto","4","1","0","Running","-1:27.814","0","","2:04.370","2:01.848","12","23","9","203","14","1","41","Italy","6653","6688","19","321","19","319","IMSA Sportscar Championship","55","0","203"
"4","109","BMW M8 GTE","100","GTE Class","288957","288957","Blaine Williams Jr","5","5","0","Running","-1:28.051","0","","2:04.381","2:01.795","2","23","8","188","12","1","25","Carolina","4478","4539","20","435","20","423","IMSA Sportscar Championship","55","0","188"
"5","109","BMW M8 GTE","100","GTE Class","111809","111809","Thomas O'Leary","7","2","0","Running","-1:36.863","0","","2:04.764","2:01.816","2","23","9","174","10","1","36","UK and I","6514","6524","19","371","19","356","IMSA Sportscar Championship","55","0","174"
"6","93","Ferrari 488 GTE","100","GTE Class","358783","358783","Adam Pilo","9","6","0","Running","-1:52.031","0","","2:05.423","2:02.406","2","23","13","159","8","2","46","Central-Eastern Europe","3794","3845","19","307","18","250","IMSA Sportscar Championship","55","0","159"
"7","109","BMW M8 GTE","100","GTE Class","170557","170557","Dali Jankovic2","12","4","0","Running","-1:52.482","0","","2:05.443","2:02.258","2","23","9","145","6","1","43","Scandinavia","4518","4538","18","222","18","231","IMSA Sportscar Championship","55","0","145"
"8","102","Porsche 911 RSR","100","GTE Class","162110","162110","Jean-Laurent Leoni","15","8","0","Running","-2:01.126","0","","2:05.818","2:02.729","12","23","11","130","4","2","39","France","3613","3641","18","249","18","244","IMSA Sportscar Championship","55","0","130"
"9","109","BMW M8 GTE","100","GTE Class","326107","326107","Bryce D Washington","8","11","0","Running","-2:03.733","0","","2:05.932","2:02.907","4","23","7","116","2","2","34","Australia/NZ","3095","3123","15","388","15","390","IMSA Sportscar Championship","55","0","116"
"10","93","Ferrari 488 GTE","100","GTE Class","94551","94551","Marco Schweigler","18","16","0","Running","-1 L","0","","2:06.170","2:02.811","11","22","6","101","0","2","42","DE-AT-CH","2630","2658","18","251","18","266","IMSA Sportscar Championship","55","0","101"
"11","93","Ferrari 488 GTE","100","GTE Class","75323","75323","Slaven Corluka","10","12","0","Running","-1 L","0","","2:06.220","2:02.519","10","22","15","87","0","2","15","Canada","2988","2993","17","147","17","143","IMSA Sportscar Championship","55","0","87"
"12","102","Porsche 911 RSR","100","GTE Class","285252","285252","Mathias Meyer","14","9","0","Running","-1 L","0","","2:06.268","2:02.710","4","22","14","72","0","2","42","DE-AT-CH","3564","3541","19","352","19","322","IMSA Sportscar Championship","55","0","72"
"13","102","Porsche 911 RSR","100","GTE Class","266243","266243","Joan Espi","13","10","0","Running","-1 L","0","","2:06.412","2:03.089","5","22","15","58","0","2","38","Iberia","3285","3256","18","236","18","220","IMSA Sportscar Championship","55","0","58"
"14","102","Porsche 911 RSR","100","GTE Class","341862","341862","Wayne Glew","11","15","0","Running","-1 L","0","","2:06.446","2:03.111","13","22","16","43","0","2","34","Australia/NZ","2748","2720","18","214","18","201","IMSA Sportscar Championship","55","0","43"
