"Start Time","Track","Series","Season Year","Season Quarter","Rookie Season","Race Week","Strength of Field","Special Event Type"
"2019.04.14 10:45 AM GMT","Circuit de Spa-Francorchamps - Endurance","IMSA Sportscar Championship","2019","2","N/A","5","1868",""

"Fin Pos","Car ID","Car","Car Class ID","Car Class","Team ID","Cust ID","Name","Start Pos","Car #","Out ID","Out","Interval","Laps Led","Qualify Time","Average Lap Time","Fastest Lap Time","Fast Lap#","Laps Comp","Inc","Pts","Club Pts","Div","Club ID","Club","Old iRating","New iRating","Old License Level","Old License Sub-Level","New License Level","New License Sub-Level","Series Name","Max Fuel Fill%","Weight Penalty (KG)","Agg Pts"
"1","109","BMW M8 GTE","100","GTE Class","224852","224852","Meine Stellingwerf","5","12","0","Running","-00.000","6","","2:14.717","2:12.138","5","21","9","118","32","3","40","Benelux","1921","2015","18","222","18","232","IMSA Sportscar Championship","55","0","118"
"2","93","Ferrari 488 GTE","100","GTE Class","351709","351709","Leigh Van Den Berghe","1","27","0","Running","-02.206","14","","2:14.822","2:11.961","3","21","12","114","30","5","34","Australia/NZ","1721","1817","14","258","14","262","IMSA Sportscar Championship","55","0","114"
"3","109","BMW M8 GTE","100","GTE Class","305841","305841","Julian M. Wicht","4","15","0","Running","-07.384","0","","2:15.069","2:12.044","3","21","4","110","28","3","42","DE-AT-CH","1894","1977","20","413","20","421","IMSA Sportscar Championship","55","0","110"
"4","102","Porsche 911 RSR","100","GTE Class","307796","307796","Stefan Soberg","3","16","0","Running","-11.616","1","","2:15.270","2:12.655","5","21","13","106","26","6","43","Scandinavia","1883","1961","14","229","14","237","IMSA Sportscar Championship","55","0","106"
"5","93","Ferrari 488 GTE","100","GTE Class","364654","364654","Markus Bange","12","13","0","Running","-12.856","0","","2:15.329","2:12.519","7","21","9","103","24","5","42","DE-AT-CH","1903","1974","11","362","11","372","IMSA Sportscar Championship","55","0","103"
"6","102","Porsche 911 RSR","100","GTE Class","348221","348221","Pablo de Paz Abeigón","10","17","0","Running","-18.402","0","","2:15.593","2:12.494","8","21","4","99","22","4","38","Iberia","1878","1944","14","231","14","265","IMSA Sportscar Championship","55","0","99"
"7","109","BMW M8 GTE","100","GTE Class","324597","324597","Antonino D Sammarco","7","23","0","Running","-40.625","0","","2:16.651","2:12.878","4","21","8","95","20","5","42","DE-AT-CH","1817","1879","19","331","19","326","IMSA Sportscar Championship","55","0","95"
"8","102","Porsche 911 RSR","100","GTE Class","359340","359340","Diogo Pereirinha","19","7","0","Running","-47.666","0","","2:16.986","2:13.156","10","21","14","92","18","6","38","Iberia","2010","2059","17","138","17","142","IMSA Sportscar Championship","55","0","92"
"9","102","Porsche 911 RSR","100","GTE Class","250131","250131","Oskar Romero","27","9","0","Running","-49.980","0","","2:17.096","2:13.343","5","21","8","88","16","3","1","International Club","1978","2022","13","145","13","184","IMSA Sportscar Championship","55","0","88"
"10","102","Porsche 911 RSR","100","GTE Class","221021","221021","Matthew J Allen","31","25","0","Running","-53.170","0","","2:17.248","2:13.465","17","21","14","84","14","7","34","Australia/NZ","1757","1803","10","241","10","256","IMSA Sportscar Championship","55","0","84"
"11","93","Ferrari 488 GTE","100","GTE Class","103177","103177","Benjamin Röske","29","21","0","Running","-58.959","0","","2:17.523","2:14.327","3","21","10","81","12","3","42","DE-AT-CH","1828","1865","13","193","14","254","IMSA Sportscar Championship","55","0","81"
"12","93","Ferrari 488 GTE","100","GTE Class","90832","90832","Sebastian Bruhns","15","14","0","Running","-1:04.502","0","","2:17.899","2:13.835","4","21","13","77","10","3","42","DE-AT-CH","1897","1926","15","337","15","332","IMSA Sportscar Championship","55","0","77"
