"Start Time","Track","Series","Season Year","Season Quarter","Rookie Season","Race Week","Strength of Field","Special Event Type"
"2019.05.09 8:45 PM GMT","Road Atlanta - Full Course","IMSA Sportscar Championship","2019","2","N/A","9","2164",""

"Fin Pos","Car ID","Car","Car Class ID","Car Class","Team ID","Cust ID","Name","Start Pos","Car #","Out ID","Out","Interval","Laps Led","Qualify Time","Average Lap Time","Fastest Lap Time","Fast Lap#","Laps Comp","Inc","Pts","Club Pts","Div","Club ID","Club","Old iRating","New iRating","Old License Level","Old License Sub-Level","New License Level","New License Sub-Level","Series Name","Max Fuel Fill%","Weight Penalty (KG)","Agg Pts"
"1","109","BMW M8 GTE","100","GTE Class","225398","225398","Flávio Saturnino","1","12","0","Running","-00.000","34","","1:17.644","1:16.056","4","35","3","137","34","2","38","Iberia","2268","2361","19","305","19","324","IMSA Sportscar Championship","55","0","137"
"2","93","Ferrari 488 GTE","100","GTE Class","151580","151580","Johannes Ziske","2","4","0","Running","-08.135","0","","1:17.876","1:16.275","21","35","3","132","32","3","42","DE-AT-CH","2477","2557","15","389","16","450","IMSA Sportscar Championship","55","0","132"
"3","109","BMW M8 GTE","100","GTE Class","280584","280584","Miguel Camarero Palomero2","4","8","0","Running","-20.768","1","","1:18.237","1:16.389","5","35","3","128","30","2","38","Iberia","2374","2452","18","259","18","284","IMSA Sportscar Championship","55","0","128"
"4","102","Porsche 911 RSR","100","GTE Class","352212","352212","Jeremy Morineau","6","23","0","Running","-22.204","0","","1:18.278","1:16.640","4","35","3","124","28","3","39","France","2038","2122","18","234","18","262","IMSA Sportscar Championship","55","0","124"
"5","93","Ferrari 488 GTE","100","GTE Class","304409","304409","Marc Alguero","10","1","0","Running","-29.581","0","","1:18.489","1:16.419","4","35","9","120","26","2","38","Iberia","2534","2595","15","302","15","312","IMSA Sportscar Championship","55","0","120"
"6","102","Porsche 911 RSR","100","GTE Class","225888","225888","Pau Costa2","3","5","0","Running","-30.489","0","","1:18.515","1:16.308","6","35","16","116","24","2","38","Iberia","2448","2507","14","241","14","238","IMSA Sportscar Championship","55","0","116"
"7","109","BMW M8 GTE","100","GTE Class","337680","337680","Jeff Embury","25","35","0","Running","-34.235","0","","1:18.621","1:16.742","16","35","4","112","22","2","15","Canada","1934","2005","17","131","17","176","IMSA Sportscar Championship","55","0","112"
"8","102","Porsche 911 RSR","100","GTE Class","135597","135597","Johan Hellemans","11","13","0","Running","-36.909","0","","1:18.698","1:16.720","5","35","10","108","20","2","40","Benelux","2268","2321","18","256","18","250","IMSA Sportscar Championship","55","0","108"
"9","93","Ferrari 488 GTE","100","GTE Class","228364","228364","Rodrigo Azevedo","18","16","0","Running","-40.413","0","","1:18.875","1:16.568","28","35","10","104","18","3","45","Brazil","2167","2218","15","350","15","347","IMSA Sportscar Championship","55","0","104"
"10","93","Ferrari 488 GTE","100","GTE Class","366208","366208","Tiago Loureiro","13","20","0","Running","-41.644","0","","1:18.890","1:16.832","21","35","6","100","16","4","36","UK and I","2117","2164","19","370","19","365","IMSA Sportscar Championship","55","0","100"
"11","102","Porsche 911 RSR","100","GTE Class","206351","206351","Hector Soler Font","16","7","0","Running","-44.325","0","","1:18.910","1:16.753","7","35","5","96","14","2","38","Iberia","2386","2418","18","274","18","283","IMSA Sportscar Championship","55","0","96"
