"Start Time","Track","Series","Season Year","Season Quarter","Rookie Season","Race Week","Strength of Field","Special Event Type"
"2019.05.16 6:45 PM GMT","Daytona International Speedway - Road Course","IMSA Sportscar Championship","2019","2","N/A","10","3429",""

"Fin Pos","Car ID","Car","Car Class ID","Car Class","Team ID","Cust ID","Name","Start Pos","Car #","Out ID","Out","Interval","Laps Led","Qualify Time","Average Lap Time","Fastest Lap Time","Fast Lap#","Laps Comp","Inc","Pts","Club Pts","Div","Club ID","Club","Old iRating","New iRating","Old License Level","Old License Sub-Level","New License Level","New License Sub-Level","Series Name","Max Fuel Fill%","Weight Penalty (KG)","Agg Pts"
"1","70","Chevrolet Corvette C7 Daytona Prototype","77","Corvette C7 Daytona Prototype","272673","272673","Daniel Abelmann","1","11","0","Running","-00.000","28","","1:39.641","1:37.549","2","28","2","117","3","1","42","DE-AT-CH","4482","4521","20","458","20","465","IMSA Sportscar Championship","60","0","117"
"2","70","Chevrolet Corvette C7 Daytona Prototype","77","Corvette C7 Daytona Prototype","291314","291314","Guillaume Deflandre","3","14","0","Running","-30.619","0","","1:40.734","1:37.334","2","28","13","78","1","1","40","Benelux","4004","4005","18","268","18","242","IMSA Sportscar Championship","60","0","78"
"3","70","Chevrolet Corvette C7 Daytona Prototype","77","Corvette C7 Daytona Prototype","344273","344273","Martin Senyszyn","2","23","0","Running","-33.736","0","","1:40.846","1:37.912","3","28","12","39","0","3","42","DE-AT-CH","3010","2982","19","322","19","302","IMSA Sportscar Championship","60","0","39"
"4","93","Ferrari 488 GTE","100","GTE Class","53455","53455","Norbert Leitner","5","2","0","Running","-1 L","0","","1:43.509","1:41.466","3","27","7","210","17","1","46","Central-Eastern Europe","5506","5561","19","352","19","342","IMSA Sportscar Championship","55","0","210"
"5","93","Ferrari 488 GTE","100","GTE Class","277400","277400","Nick Madsen","9","17","0","Running","-1 L","0","","1:43.548","1:41.454","8","27","10","197","15","2","43","Scandinavia","3503","3592","13","131","13","151","IMSA Sportscar Championship","55","0","197"
"6","93","Ferrari 488 GTE","100","GTE Class","285828","285828","Juan Bleynat","7","4","0","Running","-1 L","0","","1:43.558","1:41.426","8","27","6","185","13","1","24","Hispanoamérica","5323","5360","17","125","17","149","IMSA Sportscar Championship","55","0","185"
"7","109","BMW M8 GTE","100","GTE Class","338424","338424","Andrew Caron","8","18","0","Running","-1 L","0","","1:43.561","1:41.238","6","27","8","172","11","2","15","Canada","3534","3600","13","186","14","241","IMSA Sportscar Championship","55","0","172"
"8","93","Ferrari 488 GTE","100","GTE Class","147366","147366","Denis Grabovsky","6","1","0","Running","-1 L","0","","1:43.747","1:41.141","5","27","4","160","9","1","46","Central-Eastern Europe","6019","6021","19","360","19","364","IMSA Sportscar Championship","55","0","160"
"9","109","BMW M8 GTE","100","GTE Class","177009","177009","Andreas Jochimsen","10","6","0","Running","-1 L","0","","1:43.748","1:41.306","6","27","6","148","7","1","43","Scandinavia","4905","4917","16","412","16","414","IMSA Sportscar Championship","55","0","148"
"10","93","Ferrari 488 GTE","100","GTE Class","242900","242900","Kevin Volk","11","9","0","Running","-1 L","0","","1:43.749","1:41.333","2","27","11","135","5","1","42","DE-AT-CH","4634","4640","19","328","19","310","IMSA Sportscar Championship","55","0","135"
"11","93","Ferrari 488 GTE","100","GTE Class","320106","320106","Pawel Kowalik","22","21","0","Running","-1 L","0","","1:43.742","1:40.859","2","27","6","123","3","2","46","Central-Eastern Europe","3363","3389","17","147","17","165","IMSA Sportscar Championship","55","0","123"
"12","93","Ferrari 488 GTE","100","GTE Class","284139","284139","Frederik Van Eeckhoven","16","29","0","Running","-1 L","0","","1:45.239","1:42.256","6","27","8","111","1","2","40","Benelux","2740","2771","18","239","18","238","IMSA Sportscar Championship","55","0","111"
"13","72","Mercedes AMG GT3","473","IMSA2 GT3","207100","207100","Fabio Besuch","23","12","0","Running","-1 L","0","","1:45.437","1:42.689","2","27","10","199","12","2","42","DE-AT-CH","4029","4112","19","355","19","333","IMSA Sportscar Championship","45","0","199"
"14","72","Mercedes AMG GT3","473","IMSA2 GT3","313191","313191","Tim M Reiter","24","10","0","Running","-1 L","0","","1:45.547","1:42.854","12","27","6","182","10","1","42","DE-AT-CH","4617","4670","20","496","20","475","IMSA Sportscar Championship","45","0","182"
"15","109","BMW M8 GTE","100","GTE Class","156993","156993","Gyorgy Rab","15","31","0","Running","-1 L","0","","1:45.331","1:41.721","2","27","11","98","0","2","46","Central-Eastern Europe","2700","2721","18","274","18","253","IMSA Sportscar Championship","55","0","98"
"16","93","Ferrari 488 GTE","100","GTE Class","331407","331407","Tanguy Campomizzi","19","26","0","Running","-1 L","0","","1:45.588","1:42.583","4","27","1","86","0","2","39","France","2874","2880","19","337","19","356","IMSA Sportscar Championship","55","0","86"
"17","72","Mercedes AMG GT3","473","IMSA2 GT3","316272","316272","Michael Drechsler","26","7","0","Running","-1 L","0","","1:45.888","1:43.188","5","27","8","165","8","1","42","DE-AT-CH","4821","4854","18","253","18","250","IMSA Sportscar Championship","45","0","165"
