"Start Time","Track","Series","Season Year","Season Quarter","Rookie Season","Race Week","Strength of Field","Special Event Type"
"2019.04.28 6:45 PM GMT","Road America - Full Course","IMSA Sportscar Championship","2019","2","N/A","7","1512",""

"Fin Pos","Car ID","Car","Car Class ID","Car Class","Team ID","Cust ID","Name","Start Pos","Car #","Out ID","Out","Interval","Laps Led","Qualify Time","Average Lap Time","Fastest Lap Time","Fast Lap#","Laps Comp","Inc","Pts","Club Pts","Div","Club ID","Club","Old iRating","New iRating","Old License Level","Old License Sub-Level","New License Level","New License Sub-Level","Series Name","Max Fuel Fill%","Weight Penalty (KG)","Agg Pts"
"1","93","Ferrari 488 GTE","100","GTE Class","300516","300516","Samuel Ekroth","1","8","0","Running","-00.000","15","","2:04.826","2:01.985","2","22","1","96","38","5","44","Finland","1613","1705","20","453","20","470","IMSA Sportscar Championship","55","0","96"
"2","109","BMW M8 GTE","100","GTE Class","360213","360213","Rodrigo Lugon","2","1","0","Running","-05.715","7","","2:05.086","2:01.640","2","22","2","93","36","6","24","Hispanoamérica","1639","1725","15","357","15","381","IMSA Sportscar Championship","55","0","93"
"3","102","Porsche 911 RSR","100","GTE Class","130178","130178","Kirill Azovcev","10","7","0","Running","-10.708","0","","2:05.313","2:02.399","10","22","8","90","34","3","46","Central-Eastern Europe","1625","1707","14","262","14","277","IMSA Sportscar Championship","55","0","90"
"4","93","Ferrari 488 GTE","100","GTE Class","182812","182812","Steven Nacey","8","24","0","Running","-21.994","0","","2:05.826","2:02.603","3","22","2","88","32","6","36","UK and I","1494","1576","15","376","15","399","IMSA Sportscar Championship","55","0","88"
"5","93","Ferrari 488 GTE","100","GTE Class","316336","316336","Vlad Pavlov","14","2","0","Running","-23.035","0","","2:05.873","2:02.977","19","22","4","85","30","3","46","Central-Eastern Europe","1636","1707","18","256","18","276","IMSA Sportscar Championship","55","0","85"
"6","109","BMW M8 GTE","100","GTE Class","284506","284506","Pyod Aymeric2","15","21","0","Running","-42.120","0","","2:06.740","2:02.816","10","22","9","83","28","5","39","France","1507","1578","14","271","14","280","IMSA Sportscar Championship","55","0","83"
"7","93","Ferrari 488 GTE","100","GTE Class","299094","299094","John Dipple","9","28","0","Running","-47.009","0","","2:06.963","2:03.633","10","22","15","80","26","4","36","UK and I","1463","1531","13","143","13","157","IMSA Sportscar Championship","55","0","80"
"8","93","Ferrari 488 GTE","100","GTE Class","106720","106720","Jesper Søjborg","17","39","0","Running","-54.245","0","","2:07.291","2:02.873","3","22","6","78","24","8","43","Scandinavia","1317","1387","20","468","20","454","IMSA Sportscar Championship","55","0","78"
"9","109","BMW M8 GTE","100","GTE Class","359892","359892","David Petr","36","36","0","Running","-56.627","0","","2:07.399","2:02.920","6","22","4","75","22","5","46","Central-Eastern Europe","1376","1438","15","329","15","344","IMSA Sportscar Championship","55","0","75"
"10","109","BMW M8 GTE","100","GTE Class","38175","38175","Michael Helmick","20","22","0","Running","-58.822","0","","2:07.499","2:03.387","11","22","16","73","20","5","22","Florida","1424","1479","17","143","17","137","IMSA Sportscar Championship","55","0","73"
"11","93","Ferrari 488 GTE","100","GTE Class","322091","322091","Trevian Flowers","19","29","0","Running","-1:04.960","0","","2:07.778","2:03.258","6","22","6","70","18","4","30","Texas","1362","1414","17","139","17","172","IMSA Sportscar Championship","55","0","70"
