"Start Time","Track","Series","Season Year","Season Quarter","Rookie Season","Race Week","Strength of Field","Special Event Type"
"2019.03.20 12:45 AM GMT","Watkins Glen International - Boot","IMSA Sportscar Championship","2019","2","N/A","2","2871",""

"Fin Pos","Car ID","Car","Car Class ID","Car Class","Team ID","Cust ID","Name","Start Pos","Car #","Out ID","Out","Interval","Laps Led","Qualify Time","Average Lap Time","Fastest Lap Time","Fast Lap#","Laps Comp","Inc","Pts","Club Pts","Div","Club ID","Club","Old iRating","New iRating","Old License Level","Old License Sub-Level","New License Level","New License Sub-Level","Series Name","Max Fuel Fill%","Weight Penalty (KG)","Agg Pts"
"1","70","Chevrolet Corvette C7 Daytona Prototype","77","Corvette C7 Daytona Prototype","274258","274258","Malick N'Doye","2","27","0","Running","-00.000","17","","1:41.377","1:39.207","3","27","1","108","7","2","39","France","2285","2364","19","321","19","343","IMSA Sportscar Championship","60","0","108"
"2","70","Chevrolet Corvette C7 Daytona Prototype","77","Corvette C7 Daytona Prototype","122407","122407","Kevin Binkley","3","9","0","Running","-14.031","0","","1:41.897","1:39.682","2","27","0","92","5","1","21","Georgia","3958","3976","20","499","20","499","IMSA Sportscar Championship","60","0","92"
"3","70","Chevrolet Corvette C7 Daytona Prototype","77","Corvette C7 Daytona Prototype","80256","80256","Ronnie Osmer","5","32","0","Running","-32.510","0","","1:42.581","1:39.960","12","27","5","77","3","5","23","Mid-South","1440","1497","10","237","10","261","IMSA Sportscar Championship","60","0","77"
"4","70","Chevrolet Corvette C7 Daytona Prototype","77","Corvette C7 Daytona Prototype","313295","313295","Giacomo Grammatico","4","33","0","Running","-46.188","0","","1:43.088","1:40.442","15","27","7","61","1","4","42","DE-AT-CH","1422","1455","15","305","15","309","IMSA Sportscar Championship","60","0","61"
"5","109","BMW M8 GTE","100","GTE Class","214885","214885","Moises A Caraballo","9","2","0","Running","-55.682","0","","1:43.439","1:41.466","6","27","2","205","15","1","24","Hispanoamérica","5182","5239","18","269","18","293","IMSA Sportscar Championship","55","0","205"
"6","109","BMW M8 GTE","100","GTE Class","326047","326047","Álvaro Muñiz Mora","11","8","0","Running","-1:02.361","0","","1:43.686","1:42.006","7","27","7","191","13","1","38","Iberia","4145","4213","18","230","18","236","IMSA Sportscar Championship","55","0","191"
"7","109","BMW M8 GTE","100","GTE Class","300107","300107","Diego Cabanela","12","5","0","Running","-1:04.504","0","","1:43.766","1:41.571","4","27","9","177","11","1","38","Iberia","4708","4750","19","328","19","317","IMSA Sportscar Championship","55","0","177"
"8","93","Ferrari 488 GTE","100","GTE Class","239668","239668","Marcos Furriel","13","4","0","Running","-1:05.274","0","","1:43.794","1:41.522","4","27","9","164","9","1","45","Brazil","4904","4929","18","264","18","255","IMSA Sportscar Championship","55","0","164"
"9","102","Porsche 911 RSR","100","GTE Class","351001","351001","Mike Cleary","10","7","0","Running","-1:06.910","0","","1:43.855","1:41.472","3","27","7","150","7","1","12","New England","4316","4342","20","408","20","400","IMSA Sportscar Championship","55","0","150"
"10","102","Porsche 911 RSR","100","GTE Class","328728","328728","Andrew W Adamson","14","15","0","Running","-1:08.673","0","","1:43.920","1:41.690","4","27","3","136","5","2","17","Virginias","3253","3294","20","443","20","447","IMSA Sportscar Championship","55","0","136"
"11","102","Porsche 911 RSR","100","GTE Class","66589","66589","Joao Oliveira","15","6","0","Running","-1:18.108","0","","1:44.110","1:41.529","4","27","10","123","3","1","38","Iberia","4339","4340","20","401","19","343","IMSA Sportscar Championship","55","0","123"
"12","102","Porsche 911 RSR","100","GTE Class","189750","189750","Jesper Drlicka","21","24","0","Running","-1:18.335","0","","1:44.278","1:41.580","6","27","3","109","1","3","30","Texas","2896","2922","15","377","15","387","IMSA Sportscar Championship","55","0","109"
"13","102","Porsche 911 RSR","100","GTE Class","24891","24891","Michele Ferraris","16","25","0","Running","-1:25.369","0","","1:44.606","1:42.064","5","27","5","95","0","2","41","Italy","2879","2893","15","335","15","342","IMSA Sportscar Championship","55","0","95"
"14","102","Porsche 911 RSR","100","GTE Class","209934","209934","Jorge Romero","18","22","0","Running","-1:27.045","0","","1:44.600","1:42.457","4","27","7","82","0","2","38","Iberia","2921","2922","10","282","10","298","IMSA Sportscar Championship","55","0","82"
"15","109","BMW M8 GTE","100","GTE Class","293187","293187","John Chaussee","24","21","0","Running","-1:29.071","0","","1:44.675","1:42.508","13","27","6","68","0","2","23","Mid-South","2999","2985","19","359","19","353","IMSA Sportscar Championship","55","0","68"
"16","109","BMW M8 GTE","100","GTE Class","232050","232050","Jake Johannsen","23","13","0","Running","-1:39.386","0","","1:45.057","1:42.764","6","27","3","54","0","1","12","New England","3519","3479","19","311","19","322","IMSA Sportscar Championship","55","0","54"
"17","102","Porsche 911 RSR","100","GTE Class","213667","213667","Francesco Faustini","17","11","0","Running","-1 L","0","","1:44.589","1:42.295","8","26","3","41","0","1","41","Italy","3626","3571","15","363","15","374","IMSA Sportscar Championship","55","0","41"
"18","102","Porsche 911 RSR","100","GTE Class","130412","130412","Vance Bao","20","20","0","Running","-1 L","0","","1:45.596","1:42.998","7","26","0","27","0","2","15","Canada","3002","2951","20","435","20","452","IMSA Sportscar Championship","55","0","27"
"19","70","Chevrolet Corvette C7 Daytona Prototype","77","Corvette C7 Daytona Prototype","269106","269106","Yohann Harth","1","1","0","Running","-1 L","10","","1:45.744","1:37.621","2","26","13","46","0","1","39","France","6801","6714","19","363","19","327","IMSA Sportscar Championship","60","0","46"
"20","70","Chevrolet Corvette C7 Daytona Prototype","77","Corvette C7 Daytona Prototype","78669","78669","John Dykstra","7","34","0","Running","-1 L","0","","1:45.577","1:41.546","7","26","2","30","0","5","32","West","1373","1359","16","499","16","499","IMSA Sportscar Championship","60","0","30"
"21","109","BMW M8 GTE","100","GTE Class","246292","246292","Aldis Polis","19","17","0","Running","-1 L","0","","1:46.170","1:42.625","3","26","1","13","0","2","36","UK and I","3178","3110","20","431","20","443","IMSA Sportscar Championship","55","0","13"
"22","70","Chevrolet Corvette C7 Daytona Prototype","77","Corvette C7 Daytona Prototype","118597","118597","Ross Cado","8","35","0","Running","-1 L","0","","1:46.226","1:41.948","25","26","4","15","0","5","21","Georgia","1314","1277","16","499","16","499","IMSA Sportscar Championship","60","0","15"
"23","72","Mercedes AMG GT3","473","IMSA2 GT3","324806","324806","Anton Steiner","25","3","0","Running","-1 L","0","","1:47.049","1:43.488","14","26","1","162","11","1","42","DE-AT-CH","5115","5157","20","479","20","490","IMSA Sportscar Championship","45","0","162"
"24","72","Mercedes AMG GT3","473","IMSA2 GT3","333709","333709","Jose Miguel Fernandez Andreu","26","26","0","Running","-1 L","0","","1:47.704","1:44.008","2","26","1","147","9","2","38","Iberia","2682","2764","17","171","18","256","IMSA Sportscar Championship","45","0","147"
"25","73","Audi R8 LMS","473","IMSA2 GT3","256809","256809","Leandro Monteiro","27","16","0","Running","-1 L","0","","1:48.000","1:44.432","3","26","8","132","7","2","45","Brazil","3224","3274","14","241","14","249","IMSA Sportscar Championship","45","0","132"
"26","72","Mercedes AMG GT3","473","IMSA2 GT3","100256","100256","Mackenzie  Korince","28","10","0","Running","-1 L","0","","1:48.481","1:44.735","6","26","5","117","5","1","15","Canada","3936","3952","18","224","18","237","IMSA Sportscar Championship","45","0","117"
"27","72","Mercedes AMG GT3","473","IMSA2 GT3","63957","63957","Robert Elder","31","28","0","Running","-1 L","0","","1:48.698","1:44.670","3","26","1","103","3","3","20","Ohio","2153","2201","19","376","19","383","IMSA Sportscar Championship","45","0","103"
"28","72","Mercedes AMG GT3","473","IMSA2 GT3","256928","256928","Eric Dalinda","30","30","0","Running","-1 L","0","","1:49.037","1:44.161","3","26","13","88","1","3","15","Canada","2119","2151","14","265","14","249","IMSA Sportscar Championship","45","0","88"
"29","73","Audi R8 LMS","473","IMSA2 GT3","204495","204495","Renso Tejada Gomez","32","18","0","Running","-1 L","0","","1:49.201","1:44.888","2","26","5","73","0","2","1","International Club","3115","3102","20","453","20","442","IMSA Sportscar Championship","45","0","73"
"30","72","Mercedes AMG GT3","473","IMSA2 GT3","333523","333523","Evan Rakusin","35","29","0","Running","-1 L","0","","1:49.232","1:44.574","3","26","9","58","0","2","12","New England","2128","2127","15","320","15","320","IMSA Sportscar Championship","45","0","58"
"31","72","Mercedes AMG GT3","473","IMSA2 GT3","309577","309577","Andrea Bellini","36","31","0","Running","-2 L","0","","1:50.678","1:45.459","3","25","8","44","0","4","18","Atlantic","1639","1638","18","264","18","256","IMSA Sportscar Championship","45","0","44"
"32","70","Chevrolet Corvette C7 Daytona Prototype","77","Corvette C7 Daytona Prototype","265979","265979","Alexandar Tzakov","6","36","0","Running","-2 L","0","","1:43.973","1:41.554","5","25","13","7","0","7","26","Illinois","1018","969","14","243","14","234","IMSA Sportscar Championship","60","0","7"
"33","109","BMW M8 GTE","100","GTE Class","302930","302930","Melina Mann","22","23","0","Running","-2 L","0","","1:46.621","1:42.398","2","25","4","6","0","2","28","Michigan","2916","2843","18","226","18","240","IMSA Sportscar Championship","55","0","6"
"34","72","Mercedes AMG GT3","473","IMSA2 GT3","355288","355288","Luke A Wilson","34","19","0","Running","-3 L","0","","1:51.440","1:44.903","3","24","12","29","0","2","36","UK and I","3102","3040","11","364","11","356","IMSA Sportscar Championship","45","0","29"
"35","73","Audi R8 LMS","473","IMSA2 GT3","286658","286658","Marcelo Eusébio","29","14","29","Disqualified","-7 L","0","","1:50.194","1:44.541","10","20","17","14","0","1","38","Iberia","3304","3219","13","147","13","134","IMSA Sportscar Championship","45","0","14"
