"Start Time","Track","Series","Season Year","Season Quarter","Rookie Season","Race Week","Strength of Field","Special Event Type"
"2019.04.04 2:45 PM GMT","Autodromo Nazionale Monza - Grand Prix","IMSA Sportscar Championship","2019","2","N/A","4","2836",""

"Fin Pos","Car ID","Car","Car Class ID","Car Class","Team ID","Cust ID","Name","Start Pos","Car #","Out ID","Out","Interval","Laps Led","Qualify Time","Average Lap Time","Fastest Lap Time","Fast Lap#","Laps Comp","Inc","Pts","Club Pts","Div","Club ID","Club","Old iRating","New iRating","Old License Level","Old License Sub-Level","New License Level","New License Sub-Level","Series Name","Max Fuel Fill%","Weight Penalty (KG)","Agg Pts"
"1","70","Chevrolet Corvette C7 Daytona Prototype","77","Corvette C7 Daytona Prototype","43622","43622","John Dubets","1","20","0","Running","-00.000","26","","1:44.595","1:42.017","4","26","3","81","1","3","6","California Club","2469","2511","19","323","19","327","IMSA Sportscar Championship","60","0","81"
"2","70","Chevrolet Corvette C7 Daytona Prototype","77","Corvette C7 Daytona Prototype","229284","229284","Tobias Beckmann","2","28","0","Running","-34.817","0","","1:45.934","1:42.171","3","26","2","40","0","3","42","DE-AT-CH","2010","1968","19","392","20","442","IMSA Sportscar Championship","60","0","40"
"3","93","Ferrari 488 GTE","100","GTE Class","318720","318720","Michele Sangalli","3","4","0","Running","-1:12.198","0","","1:47.372","1:44.963","5","26","8","203","17","1","41","Italy","4832","4898","19","301","18","252","IMSA Sportscar Championship","55","0","203"
"4","102","Porsche 911 RSR","100","GTE Class","26823","26823","Carl Modoff","6","3","0","Running","-1:16.154","0","","1:47.524","1:44.655","4","26","9","191","15","1","32","West","4835","4889","16","451","16","435","IMSA Sportscar Championship","55","0","191"
"5","93","Ferrari 488 GTE","100","GTE Class","84104","84104","Marco Testani","7","11","0","Running","-1:27.272","0","","1:47.951","1:44.896","3","26","6","179","13","2","41","Italy","3345","3423","19","392","19","378","IMSA Sportscar Championship","55","0","179"
"6","93","Ferrari 488 GTE","100","GTE Class","216941","216941","Aitor Lejarraga","11","10","0","Running","-1:28.584","0","","1:48.001","1:45.548","3","26","11","167","11","1","38","Iberia","3605","3666","17","122","17","121","IMSA Sportscar Championship","55","0","167"
"7","93","Ferrari 488 GTE","100","GTE Class","275700","275700","Florian Bauernhofer","13","14","0","Running","-1:29.972","0","","1:48.055","1:45.621","15","26","15","155","9","2","42","DE-AT-CH","2636","2711","13","152","13","144","IMSA Sportscar Championship","55","0","155"
"8","93","Ferrari 488 GTE","100","GTE Class","120570","120570","Matt Malone","19","6","0","Running","-1:31.278","0","","1:48.105","1:45.235","5","26","11","143","7","1","26","Illinois","4513","4530","18","212","18","204","IMSA Sportscar Championship","55","0","143"
"9","102","Porsche 911 RSR","100","GTE Class","155293","155293","David Toth","15","12","0","Running","-1:38.570","0","","1:48.385","1:45.860","26","26","10","131","5","2","46","Central-Eastern Europe","3139","3178","13","167","13","174","IMSA Sportscar Championship","55","0","131"
"10","109","BMW M8 GTE","100","GTE Class","193646","193646","Javi Villa","8","13","0","Running","-1:42.796","0","","1:48.548","1:45.562","5","26","7","119","3","2","38","Iberia","3062","3092","19","322","19","315","IMSA Sportscar Championship","55","0","119"
"11","93","Ferrari 488 GTE","100","GTE Class","319947","319947","Paul Webster3","16","24","0","Running","-1 L","0","","1:49.223","1:45.811","5","25","7","107","1","2","36","UK and I","2423","2460","18","279","18","270","IMSA Sportscar Championship","55","0","107"
"12","93","Ferrari 488 GTE","100","GTE Class","292293","292293","João Pedro Mendes","18","23","0","Running","-1 L","0","","1:49.597","1:46.075","4","25","7","95","0","2","38","Iberia","2432","2457","18","261","18","256","IMSA Sportscar Championship","55","0","95"
