"Start Time","Track","Series","Season Year","Season Quarter","Rookie Season","Race Week","Strength of Field","Special Event Type"
"2019.03.25 4:45 AM GMT","Watkins Glen International - Boot","IMSA Sportscar Championship","2019","2","N/A","2","2258",""

"Fin Pos","Car ID","Car","Car Class ID","Car Class","Team ID","Cust ID","Name","Start Pos","Car #","Out ID","Out","Interval","Laps Led","Qualify Time","Average Lap Time","Fastest Lap Time","Fast Lap#","Laps Comp","Inc","Pts","Club Pts","Div","Club ID","Club","Old iRating","New iRating","Old License Level","Old License Sub-Level","New License Level","New License Sub-Level","Series Name","Max Fuel Fill%","Weight Penalty (KG)","Agg Pts"
"1","109","BMW M8 GTE","100","GTE Class","308108","308108","Rafael Bervanger.","4","3","0","Running","-00.000","1","","1:44.201","1:42.342","8","27","3","165","18","1","45","Brazil","5046","5092","18","258","18","276","IMSA Sportscar Championship","55","0","165"
"2","109","BMW M8 GTE","100","GTE Class","203936","203936","Alex Simonic","2","1","0","Running","-10.314","26","","1:44.583","1:42.132","2","27","3","155","16","1","6","California Club","6892","6903","26","251","26","264","IMSA Sportscar Championship","55","0","155"
"3","109","BMW M8 GTE","100","GTE Class","87205","87205","Zack Novak","5","8","0","Running","-10.526","0","","1:44.590","1:42.570","2","27","3","146","14","2","12","New England","3250","3313","19","351","19","361","IMSA Sportscar Championship","55","0","146"
"4","102","Porsche 911 RSR","100","GTE Class","282386","282386","Alexandre D Charron","7","5","0","Running","-25.731","0","","1:45.154","1:43.030","9","27","1","137","12","1","15","Canada","3739","3779","20","420","20","434","IMSA Sportscar Championship","55","0","137"
"5","109","BMW M8 GTE","100","GTE Class","118122","118122","Jimmy Mullis","6","10","0","Running","-31.955","0","","1:45.384","1:42.949","8","27","6","128","10","2","25","Carolina","2916","2967","16","464","16","458","IMSA Sportscar Championship","55","0","128"
"6","102","Porsche 911 RSR","100","GTE Class","282321","282321","Johnny Liu","12","7","0","Running","-35.073","0","","1:45.499","1:43.105","9","27","7","119","8","2","6","California Club","3343","3372","18","270","18","268","IMSA Sportscar Championship","55","0","119"
"7","109","BMW M8 GTE","100","GTE Class","249916","249916","Fernando Borda","8","6","0","Running","-35.702","0","","1:45.523","1:43.245","9","27","6","110","6","1","24","Hispanoamérica","3649","3660","18","220","18","231","IMSA Sportscar Championship","55","0","110"
"8","109","BMW M8 GTE","100","GTE Class","265602","265602","Daniel Misdale","11","19","0","Running","-40.667","0","","1:45.707","1:43.598","13","27","8","100","4","3","34","Australia/NZ","1937","1985","14","241","14","251","IMSA Sportscar Championship","55","0","100"
"9","93","Ferrari 488 GTE","100","GTE Class","355235","355235","Matheus Narciso","18","14","0","Running","-41.558","0","","1:45.739","1:43.401","6","27","13","91","2","3","45","Brazil","2317","2343","14","246","14","239","IMSA Sportscar Championship","55","0","91"
"10","102","Porsche 911 RSR","100","GTE Class","189750","189750","Jesper Drlicka","3","4","0","Running","-45.217","0","","1:45.875","1:43.791","8","27","9","82","0","3","30","Texas","3937","3911","14","244","14","250","IMSA Sportscar Championship","55","0","82"
"11","93","Ferrari 488 GTE","100","GTE Class","268296","268296","Zak Rounds","15","17","0","Running","-56.354","0","","1:46.287","1:43.404","10","27","14","73","0","3","28","Michigan","2109","2120","18","285","18","243","IMSA Sportscar Championship","55","0","73"
"12","109","BMW M8 GTE","100","GTE Class","128019","128019","Pierre Irby","19","16","0","Running","-1:02.002","0","","1:46.496","1:43.720","8","27","8","64","0","3","30","Texas","2119","2120","18","262","18","257","IMSA Sportscar Championship","55","0","64"
"13","109","BMW M8 GTE","100","GTE Class","309788","309788","Ben Christensen2","14","20","0","Running","-1:29.010","0","","1:47.497","1:44.654","8","27","6","55","0","3","34","Australia/NZ","1832","1831","18","259","18","264","IMSA Sportscar Championship","55","0","55"
"14","72","Mercedes AMG GT3","473","IMSA2 GT3","203162","203162","Blake Neck","21","2","0","Running","-1:34.150","0","","1:47.687","1:44.932","9","27","1","84","6","1","34","Australia/NZ","5597","5609","20","495","20","499","IMSA Sportscar Championship","45","0","84"
"15","109","BMW M8 GTE","100","GTE Class","239699","239699","Ryan Kish","9","11","29","Disqualified","-1 L","0","","1:46.177","1:43.202","8","26","9","45","0","2","6","California Club","2669","2633","19","342","19","327","IMSA Sportscar Championship","55","0","45"
"16","72","Mercedes AMG GT3","473","IMSA2 GT3","58542","58542","James Heater","22","13","0","Running","-1 L","0","","1:49.038","1:46.199","6","26","0","70","4","3","20","Ohio","2366","2397","20","499","20","499","IMSA Sportscar Championship","45","0","70"
"17","92","Ford GT - 2017","100","GTE Class","189431","189431","David DePriest","20","21","0","Running","-1 L","0","","1:49.513","1:44.798","8","26","3","36","0","3","27","Indiana","1728","1711","14","272","14","294","IMSA Sportscar Championship","55","0","36"
"18","72","Mercedes AMG GT3","473","IMSA2 GT3","167463","167463","Isaac Nicholls","24","24","0","Running","-1 L","0","","1:50.808","1:46.913","4","26","1","56","2","6","34","Australia/NZ","1390","1422","10","267","10","298","IMSA Sportscar Championship","45","0","56"
"19","102","Porsche 911 RSR","100","GTE Class","228342","228342","Heath Dickson","17","12","0","Running","-2 L","0","","1:55.019","1:44.119","9","25","3","27","0","3","34","Australia/NZ","2392","2343","18","294","18","298","IMSA Sportscar Championship","55","0","27"
"20","72","Mercedes AMG GT3","473","IMSA2 GT3","359027","359027","Paul Barnhill","26","26","0","Running","-2 L","0","","1:55.528","1:49.725","19","25","3","42","0","9","21","Georgia","574","618","11","359","11","374","IMSA Sportscar Championship","45","0","42"
"21","70","Chevrolet Corvette C7 Daytona Prototype","77","Corvette C7 Daytona Prototype","337020","337020","Chris Taylor14","1","25","32","Disconnected","-5 L","0","","1:49.563","1:43.657","4","22","9","20","0","9","22","Florida","636","636","10","202","10","214","IMSA Sportscar Championship","60","0","20"
"22","109","BMW M8 GTE","100","GTE Class","108105","108105","Raymond J. Chapman","10","9","32","Disconnected","-6 L","0","","1:45.792","1:43.262","6","21","2","18","0","2","21","Georgia","2973","2897","18","297","19","356","IMSA Sportscar Championship","55","0","18"
"23","72","Mercedes AMG GT3","473","IMSA2 GT3","143733","143733","Manoel Walacy","23","22","32","Disconnected","-7 L","0","","1:51.327","1:47.186","9","20","6","28","0","4","45","Brazil","1630","1598","14","259","14","264","IMSA Sportscar Championship","45","0","28"
"24","109","BMW M8 GTE","100","GTE Class","156596","156596","Michael Fenlason","13","18","32","Disconnected","-22 L","0","","00.000","","","5","4","9","0","3","12","New England","2035","1977","14","243","14","237","IMSA Sportscar Championship","55","0","9"
"25","102","Porsche 911 RSR","100","GTE Class","362066","362066","David Le Saint","16","15","32","Disconnected","-23 L","0","","1:49.517","1:44.843","3","4","5","4","0","3","39","France","2200","2126","11","352","11","345","IMSA Sportscar Championship","55","0","4"
"26","72","Mercedes AMG GT3","473","IMSA2 GT3","315294","315294","Isabelle Bouchard","25","23","32","Disconnected","-25 L","0","","1:59.990","1:48.424","2","2","3","14","0","6","15","Canada","1521","1465","17","147","17","143","IMSA Sportscar Championship","45","0","14"
"27","72","Mercedes AMG GT3","473","IMSA2 GT3","270796","270796","David Finley","27","27","32","Disconnected","-27 L","0","","00.000","","","0","3","0","0","10","26","Illinois","446","415","10","230","10","225","IMSA Sportscar Championship","45","0","0"
