"Start Time","Track","Series","Season Year","Season Quarter","Rookie Season","Race Week","Strength of Field","Special Event Type"
"2019.05.08 12:45 AM GMT","Road Atlanta - Full Course","IMSA Sportscar Championship","2019","2","N/A","9","2077",""

"Fin Pos","Car ID","Car","Car Class ID","Car Class","Team ID","Cust ID","Name","Start Pos","Car #","Out ID","Out","Interval","Laps Led","Qualify Time","Average Lap Time","Fastest Lap Time","Fast Lap#","Laps Comp","Inc","Pts","Club Pts","Div","Club ID","Club","Old iRating","New iRating","Old License Level","Old License Sub-Level","New License Level","New License Sub-Level","Series Name","Max Fuel Fill%","Weight Penalty (KG)","Agg Pts"
"1","92","Ford GT - 2017","100","GTE Class","15426","15426","Benjamin Waddell","1","7","0","Running","-00.000","30","","1:18.522","1:16.788","12","35","12","130","26","3","32","West","2378","2464","11","338","11","343","IMSA Sportscar Championship","55","0","130"
"2","109","BMW M8 GTE","100","GTE Class","330185","330185","Romulo Gomes","5","9","0","Running","-06.301","0","","1:18.702","1:17.214","13","35","3","125","24","3","45","Brazil","2317","2397","17","148","17","195","IMSA Sportscar Championship","55","0","125"
"3","109","BMW M8 GTE","100","GTE Class","252318","252318","Aaron R Ackles","10","8","0","Running","-17.067","0","","1:19.010","1:17.211","8","35","1","120","22","3","15","Canada","2321","2394","19","323","19","351","IMSA Sportscar Championship","55","0","120"
"4","93","Ferrari 488 GTE","100","GTE Class","274468","274468","Rogerio G Santos","12","23","0","Running","-28.734","1","","1:19.343","1:17.537","18","35","5","115","20","4","45","Brazil","1738","1825","19","356","19","362","IMSA Sportscar Championship","55","0","115"
"5","102","Porsche 911 RSR","100","GTE Class","15401","15401","Don Bowden","14","21","0","Running","-34.258","0","","1:19.501","1:17.724","15","35","4","110","18","3","6","California Club","1878","1952","19","329","19","341","IMSA Sportscar Championship","55","0","110"
"6","93","Ferrari 488 GTE","100","GTE Class","330592","330592","Daniel Alves2","13","13","0","Running","-38.428","0","","1:19.620","1:17.367","26","35","9","105","16","4","45","Brazil","2023","2084","14","247","14","261","IMSA Sportscar Championship","55","0","105"
"7","109","BMW M8 GTE","100","GTE Class","331441","331441","Joao Carlos N. Mendigo","3","6","0","Running","-39.189","0","","1:19.642","1:17.388","5","35","4","100","14","3","45","Brazil","2535","2571","14","241","14","272","IMSA Sportscar Championship","55","0","100"
"8","109","BMW M8 GTE","100","GTE Class","176745","176745","Evan Karl","8","10","0","Running","-41.473","0","","1:19.707","1:17.008","24","35","14","95","12","2","14","New York","2288","2325","10","251","10","264","IMSA Sportscar Championship","55","0","95"
"9","93","Ferrari 488 GTE","100","GTE Class","328833","328833","Anthony Pisano","4","3","0","Running","-50.464","0","","1:20.056","1:17.037","7","35","15","90","10","3","26","Illinois","2728","2744","17","158","17","150","IMSA Sportscar Championship","55","0","90"
"10","109","BMW M8 GTE","100","GTE Class","330831","330831","Joao M Duarte","15","4","0","Running","-54.246","0","","1:20.072","1:17.590","27","35","12","85","8","3","38","Iberia","2623","2634","20","462","20","422","IMSA Sportscar Championship","55","0","85"
"11","93","Ferrari 488 GTE","100","GTE Class","339182","339182","Masatoshi Saito","7","12","0","Running","-59.065","0","","1:20.210","1:17.703","3","35","7","80","6","3","47","Asia","2046","2069","20","499","20","499","IMSA Sportscar Championship","55","0","80"
"12","109","BMW M8 GTE","100","GTE Class","225827","225827","Taylor Lane","24","22","0","Running","-1:03.870","0","","1:20.346","1:17.592","6","35","7","75","4","4","36","UK and I","1749","1776","19","342","19","342","IMSA Sportscar Championship","55","0","75"
"13","93","Ferrari 488 GTE","100","GTE Class","36983","36983","Larry Krupp","22","24","0","Running","-1:17.376","0","","1:20.666","1:17.959","8","35","4","70","2","4","28","Michigan","1659","1682","20","452","20","453","IMSA Sportscar Championship","55","0","70"
"14","102","Porsche 911 RSR","100","GTE Class","365271","365271","David Bergeron2","23","27","0","Running","-1 L","0","","1:20.927","1:18.251","8","34","3","65","0","6","15","Canada","1516","1538","20","437","20","445","IMSA Sportscar Championship","55","0","65"
"15","102","Porsche 911 RSR","100","GTE Class","119772","119772","Chris Homann","27","25","0","Running","-1 L","0","","1:21.031","1:18.385","8","34","5","60","0","3","34","Australia/NZ","1574","1586","19","321","19","331","IMSA Sportscar Championship","55","0","60"
