"Start Time","Track","Series","Season Year","Season Quarter","Rookie Season","Race Week","Strength of Field","Special Event Type"
"2019.04.09 2:45 PM GMT","Circuit de Spa-Francorchamps - Endurance","IMSA Sportscar Championship","2019","2","N/A","5","1270",""

"Fin Pos","Car ID","Car","Car Class ID","Car Class","Team ID","Cust ID","Name","Start Pos","Car #","Out ID","Out","Interval","Laps Led","Qualify Time","Average Lap Time","Fastest Lap Time","Fast Lap#","Laps Comp","Inc","Pts","Club Pts","Div","Club ID","Club","Old iRating","New iRating","Old License Level","Old License Sub-Level","New License Level","New License Sub-Level","Series Name","Max Fuel Fill%","Weight Penalty (KG)","Agg Pts"
"1","93","Ferrari 488 GTE","100","GTE Class","359340","359340","Diogo Pereirinha","1","1","0","Running","-00.000","20","","2:15.896","2:12.803","7","20","1","81","31","6","38","Iberia","1592","1673","17","125","17","180","IMSA Sportscar Championship","55","0","81"
"2","102","Porsche 911 RSR","100","GTE Class","28061","28061","Mike Price","6","6","0","Running","-17.740","0","","2:16.783","2:13.122","6","20","12","78","29","6","22","Florida","1455","1536","13","136","13","162","IMSA Sportscar Championship","55","0","78"
"3","109","BMW M8 GTE","100","GTE Class","368057","368057","Linus Rupp","7","8","0","Running","-36.027","0","","2:17.697","2:13.833","13","20","5","75","27","5","42","DE-AT-CH","1439","1515","11","341","11","362","IMSA Sportscar Championship","55","0","75"
"4","102","Porsche 911 RSR","100","GTE Class","321902","321902","Tom Freer","4","2","0","Running","-36.518","0","","2:17.722","2:13.276","8","20","16","73","25","4","34","Australia/NZ","1586","1649","16","443","16","417","IMSA Sportscar Championship","55","0","73"
"5","109","BMW M8 GTE","100","GTE Class","171228","171228","Azril Nazli","20","3","0","Running","-48.909","0","","2:18.341","2:14.256","20","20","12","70","23","5","47","Asia","1536","1595","17","107","17","124","IMSA Sportscar Championship","55","0","70"
"6","93","Ferrari 488 GTE","100","GTE Class","329100","329100","Craig A Parsons","15","22","0","Running","-1:04.712","0","","2:19.131","2:14.909","10","20","11","67","21","6","36","UK and I","1210","1278","18","236","18","233","IMSA Sportscar Championship","55","0","67"
"7","93","Ferrari 488 GTE","100","GTE Class","344139","344139","William Hardman","14","25","0","Running","-1:08.440","0","","2:19.317","2:15.663","17","20","9","65","19","5","36","UK and I","1121","1188","15","334","15","336","IMSA Sportscar Championship","55","0","65"
"8","102","Porsche 911 RSR","100","GTE Class","353506","353506","Stefan Baldegger","9","5","0","Running","-1:13.462","0","","2:19.569","2:13.854","10","20","10","62","17","5","42","DE-AT-CH","1481","1523","14","249","14","261","IMSA Sportscar Championship","55","0","62"
"9","109","BMW M8 GTE","100","GTE Class","344816","344816","Lucas Herbst","11","26","0","Running","-1:17.035","0","","2:19.747","2:15.019","7","20","8","60","15","6","39","France","1118","1172","14","242","14","256","IMSA Sportscar Championship","55","0","60"
"10","93","Ferrari 488 GTE","100","GTE Class","359890","359890","Gabriel Dobruchowski","16","24","0","Running","-1:51.254","0","","2:21.458","2:15.733","4","20","10","57","13","5","46","Central-Eastern Europe","1125","1173","19","344","19","331","IMSA Sportscar Championship","55","0","57"
"11","102","Porsche 911 RSR","100","GTE Class","351611","351611","Tobias Pechstädt","10","14","0","Running","-1:54.063","0","","2:18.743","2:13.938","18","20","9","54","11","7","42","DE-AT-CH","1328","1359","17","170","17","182","IMSA Sportscar Championship","55","0","54"
"12","93","Ferrari 488 GTE","100","GTE Class","325008","325008","éloi THESEE","29","28","29","Disqualified","-1 L","0","","2:21.733","2:16.302","5","19","17","52","9","7","39","France","1062","1101","14","221","14","215","IMSA Sportscar Championship","55","0","52"
"13","102","Porsche 911 RSR","100","GTE Class","272701","272701","Daniel h Isaksen","21","9","0","Running","-1 L","0","","2:24.572","2:15.986","7","19","15","49","7","7","43","Scandinavia","1388","1403","14","286","14","268","IMSA Sportscar Championship","55","0","49"
"14","93","Ferrari 488 GTE","100","GTE Class","327075","327075","Gints Zunde","5","32","0","Running","-1 L","0","","2:17.873","2:13.830","6","19","6","47","5","9","46","Central-Eastern Europe","860","899","11","335","11","349","IMSA Sportscar Championship","55","0","47"
"15","92","Ford GT - 2017","100","GTE Class","321079","321079","Daniel Romoda","18","19","0","Running","-1 L","0","","2:24.707","2:17.956","9","19","7","44","3","7","42","DE-AT-CH","1227","1238","10","221","10","246","IMSA Sportscar Championship","55","0","44"
"16","93","Ferrari 488 GTE","100","GTE Class","364602","364602","Goncalo Carvalho","30","29","0","Running","-2 L","0","","2:32.212","2:19.275","4","18","16","41","1","R","38","Iberia","1060","1074","10","270","10","268","IMSA Sportscar Championship","55","0","41"
"17","93","Ferrari 488 GTE","100","GTE Class","282740","282740","Fabian Hammes","27","21","0","Running","-3 L","0","","2:16.153","2:14.812","16","17","15","39","0","6","42","DE-AT-CH","1214","1213","14","271","14","250","IMSA Sportscar Championship","55","0","39"
"18","93","Ferrari 488 GTE","100","GTE Class","346966","346966","Erik Bauer","8","13","0","Running","-5 L","0","","2:14.049","2:13.938","10","15","5","36","0","4","40","Benelux","1340","1328","17","141","17","166","IMSA Sportscar Championship","55","0","36"
"19","93","Ferrari 488 GTE","100","GTE Class","284114","284114","Joakim Jansson2","23","11","32","Disconnected","-5 L","0","","2:18.947","2:13.303","11","15","18","33","0","3","43","Scandinavia","1379","1358","14","217","14","206","IMSA Sportscar Championship","55","0","33"
"20","102","Porsche 911 RSR","100","GTE Class","39225","39225","L M Bowden","19","12","0","Running","-5 L","0","","3:07.686","2:16.657","15","15","10","31","0","4","36","UK and I","1376","1349","14","223","14","229","IMSA Sportscar Championship","55","0","31"
"21","93","Ferrari 488 GTE","100","GTE Class","292756","292756","Arthur Delamano","26","18","0","Running","-6 L","0","","2:16.485","2:14.608","6","14","15","28","0","4","45","Brazil","1276","1248","14","224","14","213","IMSA Sportscar Championship","55","0","28"
"22","102","Porsche 911 RSR","100","GTE Class","319237","319237","Sam Machin","2","20","32","Disconnected","-8 L","0","","2:21.233","2:12.973","3","12","15","26","0","6","36","UK and I","1219","1188","11","342","11","330","IMSA Sportscar Championship","55","0","26"
"23","109","BMW M8 GTE","100","GTE Class","360815","360815","Alberto Alcala","31","30","0","Running","-9 L","0","","2:26.868","2:18.267","4","11","16","23","0","6","38","Iberia","1033","1006","11","346","11","329","IMSA Sportscar Championship","55","0","23"
"24","102","Porsche 911 RSR","100","GTE Class","166240","166240","Tom Zwiers","3","4","32","Disconnected","-10 L","0","","2:12.395","2:13.067","7","10","8","20","0","5","40","Benelux","1520","1462","14","216","14","218","IMSA Sportscar Championship","55","0","20"
"25","102","Porsche 911 RSR","100","GTE Class","364796","364796","Nikodem Jr Wierzbicki","13","17","29","Disqualified","-10 L","0","","2:15.637","2:14.370","9","10","18","18","0","5","46","Central-Eastern Europe","1292","1238","10","215","10","205","IMSA Sportscar Championship","55","0","18"
"26","102","Porsche 911 RSR","100","GTE Class","364608","364608","Julio Esteban Pérez","24","15","0","Running","-10 L","0","","5:14.010","2:17.758","3","10","13","15","0","6","38","Iberia","1325","1263","11","304","10","254","IMSA Sportscar Championship","55","0","15"
"27","109","BMW M8 GTE","100","GTE Class","346206","346206","Michel Bassot","17","27","0","Running","-10 L","0","","5:00.372","2:24.615","10","10","5","13","0","8","39","France","1074","1019","18","244","18","244","IMSA Sportscar Championship","55","0","13"
"28","109","BMW M8 GTE","100","GTE Class","358002","358002","Jason Chambers","32","31","29","Disqualified","-11 L","0","","2:26.642","2:23.597","4","9","17","10","0","7","25","Carolina","1010","953","11","356","11","333","IMSA Sportscar Championship","55","0","10"
"29","109","BMW M8 GTE","100","GTE Class","355821","355821","Tomasz Kusiak","28","23","29","Disqualified","-15 L","0","","2:25.765","","","5","17","7","0","5","46","Central-Eastern Europe","1133","1063","10","229","10","208","IMSA Sportscar Championship","55","0","7"
"30","102","Porsche 911 RSR","100","GTE Class","336155","336155","Joshua Bolt","25","16","32","Disconnected","-17 L","0","","2:19.079","2:15.553","3","3","2","5","0","8","23","Mid-South","1294","1209","13","131","13","134","IMSA Sportscar Championship","55","0","5"
"31","109","BMW M8 GTE","100","GTE Class","358032","358032","Jan Clausmeyer","22","10","32","Disconnected","-18 L","0","","2:12.320","","","2","5","2","0","7","42","DE-AT-CH","1388","1292","11","323","11","317","IMSA Sportscar Championship","55","0","2"
"32","102","Porsche 911 RSR","100","GTE Class","367822","367822","Alex Robisnon","12","7","32","Disconnected","-20 L","0","","00.000","","","0","6","0","0","5","36","UK and I","1439","1335","15","309","14","250","IMSA Sportscar Championship","55","0","0"
