"Start Time","Track","Series","Season Year","Season Quarter","Rookie Season","Race Week","Strength of Field","Special Event Type"
"2019.03.24 7:00 PM GMT","Road Atlanta - Full Course","Radical Racing Challenge C","2019","2","N/A","2","1167",""

"Fin Pos","Car ID","Car","Car Class ID","Car Class","Team ID","Cust ID","Name","Start Pos","Car #","Out ID","Out","Interval","Laps Led","Qualify Time","Average Lap Time","Fastest Lap Time","Fast Lap#","Laps Comp","Inc","Pts","Club Pts","Div","Club ID","Club","Old iRating","New iRating","Old License Level","Old License Sub-Level","New License Level","New License Sub-Level","Series Name","Max Fuel Fill%","Weight Penalty (KG)","Agg Pts"
"1","13","Radical SR8","15","Radical SR8","331994","331994","Dani Biegel","2","2","0","Running","-00.000","15","","1:18.990","1:18.099","8","20","0","69","10","6","40","Benelux","1421","1499","20","448","20","457","Radical Racing Challenge C","40","0","69"
"2","13","Radical SR8","15","Radical SR8","77456","77456","Peter Ross","3","6","0","Running","-19.759","0","","1:19.978","1:18.761","4","20","1","62","8","6","12","New England","1148","1221","19","342","19","356","Radical Racing Challenge C","40","0","62"
"3","13","Radical SR8","15","Radical SR8","16813","16813","Miro Hrazsky","1","1","0","Running","-29.308","5","","1:20.456","1:18.043","7","20","8","55","6","4","46","Central-Eastern Europe","1708","1737","18","230","18","222","Radical Racing Challenge C","40","0","55"
"4","13","Radical SR8","15","Radical SR8","321225","321225","Michel Bourguignon","4","10","0","Running","-49.505","0","","1:21.465","1:19.310","18","20","2","48","4","6","40","Benelux","920","970","13","192","14","254","Radical Racing Challenge C","40","0","48"
"5","13","Radical SR8","15","Radical SR8","294983","294983","Mark Young5","8","11","0","Running","-1 L","0","","1:23.594","1:20.370","3","19","12","41","2","7","36","UK and I","881","915","14","240","14","226","Radical Racing Challenge C","40","0","41"
"6","13","Radical SR8","15","Radical SR8","270266","270266","Todd Brandt","9","8","0","Running","-1 L","0","","1:24.401","1:22.337","4","19","5","34","0","7","6","California Club","1060","1065","14","235","14","244","Radical Racing Challenge C","40","0","34"
"7","13","Radical SR8","15","Radical SR8","325372","325372","Bennett Blank","11","9","32","Disconnected","-6 L","0","","1:21.029","1:18.484","6","14","14","27","0","6","42","DE-AT-CH","933","929","9","159","9","150","Radical Racing Challenge C","40","0","27"
"8","13","Radical SR8","15","Radical SR8","246116","246116","David Pigué","10","5","32","Disconnected","-7 L","0","","1:23.976","1:19.629","7","13","10","20","0","7","39","France","1161","1125","11","346","11","336","Radical Racing Challenge C","40","0","20"
"9","13","Radical SR8","15","Radical SR8","335329","335329","Karsten Hvidberg2","5","4","0","Running","-10 L","0","","1:22.771","1:19.287","7","10","7","13","0","6","43","Scandinavia","1274","1214","11","374","11","366","Radical Racing Challenge C","40","0","13"
"10","13","Radical SR8","15","Radical SR8","337801","337801","Ricardo Bacigalupo","6","3","32","Disconnected","-12 L","0","","1:22.080","1:19.165","6","8","3","6","0","5","24","Hispanoamérica","1388","1304","14","273","14","269","Radical Racing Challenge C","40","0","6"
"11","13","Radical SR8","15","Radical SR8","67034","67034","Neil Brimble","7","7","32","Disconnected","-16 L","0","","1:25.314","1:21.455","3","4","5","3","0","7","36","UK and I","1082","997","14","228","14","215","Radical Racing Challenge C","40","0","3"
