"Start Time","Track","Series","Season Year","Season Quarter","Rookie Season","Race Week","Strength of Field","Special Event Type"
"2019.03.14 11:00 AM GMT","WeatherTech Raceway at Laguna Seca - Full Course","Radical Racing Challenge C","2019","2","N/A","1","1634",""

"Fin Pos","Car ID","Car","Car Class ID","Car Class","Team ID","Cust ID","Name","Start Pos","Car #","Out ID","Out","Interval","Laps Led","Qualify Time","Average Lap Time","Fastest Lap Time","Fast Lap#","Laps Comp","Inc","Pts","Club Pts","Div","Club ID","Club","Old iRating","New iRating","Old License Level","Old License Sub-Level","New License Level","New License Sub-Level","Series Name","Max Fuel Fill%","Weight Penalty (KG)","Agg Pts"
"1","13","Radical SR8","15","Radical SR8","23724","23724","Montxo Gandia","1","2","0","Running","-00.000","19","","1:19.837","1:19.000","5","19","2","96","11","2","38","Iberia","3225","3272","19","349","19","354","Radical Racing Challenge C","40","0","96"
"2","13","Radical SR8","15","Radical SR8","182312","182312","Chinmai Kristo Punukollu","4","1","0","Running","-04.889","0","","1:20.094","1:19.055","16","19","5","87","9","1","47","Asia","4545","4554","17","187","17","190","Radical Racing Challenge C","40","0","87"
"3","13","Radical SR8","15","Radical SR8","339537","339537","Nicholas Bradford","6","4","0","Running","-46.010","0","","1:22.258","1:20.521","7","19","6","78","7","3","34","Australia/NZ","1760","1813","14","259","14","261","Radical Racing Challenge C","40","0","78"
"4","13","Radical SR8","15","Radical SR8","334253","334253","Luis Parra Sevilla","2","3","0","Running","-1:02.143","0","","1:23.108","1:19.959","5","19","16","69","5","2","38","Iberia","2332","2350","14","203","13","148","Radical Racing Challenge C","40","0","69"
"5","13","Radical SR8","15","Radical SR8","342463","342463","Shane Russell3","5","9","0","Running","-1:08.122","0","","1:23.422","1:20.944","8","19","5","61","3","5","34","Australia/NZ","1319","1356","14","220","14","228","Radical Racing Challenge C","40","0","61"
"6","13","Radical SR8","15","Radical SR8","354864","354864","Charlie Rosco","10","6","0","Running","-1 L","0","","1:24.803","1:22.305","3","18","12","52","1","5","34","Australia/NZ","1477","1491","8","499","8","499","Radical Racing Challenge C","40","0","52"
"7","13","Radical SR8","15","Radical SR8","326088","326088","David Cline2","7","8","0","Running","-1 L","0","","1:25.632","1:21.564","13","18","12","43","0","5","17","Virginias","1346","1349","14","270","14","252","Radical Racing Challenge C","40","0","43"
"8","13","Radical SR8","15","Radical SR8","290435","290435","Marc Wei","11","7","0","Running","-1 L","0","","1:26.379","1:21.575","8","18","12","34","0","5","34","Australia/NZ","1438","1421","18","228","17","151","Radical Racing Challenge C","40","0","34"
"9","13","Radical SR8","15","Radical SR8","365508","365508","Denis Ostertag","8","12","0","Running","-1 L","0","","1:26.932","1:22.960","16","18","6","26","0","8","42","DE-AT-CH","769","768","11","379","11","374","Radical Racing Challenge C","40","0","26"
"10","13","Radical SR8","15","Radical SR8","327297","327297","Joao Brites","3","5","32","Disconnected","-11 L","0","","1:24.539","1:20.708","4","8","9","17","0","3","38","Iberia","1751","1689","10","232","10","225","Radical Racing Challenge C","40","0","17"
"11","13","Radical SR8","15","Radical SR8","348687","348687","Aaron Grech2","9","11","32","Disconnected","-19 L","0","","00.000","","","0","2","0","0","8","34","Australia/NZ","788","744","10","216","10","214","Radical Racing Challenge C","40","0","0"
"12","13","Radical SR8","15","Radical SR8","342161","342161","Robert Fletcher3","12","10","32","Disconnected","-19 L","0","","00.000","","","0","0","0","0","6","23","Mid-South","1095","1038","10","229","10","229","Radical Racing Challenge C","40","0","0"
