"Start Time","Track","Series","Season Year","Season Quarter","Rookie Season","Race Week","Strength of Field","Special Event Type"
"2019.04.01 1:00 AM GMT","Watkins Glen International - Cup","Radical Racing Challenge C","2019","2","N/A","3","1901",""

"Fin Pos","Car ID","Car","Car Class ID","Car Class","Team ID","Cust ID","Name","Start Pos","Car #","Out ID","Out","Interval","Laps Led","Qualify Time","Average Lap Time","Fastest Lap Time","Fast Lap#","Laps Comp","Inc","Pts","Club Pts","Div","Club ID","Club","Old iRating","New iRating","Old License Level","Old License Sub-Level","New License Level","New License Sub-Level","Series Name","Max Fuel Fill%","Weight Penalty (KG)","Agg Pts"
"1","13","Radical SR8","15","Radical SR8","351001","351001","Mike Cleary","2","1","0","Running","-00.000","12","","1:08.467","1:07.599","12","22","4","110","10","1","12","New England","4145","4180","18","252","18","253","Radical Racing Challenge C","40","0","110"
"2","13","Radical SR8","15","Radical SR8","65652","65652","Dylan Gulson","1","2","0","Running","-00.204","10","","1:08.477","1:07.523","10","22","1","99","8","2","34","Australia/NZ","3560","3588","14","238","14","255","Radical Racing Challenge C","40","0","99"
"3","13","Radical SR8","15","Radical SR8","265913","265913","Sean Dalesandro","3","7","0","Running","-33.577","0","","1:09.994","1:08.320","7","22","8","88","6","4","6","California Club","1549","1617","10","234","10","236","Radical Racing Challenge C","40","0","88"
"4","13","Radical SR8","15","Radical SR8","20881","20881","Andy Spicer","6","9","0","Running","-40.037","0","","1:10.287","1:08.821","18","22","1","77","4","4","18","Atlantic","1383","1440","18","237","18","251","Radical Racing Challenge C","40","0","77"
"5","13","Radical SR8","15","Radical SR8","325773","325773","Ryan L Patrick","11","8","0","Running","-46.159","0","","1:10.565","1:09.388","14","22","4","66","2","5","23","Mid-South","1469","1504","10","253","10","255","Radical Racing Challenge C","40","0","66"
"6","13","Radical SR8","15","Radical SR8","339844","339844","Jason Stein","5","5","0","Running","-46.402","0","","1:10.577","1:08.082","3","22","13","55","0","3","33","Northwest","1831","1834","11","300","10","249","Radical Racing Challenge C","40","0","55"
"7","13","Radical SR8","15","Radical SR8","365271","365271","David Bergeron2","8","10","0","Running","-49.395","0","","1:10.712","1:08.865","4","22","11","44","0","6","15","Canada","1374","1377","19","346","19","314","Radical Racing Challenge C","40","0","44"
"8","13","Radical SR8","15","Radical SR8","166219","166219","Stephen Stoyles","4","3","32","Disconnected","-3 L","0","","1:08.472","1:07.801","5","19","14","33","0","2","34","Australia/NZ","2250","2203","13","123","13","109","Radical Racing Challenge C","40","0","33"
"9","13","Radical SR8","15","Radical SR8","187950","187950","Nicholas Schiefer2","7","6","0","Running","-9 L","0","","1:13.903","1:08.700","12","13","7","22","0","3","28","Michigan","1617","1575","13","157","13","143","Radical Racing Challenge C","40","0","22"
"10","13","Radical SR8","15","Radical SR8","348537","348537","Luciano Santos F","9","4","0","Running","-9 L","0","","1:10.431","1:09.018","3","13","9","11","0","3","45","Brazil","1985","1912","17","154","17","123","Radical Racing Challenge C","40","0","11"
"11","13","Radical SR8","15","Radical SR8","362064","362064","Matthew Norloff","10","11","32","Disconnected","-16 L","0","","1:17.162","1:10.003","2","6","5","5","0","4","17","Virginias","1357","1290","11","334","11","323","Radical Racing Challenge C","40","0","5"
