"Start Time","Track","Series","Season Year","Season Quarter","Rookie Season","Race Week","Strength of Field","Special Event Type"
"2019.03.31 7:00 PM GMT","Watkins Glen International - Cup","Radical Racing Challenge C","2019","2","N/A","3","931",""

"Fin Pos","Car ID","Car","Car Class ID","Car Class","Team ID","Cust ID","Name","Start Pos","Car #","Out ID","Out","Interval","Laps Led","Qualify Time","Average Lap Time","Fastest Lap Time","Fast Lap#","Laps Comp","Inc","Pts","Club Pts","Div","Club ID","Club","Old iRating","New iRating","Old License Level","Old License Sub-Level","New License Level","New License Sub-Level","Series Name","Max Fuel Fill%","Weight Penalty (KG)","Agg Pts"
"1","13","Radical SR8","15","Radical SR8","322643","322643","Darcy Hurley","3","16","0","Running","-00.000","10","","1:10.090","1:09.068","16","22","3","58","16","9","15","Canada","798","901","10","256","10","268","Radical Racing Challenge C","40","0","58"
"2","13","Radical SR8","15","Radical SR8","328048","328048","Sébastien Rault","5","2","0","Running","-02.772","0","","1:10.216","1:09.400","12","22","2","54","14","6","39","France","1108","1179","10","277","10","286","Radical Racing Challenge C","40","0","54"
"3","13","Radical SR8","15","Radical SR8","350020","350020","Marc Neutelings","6","17","0","Running","-09.304","0","","1:10.513","1:09.328","11","22","8","50","12","8","40","Benelux","698","785","10","256","10","254","Radical Racing Challenge C","40","0","50"
"4","13","Radical SR8","15","Radical SR8","70065","70065","Richard Adair","15","7","0","Running","-14.762","0","","1:10.761","1:09.429","16","22","0","47","10","9","14","New York","935","993","11","361","11","374","Radical Racing Challenge C","40","0","47"
"5","13","Radical SR8","15","Radical SR8","350141","350141","Steven Espaillat","1","3","0","Running","-15.976","12","","1:10.816","1:09.405","19","22","6","43","8","6","14","New York","1100","1136","10","241","10","244","Radical Racing Challenge C","40","0","43"
"6","13","Radical SR8","15","Radical SR8","340211","340211","Scott Gelow","7","5","0","Running","-19.525","0","","1:10.977","1:09.705","7","22","0","39","6","8","6","California Club","974","1006","16","448","16","458","Radical Racing Challenge C","40","0","39"
"7","13","Radical SR8","15","Radical SR8","359765","359765","Ola Lindeström","14","4","0","Running","-20.099","0","","1:11.003","1:09.207","18","22","1","36","4","6","43","Scandinavia","1089","1102","11","388","11","397","Radical Racing Challenge C","40","0","36"
"8","13","Radical SR8","15","Radical SR8","316690","316690","Michael Cropsey","8","14","0","Running","-34.698","0","","1:11.667","1:10.643","11","22","3","32","2","9","29","Midwest","871","886","19","330","19","331","Radical Racing Challenge C","40","0","32"
"9","13","Radical SR8","15","Radical SR8","220109","220109","Dirk Belle","16","9","0","Running","-43.556","0","","1:12.069","1:10.762","4","22","0","29","0","7","42","DE-AT-CH","912","913","19","310","19","323","Radical Racing Challenge C","40","0","29"
"10","13","Radical SR8","15","Radical SR8","365090","365090","Rafael Leyva Jaen","12","10","0","Running","-9 L","0","","1:10.960","1:09.486","7","13","3","25","0","7","38","Iberia","912","902","11","353","11","354","Radical Racing Challenge C","40","0","25"
"11","13","Radical SR8","15","Radical SR8","359731","359731","Ash Watkins","9","11","0","Running","-9 L","0","","2:02.873","1:10.947","3","13","3","21","0","9","36","UK and I","885","865","10","259","10","264","Radical Racing Challenge C","40","0","21"
"12","13","Radical SR8","15","Radical SR8","168241","168241","Jean-philippe Levesque","17","13","32","Disconnected","-13 L","0","","1:13.497","1:08.911","8","9","7","18","0","10","15","Canada","875","844","11","318","11","309","Radical Racing Challenge C","40","0","18"
"13","13","Radical SR8","15","Radical SR8","225400","225400","Warren Gregory Bertrand","2","8","0","Running","-13 L","0","","1:12.419","1:09.704","8","9","7","14","0","8","15","Canada","930","883","11","352","11","342","Radical Racing Challenge C","40","0","14"
"14","13","Radical SR8","15","Radical SR8","88909","88909","Dylan Bonner","13","1","32","Disconnected","-21 L","0","","00.000","","","1","6","10","0","6","16","Pennsylvania","1148","1077","10","228","10","214","Radical Racing Challenge C","40","0","10"
"15","13","Radical SR8","15","Radical SR8","313672","313672","André Auerwald","4","12","0","Running","-21 L","0","","00.000","","","1","4","7","0","7","42","DE-AT-CH","878","811","9","175","9","164","Radical Racing Challenge C","40","0","7"
"16","13","Radical SR8","15","Radical SR8","368126","368126","Alexander Ruabov","11","15","32","Disconnected","-21 L","0","","00.000","","","1","4","3","0","8","46","Central-Eastern Europe","837","761","11","345","11","334","Radical Racing Challenge C","40","0","3"
"17","13","Radical SR8","15","Radical SR8","351180","351180","Mark Dillon4","10","6","32","Disconnected","-22 L","0","","00.000","","","0","0","0","0","9","36","UK and I","941","847","11","348","11","350","Radical Racing Challenge C","40","0","0"
