"Start Time","Track","Series","Season Year","Season Quarter","Rookie Season","Race Week","Strength of Field"
"2018.05.13 9:00 PM GMT","Lime Rock Park - Chicane","Global Mazda MX-5 Cup","2018","2","A","9","2178"

"Fin Pos","Car ID","Car","Car Class ID","Car Class","Team ID","Cust ID","Name","Start Pos","Car #","Out ID","Out","Interval","Laps Led","Qualify Time","Average Lap Time","Fastest Lap Time","Fast Lap#","Laps Comp","Inc","Pts","Club Pts","Div","Club ID","Club","Old iRating","New iRating","Old License Level","Old License Sub-Level","New License Level","New License Sub-Level","Series Name","Max Fuel Fill%","Weight Penalty (KG)"
"1","67","Global Mazda MX-5 Cup","74","Mazda MX-5 Cup 2016","25211","25211","Drew Eckels","1","4","0","Running","-00.000","20","","1:00.608","59.771","2","20","1","127","0","0","23","Mid-South","2686","2764","13","182","13","199","Global Mazda MX-5 Cup","100","0"
"2","67","Global Mazda MX-5 Cup","74","Mazda MX-5 Cup 2016","221555","221555","Kyle Heyer","3","2","0","Running","-02.739","0","","1:00.745","59.827","3","20","4","115","0","0","14","New York","4003","4035","19","337","19","331","Global Mazda MX-5 Cup","100","0"
"3","67","Global Mazda MX-5 Cup","74","Mazda MX-5 Cup 2016","155909","155909","Nicolas Eouzan","4","3","0","Running","-10.592","0","","1:01.138","1:00.367","3","20","3","103","0","0","39","France","3930","3946","17","184","17","188","Global Mazda MX-5 Cup","100","0"
"4","67","Global Mazda MX-5 Cup","74","Mazda MX-5 Cup 2016","294768","294768","Nicolas Ehrlich Roso","2","1","0","Running","-11.314","0","","1:01.174","59.770","4","20","15","92","0","0","24","Hispanoamérica","5036","5018","14","230","14","203","Global Mazda MX-5 Cup","100","0"
"5","67","Global Mazda MX-5 Cup","74","Mazda MX-5 Cup 2016","154722","154722","Brian Fowler","11","5","0","Running","-25.554","0","","1:01.886","1:00.487","4","20","0","80","0","0","12","New England","2028","2060","20","499","20","499","Global Mazda MX-5 Cup","100","0"
"6","67","Global Mazda MX-5 Cup","74","Mazda MX-5 Cup 2016","321523","321523","Pascal Hoffmann","6","6","0","Running","-26.719","0","","1:01.944","1:00.707","7","20","0","69","0","0","42","DE-AT-CH","1877","1897","7","367","7","381","Global Mazda MX-5 Cup","100","0"
"7","67","Global Mazda MX-5 Cup","74","Mazda MX-5 Cup 2016","320030","320030","Lorenzo Capocchiani","12","10","0","Running","-42.591","0","","1:02.737","1:01.496","4","20","9","57","0","0","39","France","1518","1534","7","370","7","363","Global Mazda MX-5 Cup","100","0"
"8","67","Global Mazda MX-5 Cup","74","Mazda MX-5 Cup 2016","177279","177279","Jose Antonio Yañez Buron","7","12","0","Running","-46.384","0","","1:02.976","1:01.367","3","20","4","46","0","0","38","Iberia","1391","1396","10","265","10","269","Global Mazda MX-5 Cup","100","0"
"9","67","Global Mazda MX-5 Cup","74","Mazda MX-5 Cup 2016","197169","197169","Marius Cristian Bob","8","11","0","Running","-47.121","0","","1:02.964","1:01.390","8","20","10","34","0","0","46","Central-Eastern Europe","1514","1498","6","248","6","248","Global Mazda MX-5 Cup","100","0"
"10","67","Global Mazda MX-5 Cup","74","Mazda MX-5 Cup 2016","324181","324181","Pablo Santos Muñoz","9","9","0","Running","-1 L","0","","1:04.718","1:01.049","3","19","16","23","0","0","38","Iberia","","","2","293","2","282","Global Mazda MX-5 Cup","100","0"
"11","67","Global Mazda MX-5 Cup","74","Mazda MX-5 Cup 2016","149461","149461","Kourosh Tehrani","10","8","0","Running","-2 L","0","","1:09.254","1:02.803","8","18","12","11","0","0","36","UK and I","1551","1502","12","448","12","428","Global Mazda MX-5 Cup","100","0"
"12","67","Global Mazda MX-5 Cup","74","Mazda MX-5 Cup 2016","317411","317411","Javi Guerrero","5","7","32","Disconnected","-11 L","0","","1:03.118","1:01.092","6","9","14","5","0","0","38","Iberia","1839","1762","7","369","7","343","Global Mazda MX-5 Cup","100","0"
