"Start Time","Track","Series","Season Year","Season Quarter","Rookie Season","Race Week","Strength of Field"
"2018.09.18 8:00 PM GMT","Okayama International Circuit - Full Course","Global Mazda MX-5 Cup","2018","4","A","2","2293"

"Fin Pos","Car ID","Car","Car Class ID","Car Class","Team ID","Cust ID","Name","Start Pos","Car #","Out ID","Out","Interval","Laps Led","Qualify Time","Average Lap Time","Fastest Lap Time","Fast Lap#","Laps Comp","Inc","Pts","Club Pts","Div","Club ID","Club","Old iRating","New iRating","Old License Level","Old License Sub-Level","New License Level","New License Sub-Level","Series Name","Max Fuel Fill%","Weight Penalty (KG)"
"1","67","Global Mazda MX-5 Cup","74","Mazda MX-5 Cup 2016","332097","332097","Jon White2","2","2","0","Running","-00.000","5","","1:48.999","1:47.590","4","10","0","132","0","0","26","Illinois","2818","2893","7","353","7","364","Global Mazda MX-5 Cup","100","0"
"2","67","Global Mazda MX-5 Cup","74","Mazda MX-5 Cup 2016","315607","315607","Tobiias Soriano","1","1","0","Running","-05.650","5","","1:49.564","1:47.155","2","10","0","118","0","0","24","Hispanoamérica","3647","3682","14","265","14","275","Global Mazda MX-5 Cup","100","0"
"3","67","Global Mazda MX-5 Cup","74","Mazda MX-5 Cup 2016","264422","264422","Ronald Easton","6","11","0","Running","-06.488","0","","1:49.647","1:48.264","4","10","0","105","0","0","36","UK and I","1849","1919","15","342","15","351","Global Mazda MX-5 Cup","100","0"
"4","67","Global Mazda MX-5 Cup","74","Mazda MX-5 Cup 2016","192438","192438","Lisanne Evans","10","5","0","Running","-11.668","0","","1:50.165","1:48.450","4","10","1","92","0","0","6","California Club","2312","2348","7","332","7","340","Global Mazda MX-5 Cup","100","0"
"5","67","Global Mazda MX-5 Cup","74","Mazda MX-5 Cup 2016","255985","255985","Marco Knook","9","8","0","Running","-12.081","0","","1:50.206","1:48.486","2","10","2","79","0","0","40","Benelux","1998","2027","15","341","15","343","Global Mazda MX-5 Cup","100","0"
"6","67","Global Mazda MX-5 Cup","74","Mazda MX-5 Cup 2016","336725","336725","Paul Ridley","7","6","0","Running","-12.457","0","","1:50.244","1:48.761","3","10","6","66","0","0","36","UK and I","2098","2105","6","285","6","287","Global Mazda MX-5 Cup","100","0"
"7","67","Global Mazda MX-5 Cup","74","Mazda MX-5 Cup 2016","316130","316130","Mircea Smatoc","8","10","0","Running","-23.844","0","","1:51.383","1:48.659","2","10","1","52","0","0","46","Central-Eastern Europe","1883","1880","10","266","10","277","Global Mazda MX-5 Cup","100","0"
"8","67","Global Mazda MX-5 Cup","74","Mazda MX-5 Cup 2016","310425","310425","Terufumi Moribayashi","3","4","0","Running","-1:26.938","0","","1:49.312","1:48.605","3","10","2","39","0","0","47","Asia","2457","2416","18","277","18","277","Global Mazda MX-5 Cup","100","0"
"9","67","Global Mazda MX-5 Cup","74","Mazda MX-5 Cup 2016","256516","256516","Kenneth Batley","5","3","0","Running","-1:39.753","0","","1:50.754","1:49.163","5","10","6","26","0","0","36","UK and I","2731","2664","14","203","14","201","Global Mazda MX-5 Cup","100","0"
"10","67","Global Mazda MX-5 Cup","74","Mazda MX-5 Cup 2016","237567","237567","Ignacio Agustin Rizzo","4","7","0","Running","-1 L","0","","1:49.507","1:48.504","3","9","4","13","0","0","24","Hispanoamérica","2019","1957","14","240","14","240","Global Mazda MX-5 Cup","100","0"
"11","67","Global Mazda MX-5 Cup","74","Mazda MX-5 Cup 2016","234958","234958","Daniel Viera Camino","11","9","32","Disconnected","-10 L","0","","00.000","","","0","0","0","0","0","38","Iberia","1995","1916","13","156","13","156","Global Mazda MX-5 Cup","100","0"
