"Start Time","Track","Series","Season Year","Season Quarter","Rookie Season","Race Week","Strength of Field","Special Event Type"
"2019.03.12 3:15 PM GMT","Auto Club Speedway - Oval","NASCAR iRacing Class C Fixed","2019","2","N/A","1","1123",""

"Fin Pos","Car ID","Car","Car Class ID","Car Class","Team ID","Cust ID","Name","Start Pos","Car #","Out ID","Out","Interval","Laps Led","Qualify Time","Average Lap Time","Fastest Lap Time","Fast Lap#","Laps Comp","Inc","Pts","Club Pts","Div","Club ID","Club","Old iRating","New iRating","Old License Level","Old License Sub-Level","New License Level","New License Sub-Level","Series Name","Max Fuel Fill%","Weight Penalty (KG)","Agg Pts"
"1","62","NASCAR Camping World Toyota Tundra","71","Camping World Series","153613","153613","Steve Wilson4","1","7","0","Running","-00.000","30","","53.286","41.913","2","30","0","68","14","6","15","Canada","1262","1347","17","158","17","176","NASCAR iRacing Class C Fixed","100","0","68"
"2","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","352333","352333","Albin Buechel","10","6","0","Running","-00.921","0","","53.317","41.947","23","30","0","63","12","7","22","Florida","1396","1461","15","349","15","356","NASCAR iRacing Class C Fixed","100","0","63"
"3","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","98199","98199","Larry Mathis","4","3","0","Running","-01.283","0","","53.329","41.931","22","30","0","58","10","4","20","Ohio","1541","1587","18","278","18","287","NASCAR iRacing Class C Fixed","100","0","58"
"4","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","95285","95285","Marvin Wingfield","3","13","0","Running","-01.646","0","","53.341","42.149","23","30","0","53","8","8","30","Texas","818","888","19","334","19","343","NASCAR iRacing Class C Fixed","100","0","53"
"5","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","333318","333318","Joseph Barnes","5","4","0","Running","-02.202","0","","53.360","42.086","2","30","0","48","6","4","26","Illinois","1514","1534","18","281","18","293","NASCAR iRacing Class C Fixed","100","0","48"
"6","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","120025","120025","Frank Reese","9","8","0","Running","-02.665","0","","53.375","42.120","23","30","0","43","4","6","23","Mid-South","1115","1140","19","377","19","386","NASCAR iRacing Class C Fixed","100","0","43"
"7","62","NASCAR Camping World Toyota Tundra","71","Camping World Series","246205","246205","Joseph R Jones","2","2","0","Running","-03.147","0","","53.391","42.473","4","30","2","38","2","3","20","Ohio","1728","1714","18","277","18","279","NASCAR iRacing Class C Fixed","100","0","38"
"8","62","NASCAR Camping World Toyota Tundra","71","Camping World Series","265467","265467","Jonathon Whalen","14","9","0","Running","-03.492","0","","53.402","42.035","2","30","2","34","0","7","30","Texas","985","991","14","250","14","256","NASCAR iRacing Class C Fixed","100","0","34"
"9","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","308775","308775","Tyler Stern","13","1","0","Running","-03.738","0","","53.411","42.136","2","30","4","29","0","3","14","New York","1771","1729","18","261","18","253","NASCAR iRacing Class C Fixed","100","0","29"
"10","62","NASCAR Camping World Toyota Tundra","71","Camping World Series","320453","320453","Alvaro Castro2","12","10","0","Running","-04.460","0","","53.435","42.179","3","30","0","24","0","7","18","Atlantic","953","935","10","279","10","294","NASCAR iRacing Class C Fixed","100","0","24"
"11","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","342875","342875","Virgil Hebert","7","11","0","Running","-04.793","0","","53.446","42.342","2","30","6","19","0","8","23","Mid-South","845","821","10","278","10","275","NASCAR iRacing Class C Fixed","100","0","19"
"12","62","NASCAR Camping World Toyota Tundra","71","Camping World Series","322745","322745","Alex Stokes2","6","14","0","Running","-05.372","0","","53.465","42.167","2","30","4","14","0","9","16","Pennsylvania","760","728","10","274","10","276","NASCAR iRacing Class C Fixed","100","0","14"
"13","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","359717","359717","Nico Ruzicka","8","12","0","Running","-2 L","0","","49.061","42.474","23","28","6","9","0","8","42","DE-AT-CH","844","793","14","261","14","253","NASCAR iRacing Class C Fixed","100","0","9"
"14","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","290896","290896","Kyle W Maher","11","5","32","Disconnected","-14 L","0","","44.034","41.859","2","16","6","4","0","5","15","Canada","1431","1336","14","251","14","239","NASCAR iRacing Class C Fixed","100","0","4"
"15","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","346077","346077","Shane Vu","15","15","32","Disconnected","-30 L","0","","00.000","","","0","0","0","0","9","32","West","385","344","10","214","10","214","NASCAR iRacing Class C Fixed","100","0","0"
