"Start Time","Track","Series","Season Year","Season Quarter","Rookie Season","Race Week","Strength of Field","Special Event Type"
"2019.03.12 1:15 PM GMT","Auto Club Speedway - Oval","NASCAR iRacing Class C Fixed","2019","2","N/A","1","1086",""

"Fin Pos","Car ID","Car","Car Class ID","Car Class","Team ID","Cust ID","Name","Start Pos","Car #","Out ID","Out","Interval","Laps Led","Qualify Time","Average Lap Time","Fastest Lap Time","Fast Lap#","Laps Comp","Inc","Pts","Club Pts","Div","Club ID","Club","Old iRating","New iRating","Old License Level","Old License Sub-Level","New License Level","New License Sub-Level","Series Name","Max Fuel Fill%","Weight Penalty (KG)","Agg Pts"
"1","62","NASCAR Camping World Toyota Tundra","71","Camping World Series","148674","148674","Justin Harper","1","4","0","Running","-00.000","30","","54.984","41.929","2","30","0","66","14","5","18","Atlantic","1347","1425","18","269","18","282","NASCAR iRacing Class C Fixed","100","0","66"
"2","62","NASCAR Camping World Toyota Tundra","71","Camping World Series","322745","322745","Alex Stokes2","5","14","0","Running","-02.467","0","","55.066","42.092","2","30","4","61","12","9","16","Pennsylvania","653","760","10","270","10","274","NASCAR iRacing Class C Fixed","100","0","61"
"3","62","NASCAR Camping World Toyota Tundra","71","Camping World Series","362945","362945","Eddie Lombardo","12","1","0","Running","-02.622","0","","55.071","42.118","2","30","0","56","10","4","17","Virginias","1434","1482","12","460","12","467","NASCAR iRacing Class C Fixed","100","0","56"
"4","62","NASCAR Camping World Toyota Tundra","71","Camping World Series","268789","268789","Connor Crichton","4","5","0","Running","-03.124","0","","55.088","41.984","11","30","4","51","8","6","26","Illinois","1323","1363","14","250","14","250","NASCAR iRacing Class C Fixed","100","0","51"
"5","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","19017","19017","Mark Stevenson","6","3","0","Running","-03.478","0","","55.100","42.092","11","30","4","47","6","4","15","Canada","1417","1439","18","238","18","235","NASCAR iRacing Class C Fixed","100","0","47"
"6","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","19870","19870","Johnnie Lake","15","15","0","Running","-07.474","0","","55.233","42.353","11","30","0","42","4","9","32","West","646","701","20","430","20","437","NASCAR iRacing Class C Fixed","100","0","42"
"7","62","NASCAR Camping World Toyota Tundra","71","Camping World Series","344983","344983","Bernard White","11","12","0","Running","-18.367","0","","55.596","42.321","11","30","2","37","2","8","15","Canada","800","830","14","272","14","278","NASCAR iRacing Class C Fixed","100","0","37"
"8","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","267842","267842","Merlin Banf","8","9","0","Running","-35.383","0","","56.163","42.189","11","30","4","33","0","6","42","DE-AT-CH","1195","1189","10","232","10","237","NASCAR iRacing Class C Fixed","100","0","33"
"9","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","342875","342875","Virgil Hebert","14","10","0","Running","-1 L","0","","55.819","42.224","12","29","2","28","0","8","23","Mid-South","881","880","10","275","10","282","NASCAR iRacing Class C Fixed","100","0","28"
"10","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","110606","110606","Donald Diaz","9","7","0","Running","-1 L","0","","57.638","43.034","4","29","4","23","0","6","25","Carolina","1245","1210","19","364","19","353","NASCAR iRacing Class C Fixed","100","0","23"
"11","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","359564","359564","Michael Fahrbach","2","13","0","Running","-2 L","0","","59.031","42.285","3","28","4","18","0","8","42","DE-AT-CH","797","775","14","232","14","231","NASCAR iRacing Class C Fixed","100","0","18"
"12","62","NASCAR Camping World Toyota Tundra","71","Camping World Series","333330","333330","Trent Bergerson","7","6","32","Disconnected","-10 L","0","","1:02.147","42.095","11","20","4","14","0","5","29","Midwest","1316","1251","14","254","14","250","NASCAR iRacing Class C Fixed","100","0","14"
"13","62","NASCAR Camping World Toyota Tundra","71","Camping World Series","338906","338906","Presley Gilson","3","2","32","Disconnected","-15 L","0","","53.979","41.942","11","15","4","9","0","6","23","Mid-South","1434","1350","11","371","11","365","NASCAR iRacing Class C Fixed","100","0","9"
"14","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","191722","191722","Gerald Hefley","13","8","32","Disconnected","-16 L","0","","53.993","42.147","11","14","4","4","0","6","33","Northwest","1218","1131","18","251","18","239","NASCAR iRacing Class C Fixed","100","0","4"
"15","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","362035","362035","Douglas Gilmore","10","11","32","Disconnected","-17 L","0","","1:33.213","42.585","3","13","4","2","0","8","12","New England","857","777","10","241","10","239","NASCAR iRacing Class C Fixed","100","0","2"
