"Start Time","Track","Series","Season Year","Season Quarter","Rookie Season","Race Week","Strength of Field","Special Event Type"
"2019.04.02 2:15 AM GMT","Texas Motor Speedway - Oval","NASCAR iRacing Class C Fixed","2019","2","N/A","4","1115",""

"Fin Pos","Car ID","Car","Car Class ID","Car Class","Team ID","Cust ID","Name","Start Pos","Car #","Out ID","Out","Interval","Laps Led","Qualify Time","Average Lap Time","Fastest Lap Time","Fast Lap#","Laps Comp","Inc","Pts","Club Pts","Div","Club ID","Club","Old iRating","New iRating","Old License Level","Old License Sub-Level","New License Level","New License Sub-Level","Series Name","Max Fuel Fill%","Weight Penalty (KG)","Agg Pts"
"1","62","NASCAR Camping World Toyota Tundra","71","Camping World Series","248005","248005","Eric Blount","10","17","0","Running","-00.000","30","","48.354","30.972","34","40","0","70","20","5","23","Mid-South","1066","1164","19","354","19","366","NASCAR iRacing Class C Fixed","100","0","70"
"2","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","276906","276906","Wayne Lowe","8","9","0","Running","-00.696","0","","49.234","31.023","21","40","0","66","18","4","16","Pennsylvania","1111","1196","17","124","17","148","NASCAR iRacing Class C Fixed","100","0","66"
"3","62","NASCAR Camping World Toyota Tundra","71","Camping World Series","338906","338906","Presley Gilson","3","11","0","Running","-00.734","2","","48.372","30.909","20","40","0","63","16","6","23","Mid-South","1109","1185","11","346","11","359","NASCAR iRacing Class C Fixed","100","0","63"
"4","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","362315","362315","Matt Beebe","2","21","0","Running","-01.006","0","","48.379","31.130","21","40","0","59","14","6","29","Midwest","1050","1120","11","365","11","377","NASCAR iRacing Class C Fixed","100","0","59"
"5","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","304234","304234","Terry Foster","4","8","0","Running","-01.351","0","","48.388","31.048","20","40","1","56","12","6","20","Ohio","1123","1179","15","347","15","356","NASCAR iRacing Class C Fixed","100","0","56"
"6","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","68829","68829","Robert Hill5","15","3","0","Running","-01.399","0","","48.389","31.199","20","40","1","52","10","4","26","Illinois","1208","1250","19","376","19","379","NASCAR iRacing Class C Fixed","100","0","52"
"7","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","309999","309999","Ray Radford","5","12","0","Running","-02.003","0","","48.404","31.261","20","40","0","49","8","6","16","Pennsylvania","1108","1146","20","414","20","423","NASCAR iRacing Class C Fixed","100","0","49"
"8","62","NASCAR Camping World Toyota Tundra","71","Camping World Series","364551","364551","Jerimy Horn","18","10","0","Running","-02.724","0","","48.422","31.375","21","40","4","45","6","4","28","Michigan","1110","1138","11","324","11","329","NASCAR iRacing Class C Fixed","100","0","45"
"9","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","368276","368276","Chris Tilson","19","15","0","Running","-03.492","0","","48.441","31.360","21","40","8","42","4","6","21","Georgia","1081","1102","11","318","11","315","NASCAR iRacing Class C Fixed","100","0","42"
"10","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","134469","134469","David Pieratt","17","6","0","Running","-03.666","0","","48.445","31.329","34","40","0","38","2","6","30","Texas","1144","1151","15","359","15","371","NASCAR iRacing Class C Fixed","100","0","38"
"11","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","271071","271071","John Zell Jr","11","16","0","Running","-04.524","0","","48.467","30.923","20","40","1","35","0","7","25","Carolina","1072","1074","11","325","11","335","NASCAR iRacing Class C Fixed","100","0","35"
