"Start Time","Track","Series","Season Year","Season Quarter","Rookie Season","Race Week","Strength of Field","Special Event Type"
"2019.03.21 3:15 AM GMT","Martinsville Speedway","NASCAR iRacing Class C Fixed","2019","2","N/A","2","1662",""

"Fin Pos","Car ID","Car","Car Class ID","Car Class","Team ID","Cust ID","Name","Start Pos","Car #","Out ID","Out","Interval","Laps Led","Qualify Time","Average Lap Time","Fastest Lap Time","Fast Lap#","Laps Comp","Inc","Pts","Club Pts","Div","Club ID","Club","Old iRating","New iRating","Old License Level","Old License Sub-Level","New License Level","New License Sub-Level","Series Name","Max Fuel Fill%","Weight Penalty (KG)","Agg Pts"
"1","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","150522","150522","Baily gelinas","1","1","0","Running","-00.000","24","","26.181","20.750","43","70","6","103","23","3","12","New England","2107","2185","18","234","18","238","NASCAR iRacing Class C Fixed","100","0","103"
"2","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","326631","326631","Jared Elliott","5","14","0","Running","-00.808","0","","26.192","20.885","20","70","4","98","21","4","17","Virginias","1624","1712","11","351","11","362","NASCAR iRacing Class C Fixed","100","0","98"
"3","62","NASCAR Camping World Toyota Tundra","71","Camping World Series","322538","322538","Max Widner","3","4","0","Running","-01.559","42","","26.203","20.768","43","70","6","94","19","4","25","Carolina","1976","2042","11","396","11","399","NASCAR iRacing Class C Fixed","100","0","94"
"4","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","39648","39648","Clint Woolbright","4","18","0","Running","-01.851","0","","26.359","20.778","42","70","8","89","17","7","25","Carolina","1456","1535","15","371","15","363","NASCAR iRacing Class C Fixed","100","0","89"
"5","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","52953","52953","John Noll","12","11","0","Running","-02.256","4","","26.213","21.073","45","70","6","85","15","3","14","New York","1766","1824","14","245","14","255","NASCAR iRacing Class C Fixed","100","0","85"
"6","62","NASCAR Camping World Toyota Tundra","71","Camping World Series","290901","290901","Zach Edelman","10","12","0","Running","-03.067","0","","26.224","21.090","44","70","4","80","13","5","22","Florida","1700","1752","10","293","11","350","NASCAR iRacing Class C Fixed","100","0","80"
"7","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","327302","327302","Jeffrey Maconi","16","3","0","Running","-03.710","0","","26.233","21.138","4","70","0","76","11","3","12","New England","2010","2042","17","166","18","251","NASCAR iRacing Class C Fixed","100","0","76"
"8","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","230716","230716","Andrew Beard2","19","2","0","Running","-04.206","0","","26.240","21.292","22","70","4","71","9","3","31","Great Plains","2010","2033","19","319","19","324","NASCAR iRacing Class C Fixed","100","0","71"
"9","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","329310","329310","Joe Torres","7","10","0","Running","-04.783","0","","26.249","21.034","44","70","4","67","7","3","30","Texas","1684","1712","18","239","18","252","NASCAR iRacing Class C Fixed","100","0","67"
"10","62","NASCAR Camping World Toyota Tundra","71","Camping World Series","364860","364860","Justin Wadsworth","11","9","0","Running","-05.810","0","","26.263","21.042","41","70","2","62","5","4","32","West","1783","1798","8","429","8","443","NASCAR iRacing Class C Fixed","100","0","62"
"11","62","NASCAR Camping World Toyota Tundra","71","Camping World Series","120054","120054","Frye Hubbard","14","7","0","Running","-06.561","0","","26.274","21.289","3","70","8","58","3","3","27","Indiana","1930","1931","19","341","19","328","NASCAR iRacing Class C Fixed","100","0","58"
"12","62","NASCAR Camping World Toyota Tundra","71","Camping World Series","58202","58202","Gary Schmid2","13","23","0","Running","-07.601","0","","26.289","21.228","52","70","4","53","1","4","28","Michigan","1345","1363","18","237","18","248","NASCAR iRacing Class C Fixed","100","0","53"
"13","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","104470","104470","Adam C Hufeld","6","5","0","Running","-07.951","0","","26.294","20.980","43","70","16","49","0","3","28","Michigan","1940","1925","15","304","14","245","NASCAR iRacing Class C Fixed","100","0","49"
"14","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","141199","141199","James O'Neal","8","20","0","Running","-08.949","0","","26.308","21.176","4","70","6","44","0","4","25","Carolina","1409","1408","18","212","18","219","NASCAR iRacing Class C Fixed","100","0","44"
"15","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","335715","335715","Brady Motes","17","16","0","Running","-09.203","0","","26.312","21.328","42","70","4","40","0","4","23","Mid-South","1467","1455","11","330","11","343","NASCAR iRacing Class C Fixed","100","0","40"
"16","62","NASCAR Camping World Toyota Tundra","71","Camping World Series","301227","301227","Cesar Hernandez","22","22","0","Running","-1 L","0","","25.938","21.248","20","69","4","35","0","7","6","California Club","1346","1331","10","257","10","277","NASCAR iRacing Class C Fixed","100","0","35"
"17","62","NASCAR Camping World Toyota Tundra","71","Camping World Series","336890","336890","Cristian Assan","21","21","0","Running","-4 L","0","","27.937","21.446","4","66","6","31","0","6","24","Hispanoamérica","1350","1327","11","362","11","366","NASCAR iRacing Class C Fixed","100","0","31"
"18","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","334378","334378","Justin E Clayton","9","13","0","Running","-7 L","0","","27.292","21.149","3","63","4","26","0","3","34","Australia/NZ","1653","1608","17","156","17","174","NASCAR iRacing Class C Fixed","100","0","26"
"19","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","289747","289747","Will Cannon","15","8","32","Disconnected","-24 L","0","","24.243","20.981","43","46","4","22","0","3","25","Carolina","1862","1800","18","208","18","215","NASCAR iRacing Class C Fixed","100","0","22"
"20","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","188500","188500","Adam Jacoby","18","15","0","Running","-25 L","0","","25.843","21.376","4","45","4","17","0","4","16","Pennsylvania","1542","1485","14","242","14","249","NASCAR iRacing Class C Fixed","100","0","17"
"21","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","354634","354634","Martin Sprau","2","19","32","Disconnected","-26 L","0","","25.771","21.012","2","44","8","13","0","4","32","West","1452","1391","10","292","10","289","NASCAR iRacing Class C Fixed","100","0","13"
"22","62","NASCAR Camping World Toyota Tundra","71","Camping World Series","303196","303196","Andrew LePage","20","17","0","Running","-34 L","0","","24.206","21.213","21","36","2","8","0","6","15","Canada","1460","1390","14","257","14","266","NASCAR iRacing Class C Fixed","100","0","8"
"23","63","NASCAR Camping World Chevrolet Silverado","71","Camping World Series","352906","352906","Robert Czub","23","6","32","Disconnected","-70 L","0","","00.000","","","0","0","0","0","3","6","California Club","1931","1831","10","236","10","236","NASCAR iRacing Class C Fixed","100","0","0"
"24","62","NASCAR Camping World Toyota Tundra","71","Camping World Series","327389","327389","Jeffery Hrunka","24","24","32","Disconnected","-70 L","0","","00.000","","","0","0","0","0","5","22","Florida","1336","1259","10","297","10","297","NASCAR iRacing Class C Fixed","100","0","0"
