"Start Time","Track","Series","Season Year","Season Quarter","Rookie Season","Race Week","Strength of Field"
"2018.04.21 7:00 PM GMT","Donington Park Racing Circuit - National","Ruf GT3 Challenge","2018","2","N/A","6","2434"

"Fin Pos","Car ID","Car","Car Class ID","Car Class","Team ID","Cust ID","Name","Start Pos","Car #","Out ID","Out","Interval","Laps Led","Qualify Time","Average Lap Time","Fastest Lap Time","Fast Lap#","Laps Comp","Inc","Pts","Club Pts","Div","Club ID","Club","Old iRating","New iRating","Old License Level","Old License Sub-Level","New License Level","New License Sub-Level","Series Name","Max Fuel Fill%","Weight Penalty (KG)"
"1","50","Ruf RT 12R Track","55","Ruf RT 12R Track","79495","79495","Gerardo Babio Ramos","1","1","0","Running","-00.000","28","","1:04.997","1:04.400","4","28","1","142","12","1","38","Iberia","8337","8346","20","499","20","499","Ruf GT3 Challenge","100","0"
"2","50","Ruf RT 12R Track","55","Ruf RT 12R Track","164929","164929","Ziad El-Mustafa","5","4","0","Running","-21.185","0","","1:05.753","1:05.143","20","28","8","130","10","2","42","DE-AT-CH","2699","2771","13","189","13","198","Ruf GT3 Challenge","100","0"
"3","50","Ruf RT 12R Track","55","Ruf RT 12R Track","62396","62396","Tyson Meier","6","2","0","Running","-23.332","0","","1:05.830","1:04.888","3","28","5","118","8","1","29","Midwest","3757","3788","18","251","18","253","Ruf GT3 Challenge","100","0"
"4","50","Ruf RT 12R Track","55","Ruf RT 12R Track","93943","93943","Ryan Littlemore","9","5","0","Running","-31.616","0","","1:06.126","1:05.300","20","28","8","106","6","3","36","UK and I","2667","2709","17","148","17","151","Ruf GT3 Challenge","100","0"
"5","50","Ruf RT 12R Track","55","Ruf RT 12R Track","265017","265017","Patrik Stollhof","4","8","0","Running","-38.527","0","","1:06.373","1:05.203","5","28","6","94","4","4","42","DE-AT-CH","2105","2148","15","310","15","315","Ruf GT3 Challenge","100","0"
"6","50","Ruf RT 12R Track","55","Ruf RT 12R Track","191998","191998","Michal Havlík3","8","11","0","Running","-41.324","0","","1:06.472","1:05.764","15","28","7","82","2","3","46","Central-Eastern Europe","1773","1812","17","147","17","157","Ruf GT3 Challenge","100","0"
"7","50","Ruf RT 12R Track","55","Ruf RT 12R Track","113672","113672","Petr Vydra","7","3","0","Running","-54.613","0","","1:06.947","1:05.587","17","28","8","71","0","2","46","Central-Eastern Europe","3491","3467","20","499","20","495","Ruf GT3 Challenge","100","0"
"8","50","Ruf RT 12R Track","55","Ruf RT 12R Track","100605","100605","Zoli Brenner","11","9","0","Running","-1:05.652","0","","1:07.341","1:06.159","19","28","2","59","0","3","46","Central-Eastern Europe","2051","2050","18","260","18","278","Ruf GT3 Challenge","100","0"
"9","50","Ruf RT 12R Track","55","Ruf RT 12R Track","149001","149001","Pieter van Loon","10","12","0","Running","-1 L","0","","1:07.529","1:05.842","15","27","6","47","0","4","40","Benelux","1667","1665","15","373","15","371","Ruf GT3 Challenge","100","0"
"10","50","Ruf RT 12R Track","55","Ruf RT 12R Track","108204","108204","David Cordero","12","13","0","Running","-1 L","0","","1:07.850","1:06.119","5","27","13","35","0","4","38","Iberia","1477","1466","10","253","10","252","Ruf GT3 Challenge","100","0"
"11","50","Ruf RT 12R Track","55","Ruf RT 12R Track","236362","236362","Nicklas Gjerulff","13","10","0","Running","-1 L","0","","1:08.150","1:06.336","14","27","8","23","0","4","43","Scandinavia","1883","1842","13","154","13","167","Ruf GT3 Challenge","100","0"
"12","50","Ruf RT 12R Track","55","Ruf RT 12R Track","314471","314471","Maurizio Cheli","2","7","0","Running","-1 L","0","","1:05.394","1:05.039","16","27","5","11","0","4","42","DE-AT-CH","2205","2138","15","341","15","345","Ruf GT3 Challenge","100","0"
"13","50","Ruf RT 12R Track","55","Ruf RT 12R Track","299788","299788","Jerry Skarbek","3","6","32","Disconnected","-21 L","0","","1:06.128","1:05.236","6","7","5","5","0","3","1","International Club","2482","2392","14","233","14","229","Ruf GT3 Challenge","100","0"
