"Start Time","Track","Series","Season Year","Season Quarter","Rookie Season","Race Week","Strength of Field","Special Event Type"
"2019.07.13 8:15 PM GMT","Barber Motorsports Park - Full Course","Skip Barber Race Series","2019","3","N/A","5","1495",""

"Fin Pos","Car ID","Car","Car Class ID","Car Class","Team ID","Cust ID","Name","Start Pos","Car #","Out ID","Out","Interval","Laps Led","Qualify Time","Average Lap Time","Fastest Lap Time","Fast Lap#","Laps Comp","Inc","Pts","Club Pts","Div","Club ID","Club","Old iRating","New iRating","Old License Level","Old License Sub-Level","New License Level","New License Sub-Level","Series Name","Max Fuel Fill%","Weight Penalty (KG)","Agg Pts"
"1","1","Skip Barber Formula 2000","1","Skip Barber Race Series","169367","169367","Joseph Aquila","1","1","0","Running","-00.000","15","","1:39.237","1:38.148","10","15","0","90","14","5","15","Canada","1728","1810","12","456","12","462","Skip Barber Race Series","100","0","90"
"2","1","Skip Barber Formula 2000","1","Skip Barber Race Series","346514","346514","Sergio Lucas Quiroga2","5","3","0","Running","-03.809","0","","1:39.491","1:38.323","5","15","1","83","12","4","38","Iberia","1666","1738","14","247","14","270","Skip Barber Race Series","100","0","83"
"3","1","Skip Barber Formula 2000","1","Skip Barber Race Series","359586","359586","R Meijden","6","4","0","Running","-23.804","0","","1:40.823","1:38.320","9","15","2","77","10","5","40","Benelux","1618","1678","16","456","16","460","Skip Barber Race Series","100","0","77"
"4","1","Skip Barber Formula 2000","1","Skip Barber Race Series","299824","299824","Stéphane Reynaud","8","10","0","Running","-33.309","0","","1:41.457","1:39.957","13","15","1","70","8","6","39","France","1433","1488","18","277","18","289","Skip Barber Race Series","100","0","70"
"5","1","Skip Barber Formula 2000","1","Skip Barber Race Series","57131","57131","Daniel Fergerson","13","13","0","Running","-52.874","0","","1:41.824","1:40.129","5","15","0","64","6","5","23","Mid-South","1371","1416","20","454","20","467","Skip Barber Race Series","100","0","64"
"6","1","Skip Barber Formula 2000","1","Skip Barber Race Series","387158","387158","Claas Luehring","3","11","0","Running","-1:08.226","0","","1:43.438","1:38.299","5","15","6","57","4","4","42","DE-AT-CH","1416","1445","7","360","7","366","Skip Barber Race Series","100","0","57"
"7","1","Skip Barber Formula 2000","1","Skip Barber Race Series","336307","336307","Stephen Maxwell","7","9","0","Running","-1:15.047","0","","1:42.232","1:38.289","12","15","8","51","2","5","23","Mid-South","1437","1452","10","271","10","275","Skip Barber Race Series","100","0","51"
"8","1","Skip Barber Formula 2000","1","Skip Barber Race Series","355056","355056","Owen Pankewitz","4","7","0","Running","-1 L","0","","1:40.642","1:38.453","8","14","6","45","0","6","15","Canada","1479","1480","11","389","11","388","Skip Barber Race Series","100","0","45"
"9","1","Skip Barber Formula 2000","1","Skip Barber Race Series","324131","324131","Ryan D Wilson","11","6","0","Running","-1 L","0","","1:47.735","1:40.790","10","14","11","38","0","4","15","Canada","1525","1510","14","226","14","212","Skip Barber Race Series","100","0","38"
"10","1","Skip Barber Formula 2000","1","Skip Barber Race Series","384810","384810","Alex Knight","14","15","0","Running","-1 L","0","","1:49.150","1:40.614","14","14","16","32","0","5","36","UK and I","1343","1323","6","255","6","255","Skip Barber Race Series","100","0","32"
"11","1","Skip Barber Formula 2000","1","Skip Barber Race Series","328112","328112","Oscar Fortes","10","2","32","Disconnected","-2 L","0","","1:46.824","1:39.640","12","13","17","25","0","3","38","Iberia","1680","1632","9","156","9","151","Skip Barber Race Series","100","0","25"
"12","1","Skip Barber Formula 2000","1","Skip Barber Race Series","252037","252037","Jouko Laitinen","12","8","29","Disqualified","-2 L","0","","1:47.281","1:40.588","10","13","17","19","0","5","44","Finland","1460","1408","11","356","11","334","Skip Barber Race Series","100","0","19"
"13","1","Skip Barber Formula 2000","1","Skip Barber Race Series","337508","337508","Neil Stephenson","2","5","0","Running","-2 L","0","","1:46.216","1:38.576","10","13","10","12","0","3","36","UK and I","1577","1507","14","246","14","233","Skip Barber Race Series","100","0","12"
"14","1","Skip Barber Formula 2000","1","Skip Barber Race Series","369553","369553","DeForrest Benson","9","14","0","Running","-7 L","0","","1:44.451","1:41.870","6","8","10","6","0","5","29","Midwest","1364","1290","6","265","6","261","Skip Barber Race Series","100","0","6"
"15","1","Skip Barber Formula 2000","1","Skip Barber Race Series","263019","263019","Robbert-Jan de Jong","15","12","32","Disconnected","-15 L","0","","00.000","","","0","0","0","0","2","40","Benelux","1240","1160","19","333","19","333","Skip Barber Race Series","100","0","0"
