"Start Time","Track","Series","Season Year","Season Quarter","Rookie Season","Race Week","Strength of Field","Special Event Type"
"2019.06.28 2:15 AM GMT","Road America - Full Course","Skip Barber Race Series","2019","3","N/A","3","1078",""

"Fin Pos","Car ID","Car","Car Class ID","Car Class","Team ID","Cust ID","Name","Start Pos","Car #","Out ID","Out","Interval","Laps Led","Qualify Time","Average Lap Time","Fastest Lap Time","Fast Lap#","Laps Comp","Inc","Pts","Club Pts","Div","Club ID","Club","Old iRating","New iRating","Old License Level","Old License Sub-Level","New License Level","New License Sub-Level","Series Name","Max Fuel Fill%","Weight Penalty (KG)","Agg Pts"
"1","1","Skip Barber Formula 2000","1","Skip Barber Race Series","258126","258126","Jeff Adams","1","4","0","Running","-00.000","10","","2:36.314","2:34.804","4","10","0","67","18","6","34","Australia/NZ","1217","1304","17","154","17","180","Skip Barber Race Series","100","0","67"
"2","1","Skip Barber Formula 2000","1","Skip Barber Race Series","48721","48721","Steven Asbury","3","1","0","Running","-18.336","0","","2:38.147","2:36.053","2","10","0","63","16","5","20","Ohio","1350","1419","20","475","20","486","Skip Barber Race Series","100","0","63"
"3","1","Skip Barber Formula 2000","1","Skip Barber Race Series","39214","39214","Alexander Keith","4","14","0","Running","-44.688","0","","2:40.782","2:38.483","2","10","1","59","14","6","6","California Club","981","1060","14","233","14","251","Skip Barber Race Series","100","0","59"
"4","1","Skip Barber Formula 2000","1","Skip Barber Race Series","279117","279117","Jose Medina2","17","19","0","Running","-48.300","0","","2:41.142","2:37.502","7","10","2","55","12","7","6","California Club","796","877","14","256","14","266","Skip Barber Race Series","100","0","55"
"5","1","Skip Barber Formula 2000","1","Skip Barber Race Series","380858","380858","christophe Heyvaert","5","6","0","Running","-1:01.906","0","","2:42.504","2:40.261","5","10","1","52","10","7","40","Benelux","1196","1241","7","333","7","347","Skip Barber Race Series","100","0","52"
"6","1","Skip Barber Formula 2000","1","Skip Barber Race Series","383209","383209","Julian Honour","13","11","0","Running","-1:13.549","0","","2:43.667","2:40.660","6","10","9","48","8","6","47","Asia","1089","1130","6","267","6","271","Skip Barber Race Series","100","0","48"
"7","1","Skip Barber Formula 2000","1","Skip Barber Race Series","342910","342910","Ronald Becker","6","16","0","Running","-1:19.477","0","","2:44.261","2:41.295","7","10","9","44","6","6","32","West","959","997","10","297","10","287","Skip Barber Race Series","100","0","44"
"8","1","Skip Barber Formula 2000","1","Skip Barber Race Series","376205","376205","Alex Le","14","12","0","Running","-1:23.239","0","","2:44.636","2:39.315","10","10","11","40","4","R","23","Mid-South","1035","1058","6","242","6","245","Skip Barber Race Series","100","0","40"
"9","1","Skip Barber Formula 2000","1","Skip Barber Race Series","273303","273303","Kevin Anders","12","10","0","Running","-2:13.861","0","","2:49.699","2:40.632","3","10","11","37","2","6","23","Mid-South","1092","1101","17","141","17","122","Skip Barber Race Series","100","0","37"
"10","1","Skip Barber Formula 2000","1","Skip Barber Race Series","324087","324087","Jonathan Lambert2","10","7","0","Running","-1 L","0","","2:50.007","2:43.899","6","9","7","33","0","6","23","Mid-South","1188","1182","17","126","17","121","Skip Barber Race Series","100","0","33"
"11","1","Skip Barber Formula 2000","1","Skip Barber Race Series","381437","381437","Robert Syvertsen","8","13","0","Running","-1 L","0","","2:51.132","2:43.865","5","9","14","29","0","7","15","Canada","990","985","7","372","7","357","Skip Barber Race Series","100","0","29"
"12","1","Skip Barber Formula 2000","1","Skip Barber Race Series","268330","268330","Ahitor Gaubeca2","15","15","29","Disqualified","-4 L","0","","5:38.625","2:42.162","3","6","17","26","0","R","22","Florida","966","952","6","219","6","203","Skip Barber Race Series","100","0","26"
"13","1","Skip Barber Formula 2000","1","Skip Barber Race Series","15786","15786","Chris Benton","7","5","32","Disconnected","-7 L","0","","3:03.848","","","3","7","22","0","7","27","Indiana","1206","1168","6","287","6","281","Skip Barber Race Series","100","0","22"
"14","1","Skip Barber Formula 2000","1","Skip Barber Race Series","367461","367461","Luca Nastar","11","8","32","Disconnected","-9 L","0","","2:57.884","","","1","8","18","0","7","24","Hispanoamérica","1166","1119","10","270","10","253","Skip Barber Race Series","100","0","18"
"15","1","Skip Barber Formula 2000","1","Skip Barber Race Series","343157","343157","Jerry Hutcheson2","16","17","32","Disconnected","-9 L","0","","00.000","","","1","5","14","0","8","23","Mid-South","926","883","10","268","10","254","Skip Barber Race Series","100","0","14"
"16","1","Skip Barber Formula 2000","1","Skip Barber Race Series","338127","338127","Todd Frisbie","2","9","32","Disconnected","-10 L","0","","00.000","","","0","2","0","0","7","31","Great Plains","1137","1056","13","194","13","187","Skip Barber Race Series","100","0","0"
"17","1","Skip Barber Formula 2000","1","Skip Barber Race Series","381445","381445","Kyle Faust","9","2","32","Disconnected","-10 L","0","","00.000","","","0","4","0","0","5","32","West","1240","1154","7","353","7","343","Skip Barber Race Series","100","0","0"
"18","1","Skip Barber Formula 2000","1","Skip Barber Race Series","260125","260125","Frank Alessi","18","3","32","Disconnected","-10 L","0","","00.000","","","0","0","0","0","7","17","Virginias","1222","1137","11","322","11","322","Skip Barber Race Series","100","0","0"
"19","1","Skip Barber Formula 2000","1","Skip Barber Race Series","108505","108505","Anton Dias Perera","19","18","32","Disconnected","-10 L","0","","00.000","","","0","0","0","0","8","23","Mid-South","834","767","13","141","13","141","Skip Barber Race Series","100","0","0"
