"Start Time","Track","Series","Season Year","Season Quarter","Rookie Season","Race Week","Strength of Field","Special Event Type"
"2019.08.13 1:15 AM GMT","Watkins Glen International - Cup","Skip Barber Race Series","2019","3","N/A","10","1117",""

"Fin Pos","Car ID","Car","Car Class ID","Car Class","Team ID","Cust ID","Name","Start Pos","Car #","Out ID","Out","Interval","Laps Led","Qualify Time","Average Lap Time","Fastest Lap Time","Fast Lap#","Laps Comp","Inc","Pts","Club Pts","Div","Club ID","Club","Old iRating","New iRating","Old License Level","Old License Sub-Level","New License Level","New License Sub-Level","Series Name","Max Fuel Fill%","Weight Penalty (KG)","Agg Pts"
"1","1","Skip Barber Formula 2000","1","Skip Barber Race Series","392711","392711","Joseph Mcinerney4","6","8","0","Running","-00.000","7","","1:28.990","1:27.471","6","17","7","68","15","6","36","UK and I","1151","1242","6","264","6","265","Skip Barber Race Series","100","0","68"
"2","1","Skip Barber Formula 2000","1","Skip Barber Race Series","257032","257032","Jeff P Smith","7","7","0","Running","-04.648","0","","1:29.264","1:28.134","12","17","0","63","13","5","16","Pennsylvania","1154","1233","15","359","15","366","Skip Barber Race Series","100","0","63"
"3","1","Skip Barber Formula 2000","1","Skip Barber Race Series","132293","132293","Mauricio Moreno2","16","16","0","Running","-07.918","0","","1:29.456","1:27.365","4","17","3","58","11","6","24","Hispanoamérica","976","1053","15","320","15","322","Skip Barber Race Series","100","0","58"
"4","1","Skip Barber Formula 2000","1","Skip Barber Race Series","238566","238566","Cazz Bedford","8","2","0","Running","-08.107","0","","1:29.467","1:27.604","15","17","3","54","9","6","22","Florida","1262","1310","6","257","6","268","Skip Barber Race Series","100","0","54"
"5","1","Skip Barber Formula 2000","1","Skip Barber Race Series","275138","275138","Gonzalo Kondratuk","12","6","0","Running","-08.506","0","","1:29.490","1:27.054","16","17","4","49","7","7","24","Hispanoamérica","1173","1213","7","366","7","369","Skip Barber Race Series","100","0","49"
"6","1","Skip Barber Formula 2000","1","Skip Barber Race Series","19607","19607","Corey Silva","1","3","0","Running","-16.673","0","","1:29.971","1:27.680","8","17","8","45","5","6","12","New England","1223","1248","15","323","15","310","Skip Barber Race Series","100","0","45"
"7","1","Skip Barber Formula 2000","1","Skip Barber Race Series","277943","277943","Logan Gibson","9","12","0","Running","-16.764","0","","1:29.976","1:28.437","9","17","8","40","3","7","23","Mid-South","1007","1032","6","260","6","258","Skip Barber Race Series","100","0","40"
"8","1","Skip Barber Formula 2000","1","Skip Barber Race Series","168529","168529","Perry Newhook","13","9","0","Running","-17.165","0","","1:30.000","1:27.239","9","17","0","36","1","7","15","Canada","1137","1142","20","478","20","485","Skip Barber Race Series","100","0","36"
"9","1","Skip Barber Formula 2000","1","Skip Barber Race Series","383702","383702","Benjamin Syke","4","1","0","Running","-19.960","8","","1:30.165","1:27.945","5","17","4","31","0","6","12","New England","1263","1249","15","345","15","341","Skip Barber Race Series","100","0","31"
"10","1","Skip Barber Formula 2000","1","Skip Barber Race Series","386935","386935","Alexander Hook","15","15","0","Running","-30.095","0","","1:30.760","1:28.552","15","17","5","27","0","6","31","Great Plains","990","979","7","337","7","339","Skip Barber Race Series","100","0","27"
"11","1","Skip Barber Formula 2000","1","Skip Barber Race Series","388059","388059","Joseph Smith7","14","11","0","Running","-1 L","0","","1:34.433","1:30.479","16","16","3","22","0","6","28","Michigan","1080","1051","12","434","12","428","Skip Barber Race Series","100","0","22"
"12","1","Skip Barber Formula 2000","1","Skip Barber Race Series","141869","141869","Alexandre Munhoz","5","14","32","Disconnected","-4 L","1","","1:29.749","1:27.787","4","13","6","18","0","8","45","Brazil","996","960","17","160","17","144","Skip Barber Race Series","100","0","18"
"13","1","Skip Barber Formula 2000","1","Skip Barber Race Series","366406","366406","Daniel Wall5","11","13","32","Disconnected","-6 L","0","","1:31.760","1:29.471","5","11","8","13","0","7","36","UK and I","997","948","19","322","18","252","Skip Barber Race Series","100","0","13"
"14","1","Skip Barber Formula 2000","1","Skip Barber Race Series","388297","388297","Arnau Galcera","3","10","32","Disconnected","-11 L","1","","1:30.311","1:28.123","5","6","3","9","0","6","38","Iberia","1106","1038","7","345","7","338","Skip Barber Race Series","100","0","9"
"15","1","Skip Barber Formula 2000","1","Skip Barber Race Series","312568","312568","Daniel Gonzalez7","10","4","0","Running","-13 L","0","","1:35.534","1:30.581","2","4","12","4","0","8","1","International Club","1222","1136","10","272","10","240","Skip Barber Race Series","100","0","4"
"16","1","Skip Barber Formula 2000","1","Skip Barber Race Series","297146","297146","Javier Domingo contreras","2","5","32","Disconnected","-14 L","0","","1:38.503","","","3","9","2","0","9","38","Iberia","1184","1087","11","336","11","318","Skip Barber Race Series","100","0","2"
