"Start Time","Track","Series","Season Year","Season Quarter","Rookie Season","Race Week","Strength of Field","Special Event Type"
"2019.07.31 3:15 AM GMT","New Hampshire Motor Speedway - Road Course with South Oval","Skip Barber Race Series","2019","3","N/A","8","1660",""

"Fin Pos","Car ID","Car","Car Class ID","Car Class","Team ID","Cust ID","Name","Start Pos","Car #","Out ID","Out","Interval","Laps Led","Qualify Time","Average Lap Time","Fastest Lap Time","Fast Lap#","Laps Comp","Inc","Pts","Club Pts","Div","Club ID","Club","Old iRating","New iRating","Old License Level","Old License Sub-Level","New License Level","New License Sub-Level","Series Name","Max Fuel Fill%","Weight Penalty (KG)","Agg Pts"
"1","1","Skip Barber Formula 2000","1","Skip Barber Race Series","333523","333523","Evan Rakusin","3","1","0","Running","-00.000","17","","1:10.101","1:09.294","18","21","1","99","12","2","12","New England","2592","2652","19","316","19","335","Skip Barber Race Series","100","0","99"
"2","1","Skip Barber Formula 2000","1","Skip Barber Race Series","294595","294595","Steve J Lewis","1","3","0","Running","-06.139","0","","1:10.393","1:09.500","11","21","2","90","10","3","32","West","2117","2176","15","350","15","364","Skip Barber Race Series","100","0","90"
"3","1","Skip Barber Formula 2000","1","Skip Barber Race Series","365231","365231","Rob Huibregtse","2","7","0","Running","-07.601","4","","1:10.463","1:09.643","14","21","2","82","8","4","32","West","1632","1694","7","354","7","379","Skip Barber Race Series","100","0","82"
"4","1","Skip Barber Formula 2000","1","Skip Barber Race Series","318251","318251","Augusto Cremona","9","5","0","Running","-13.346","0","","1:10.736","1:09.810","20","21","1","74","6","3","24","Hispanoamérica","1791","1832","15","318","15","334","Skip Barber Race Series","100","0","74"
"5","1","Skip Barber Formula 2000","1","Skip Barber Race Series","57726","57726","Railz Ghunn","11","4","0","Running","-13.452","0","","1:10.741","1:09.710","21","21","0","66","4","4","36","UK and I","1915","1935","20","452","20","460","Skip Barber Race Series","100","0","66"
"6","1","Skip Barber Formula 2000","1","Skip Barber Race Series","155638","155638","Karsten Bojesen","12","12","0","Running","-20.114","0","","1:11.058","1:09.600","20","21","1","57","2","5","34","Australia/NZ","1182","1219","18","252","18","273","Skip Barber Race Series","100","0","57"
"7","1","Skip Barber Formula 2000","1","Skip Barber Race Series","367180","367180","Pedro Rodrigues5","7","11","0","Running","-40.745","0","","1:12.041","1:10.611","11","21","8","49","0","6","38","Iberia","1328","1342","6","296","7","348","Skip Barber Race Series","100","0","49"
"8","1","Skip Barber Formula 2000","1","Skip Barber Race Series","51876","51876","Tom Miles2","6","9","0","Running","-47.663","0","","1:11.593","1:09.575","15","21","7","41","0","5","27","Indiana","1513","1504","10","286","10","295","Skip Barber Race Series","100","0","41"
"9","1","Skip Barber Formula 2000","1","Skip Barber Race Series","375767","375767","Adam Talsma","10","8","0","Running","-54.289","0","","1:12.686","1:10.889","14","21","0","33","0","8","15","Canada","1551","1525","18","274","19","347","Skip Barber Race Series","100","0","33"
"10","1","Skip Barber Formula 2000","1","Skip Barber Race Series","296134","296134","Bruno Wichmann","4","10","0","Running","-1:09.929","0","","1:11.329","1:09.868","20","21","10","24","0","4","15","Canada","1383","1350","9","157","9","179","Skip Barber Race Series","100","0","24"
"11","1","Skip Barber Formula 2000","1","Skip Barber Race Series","55066","55066","Kurt Bagnell","8","2","0","Running","-1 L","0","","1:13.425","1:09.847","12","20","1","16","0","2","15","Canada","2160","2081","18","280","19","350","Skip Barber Race Series","100","0","16"
"12","1","Skip Barber Formula 2000","1","Skip Barber Race Series","357953","357953","Bernie Lees","13","13","0","Running","-1 L","0","","1:15.513","1:11.031","13","20","10","8","0","6","15","Canada","1133","1081","10","237","10","245","Skip Barber Race Series","100","0","8"
"13","1","Skip Barber Formula 2000","1","Skip Barber Race Series","53778","53778","Ryan Nielson","5","6","32","Disconnected","-19 L","0","","00.000","","","2","1","4","0","3","12","New England","1748","1654","10","257","10","259","Skip Barber Race Series","100","0","4"
