"Start Time","Track","Series","Season Year","Season Quarter","Rookie Season","Race Week","Strength of Field","Special Event Type"
"2019.07.17 6:15 PM GMT","Sebring International Raceway - International","Skip Barber Race Series","2019","3","N/A","6","1455",""

"Fin Pos","Car ID","Car","Car Class ID","Car Class","Team ID","Cust ID","Name","Start Pos","Car #","Out ID","Out","Interval","Laps Led","Qualify Time","Average Lap Time","Fastest Lap Time","Fast Lap#","Laps Comp","Inc","Pts","Club Pts","Div","Club ID","Club","Old iRating","New iRating","Old License Level","Old License Sub-Level","New License Level","New License Sub-Level","Series Name","Max Fuel Fill%","Weight Penalty (KG)","Agg Pts"
"1","1","Skip Barber Formula 2000","1","Skip Barber Race Series","297980","297980","Lautaro De La Iglesia","1","5","0","Running","-00.000","10","","2:26.706","2:25.165","4","10","6","89","17","4","24","Hispanoamérica","1670","1755","6","299","7","343","Skip Barber Race Series","100","0","89"
"2","1","Skip Barber Formula 2000","1","Skip Barber Race Series","247195","247195","Matias Guiffrey","14","3","0","Running","-16.399","0","","2:28.345","2:25.848","6","10","1","83","15","6","24","Hispanoamérica","1699","1771","7","362","7","375","Skip Barber Race Series","100","0","83"
"3","1","Skip Barber Formula 2000","1","Skip Barber Race Series","331646","331646","Joaquin Moreno","2","1","0","Running","-19.986","0","","2:28.705","2:26.127","5","10","7","78","13","4","42","DE-AT-CH","1705","1766","9","196","10","239","Skip Barber Race Series","100","0","78"
"4","1","Skip Barber Formula 2000","1","Skip Barber Race Series","222694","222694","Randy Hough","5","14","0","Running","-25.330","0","","2:29.239","2:27.245","7","10","0","73","11","5","15","Canada","1256","1326","15","347","15","361","Skip Barber Race Series","100","0","73"
"5","1","Skip Barber Formula 2000","1","Skip Barber Race Series","121856","121856","Jose Luis Lopez Abellan","10","6","0","Running","-31.615","0","","2:29.867","2:27.939","4","10","4","68","9","4","38","Iberia","1599","1642","14","247","14","252","Skip Barber Race Series","100","0","68"
"6","1","Skip Barber Formula 2000","1","Skip Barber Race Series","311416","311416","Sergey Degtyarenko2","6","7","0","Running","-32.176","0","","2:29.923","2:27.858","4","10","1","62","7","7","6","California Club","1583","1616","7","393","8","445","Skip Barber Race Series","100","0","62"
"7","1","Skip Barber Formula 2000","1","Skip Barber Race Series","295845","295845","Neftali Montesinos","9","2","0","Running","-37.511","0","","2:30.456","2:28.216","7","10","0","57","5","4","38","Iberia","1702","1719","19","388","20","442","Skip Barber Race Series","100","0","57"
"8","1","Skip Barber Formula 2000","1","Skip Barber Race Series","370604","370604","Marcus Miebach","12","12","0","Running","-37.925","0","","2:30.498","2:28.174","6","10","4","52","3","6","42","DE-AT-CH","1386","1405","11","307","11","313","Skip Barber Race Series","100","0","52"
"9","1","Skip Barber Formula 2000","1","Skip Barber Race Series","324305","324305","Mark D. Hansen","8","8","0","Running","-54.013","0","","2:32.107","2:27.715","7","10","6","47","1","5","1","International Club","1539","1540","11","369","11","365","Skip Barber Race Series","100","0","47"
"10","1","Skip Barber Formula 2000","1","Skip Barber Race Series","250636","250636","Carlos Robles","3","10","0","Running","-55.673","0","","2:29.776","2:27.127","7","10","6","41","0","5","36","UK and I","1451","1446","14","253","14","253","Skip Barber Race Series","100","0","41"
"11","1","Skip Barber Formula 2000","1","Skip Barber Race Series","369390","369390","Milos Vujkovic","15","15","0","Running","-1:19.977","0","","2:34.702","2:29.719","7","10","7","36","0","5","47","Asia","1243","1237","7","335","7","337","Skip Barber Race Series","100","0","36"
"12","1","Skip Barber Formula 2000","1","Skip Barber Race Series","337508","337508","Neil Stephenson","7","11","0","Running","-1:22.448","0","","2:29.327","2:27.225","5","10","7","31","0","3","36","UK and I","1405","1380","13","140","13","141","Skip Barber Race Series","100","0","31"
"13","1","Skip Barber Formula 2000","1","Skip Barber Race Series","346458","346458","Oscar Araco","11","13","0","Running","-1:28.789","0","","2:33.029","2:27.881","10","10","9","26","0","6","38","Iberia","1373","1338","14","242","14","232","Skip Barber Race Series","100","0","26"
"14","1","Skip Barber Formula 2000","1","Skip Barber Race Series","346514","346514","Sergio Lucas Quiroga2","4","4","32","Disconnected","-5 L","0","","2:34.322","2:27.595","4","5","5","20","0","4","38","Iberia","1697","1637","14","250","14","246","Skip Barber Race Series","100","0","20"
"15","1","Skip Barber Formula 2000","1","Skip Barber Race Series","68973","68973","Steve OMalley","13","9","32","Disconnected","-9 L","0","","2:47.917","","","1","4","15","0","4","36","UK and I","1467","1406","19","342","19","327","Skip Barber Race Series","100","0","15"
"16","1","Skip Barber Formula 2000","1","Skip Barber Race Series","200046","200046","Marc Nunes","16","17","32","Disconnected","-9 L","0","","2:49.256","","","1","9","10","0","6","15","Canada","1206","1147","7","323","7","309","Skip Barber Race Series","100","0","10"
"17","1","Skip Barber Formula 2000","1","Skip Barber Race Series","16374","16374","Matthew Benjamin","17","18","32","Disconnected","-10 L","0","","00.000","","","0","6","0","0","7","25","Carolina","1139","1066","10","258","10","243","Skip Barber Race Series","100","0","0"
"18","1","Skip Barber Formula 2000","1","Skip Barber Race Series","128635","128635","Andrew Harris3","18","16","32","Disconnected","-10 L","0","","00.000","","","0","0","0","0","6","36","UK and I","1233","1156","14","229","14","227","Skip Barber Race Series","100","0","0"
