"Start Time","Track","Series","Season Year","Season Quarter","Rookie Season","Race Week","Strength of Field","Special Event Type"
"2019.08.13 1:15 PM GMT","Watkins Glen International - Cup","Skip Barber Race Series","2019","3","N/A","10","1445",""

"Fin Pos","Car ID","Car","Car Class ID","Car Class","Team ID","Cust ID","Name","Start Pos","Car #","Out ID","Out","Interval","Laps Led","Qualify Time","Average Lap Time","Fastest Lap Time","Fast Lap#","Laps Comp","Inc","Pts","Club Pts","Div","Club ID","Club","Old iRating","New iRating","Old License Level","Old License Sub-Level","New License Level","New License Sub-Level","Series Name","Max Fuel Fill%","Weight Penalty (KG)","Agg Pts"
"1","1","Skip Barber Formula 2000","1","Skip Barber Race Series","378899","378899","Joaquin Biar","1","3","0","Running","-00.000","17","","1:26.465","1:25.731","7","17","3","88","15","4","24","Hispanoamérica","1680","1763","7","371","7","377","Skip Barber Race Series","100","0","88"
"2","1","Skip Barber Formula 2000","1","Skip Barber Race Series","75737","75737","Min Park","7","9","0","Running","-24.633","0","","1:27.914","1:26.414","16","17","5","82","13","5","34","Australia/NZ","1447","1528","10","222","10","227","Skip Barber Race Series","100","0","82"
"3","1","Skip Barber Formula 2000","1","Skip Barber Race Series","64059","64059","Hiroshi Ueda","5","8","0","Running","-25.407","0","","1:27.960","1:26.281","13","17","0","76","11","4","47","Asia","1463","1530","14","224","14","234","Skip Barber Race Series","100","0","76"
"4","1","Skip Barber Formula 2000","1","Skip Barber Race Series","70803","70803","Mark Jeffery","2","1","0","Running","-26.523","0","","1:28.025","1:26.424","16","17","1","70","9","3","34","Australia/NZ","1694","1739","15","356","15","363","Skip Barber Race Series","100","0","70"
"5","1","Skip Barber Formula 2000","1","Skip Barber Race Series","174486","174486","Michael Schiller","4","5","0","Running","-31.887","0","","1:28.341","1:26.851","11","17","1","64","7","4","34","Australia/NZ","1534","1573","20","407","20","410","Skip Barber Race Series","100","0","64"
"6","1","Skip Barber Formula 2000","1","Skip Barber Race Series","274714","274714","Carlos Javier del Pino Murillo","13","2","0","Running","-43.415","0","","1:29.018","1:26.569","5","17","3","58","5","4","38","Iberia","1689","1709","14","273","14","271","Skip Barber Race Series","100","0","58"
"7","1","Skip Barber Formula 2000","1","Skip Barber Race Series","389667","389667","Javier Fernandez6","8","10","0","Running","-45.113","0","","1:29.119","1:26.968","10","17","7","52","3","5","38","Iberia","1385","1406","11","319","11","314","Skip Barber Race Series","100","0","52"
"8","1","Skip Barber Formula 2000","1","Skip Barber Race Series","387476","387476","Kike Mengual","6","4","0","Running","-53.233","0","","1:28.549","1:26.079","12","17","7","46","1","4","38","Iberia","1574","1575","11","313","11","308","Skip Barber Race Series","100","0","46"
"9","1","Skip Barber Formula 2000","1","Skip Barber Race Series","365879","365879","Martin Cespon Peneireiro","9","14","0","Running","-1:14.749","0","","1:30.862","1:27.394","3","17","5","41","0","8","38","Iberia","1285","1286","10","240","10","241","Skip Barber Race Series","100","0","41"
"10","1","Skip Barber Formula 2000","1","Skip Barber Race Series","383209","383209","Julian Honour","11","16","0","Running","-1:20.754","0","","1:31.215","1:28.400","8","17","6","35","0","6","47","Asia","1262","1253","11","385","11","377","Skip Barber Race Series","100","0","35"
"11","1","Skip Barber Formula 2000","1","Skip Barber Race Series","361318","361318","Greg Toohey","14","13","0","Running","-1:24.031","0","","1:30.679","1:26.281","14","17","6","29","0","6","34","Australia/NZ","1299","1275","15","306","15","301","Skip Barber Race Series","100","0","29"
"12","1","Skip Barber Formula 2000","1","Skip Barber Race Series","358409","358409","Edwin Vrijenhoek","10","7","0","Running","-1 L","0","","1:29.332","1:27.321","11","16","9","23","0","4","40","Benelux","1494","1449","6","258","6","255","Skip Barber Race Series","100","0","23"
"13","1","Skip Barber Formula 2000","1","Skip Barber Race Series","389257","389257","Alejandro Muñoz","3","12","32","Disconnected","-7 L","0","","1:33.389","1:26.022","6","10","14","17","0","8","38","Iberia","1305","1256","10","256","10","232","Skip Barber Race Series","100","0","17"
"14","1","Skip Barber Formula 2000","1","Skip Barber Race Series","276229","276229","Carles Bayot","15","15","32","Disconnected","-14 L","0","","1:49.555","","","3","7","11","0","5","38","Iberia","1266","1206","15","332","15","314","Skip Barber Race Series","100","0","11"
"15","1","Skip Barber Formula 2000","1","Skip Barber Race Series","392228","392228","Daniel Weber6","12","6","32","Disconnected","-14 L","0","","00.000","","","3","8","5","0","4","42","DE-AT-CH","1523","1439","7","308","6","261","Skip Barber Race Series","100","0","5"
"16","1","Skip Barber Formula 2000","1","Skip Barber Race Series","248061","248061","Miguel Ibáñez Picó","16","11","32","Disconnected","-17 L","0","","00.000","","","0","0","0","0","5","38","Iberia","1317","1230","11","342","11","342","Skip Barber Race Series","100","0","0"
