"Start Time","Track","Series","Season Year","Season Quarter","Rookie Season","Race Week","Strength of Field","Special Event Type"
"2019.06.29 7:15 AM GMT","Road America - Full Course","Skip Barber Race Series","2019","3","N/A","3","1235",""

"Fin Pos","Car ID","Car","Car Class ID","Car Class","Team ID","Cust ID","Name","Start Pos","Car #","Out ID","Out","Interval","Laps Led","Qualify Time","Average Lap Time","Fastest Lap Time","Fast Lap#","Laps Comp","Inc","Pts","Club Pts","Div","Club ID","Club","Old iRating","New iRating","Old License Level","Old License Sub-Level","New License Level","New License Sub-Level","Series Name","Max Fuel Fill%","Weight Penalty (KG)","Agg Pts"
"1","1","Skip Barber Formula 2000","1","Skip Barber Race Series","212340","212340","Ken Kurtz","1","5","0","Running","-00.000","10","","2:34.557","2:33.252","6","10","8","75","13","6","32","West","1315","1403","10","227","10","229","Skip Barber Race Series","100","0","75"
"2","1","Skip Barber Formula 2000","1","Skip Barber Race Series","119315","119315","Peter Stubbins","13","10","0","Running","-07.997","0","","2:35.355","2:33.143","10","10","1","69","11","5","34","Australia/NZ","1087","1173","18","282","18","291","Skip Barber Race Series","100","0","69"
"3","1","Skip Barber Formula 2000","1","Skip Barber Race Series","223091","223091","Jay Buege","11","4","0","Running","-51.468","0","","2:37.613","2:33.473","10","10","1","63","9","4","21","Georgia","1389","1445","14","237","14","247","Skip Barber Race Series","100","0","63"
"4","1","Skip Barber Formula 2000","1","Skip Barber Race Series","231733","231733","Chico Martin","8","2","0","Running","-56.213","0","","2:40.177","2:37.637","7","10","0","57","7","3","38","Iberia","1509","1545","19","372","19","386","Skip Barber Race Series","100","0","57"
"5","1","Skip Barber Formula 2000","1","Skip Barber Race Series","52765","52765","Ramon Blanco Illescas","6","7","0","Running","-59.074","0","","2:40.464","2:36.603","9","10","2","51","5","7","38","Iberia","1251","1285","15","353","15","359","Skip Barber Race Series","100","0","51"
"6","1","Skip Barber Formula 2000","1","Skip Barber Race Series","332357","332357","Jon Schiavone","4","1","0","Running","-1:03.375","0","","2:39.809","2:35.073","9","10","2","46","3","4","21","Georgia","1622","1625","14","260","14","270","Skip Barber Race Series","100","0","46"
"7","1","Skip Barber Formula 2000","1","Skip Barber Race Series","335619","335619","Alexis Medina Garcia","3","8","0","Running","-1:22.135","0","","2:42.770","2:37.590","6","10","10","40","1","6","38","Iberia","1213","1221","12","463","12","447","Skip Barber Race Series","100","0","40"
"8","1","Skip Barber Formula 2000","1","Skip Barber Race Series","355376","355376","David Molina Rodriguez","5","13","0","Running","-1:42.429","0","","2:41.271","2:36.959","7","10","16","34","0","7","38","Iberia","980","987","9","167","9","154","Skip Barber Race Series","100","0","34"
"9","1","Skip Barber Formula 2000","1","Skip Barber Race Series","365033","365033","Lauson Bandini","12","9","0","Running","-2:03.410","0","","2:46.897","2:35.888","10","10","8","28","0","6","38","Iberia","1204","1185","7","313","7","316","Skip Barber Race Series","100","0","28"
"10","1","Skip Barber Formula 2000","1","Skip Barber Race Series","312998","312998","Richard Goddard","10","3","0","Running","-2:28.896","0","","2:41.002","2:38.069","7","10","5","23","0","4","34","Australia/NZ","1496","1448","6","245","6","255","Skip Barber Race Series","100","0","23"
"11","1","Skip Barber Formula 2000","1","Skip Barber Race Series","294169","294169","Peter Hagley","7","6","0","Running","-1 L","0","","2:39.917","2:39.484","5","9","9","17","0","6","34","Australia/NZ","1294","1241","11","350","11","339","Skip Barber Race Series","100","0","17"
"12","1","Skip Barber Formula 2000","1","Skip Barber Race Series","376709","376709","Iain Black2","9","14","0","Running","-1 L","0","","2:42.720","2:36.809","8","9","9","11","0","8","36","UK and I","970","921","10","242","10","238","Skip Barber Race Series","100","0","11"
"13","1","Skip Barber Formula 2000","1","Skip Barber Race Series","372311","372311","Patrice Renaud","2","11","32","Disconnected","-9 L","0","","00.000","","","1","6","5","0","5","15","Canada","1086","1016","6","264","6","251","Skip Barber Race Series","100","0","5"
"14","1","Skip Barber Formula 2000","1","Skip Barber Race Series","384113","384113","Andrew Bates","14","12","32","Disconnected","-10 L","0","","00.000","","","0","0","0","0","7","34","Australia/NZ","1008","929","7","349","7","349","Skip Barber Race Series","100","0","0"
