"Start Time","Track","Series","Season Year","Season Quarter","Rookie Season","Race Week","Strength of Field","Special Event Type"
"2019.08.13 12:15 PM GMT","Watkins Glen International - Cup","Skip Barber Race Series","2019","3","N/A","10","2455",""

"Fin Pos","Car ID","Car","Car Class ID","Car Class","Team ID","Cust ID","Name","Start Pos","Car #","Out ID","Out","Interval","Laps Led","Qualify Time","Average Lap Time","Fastest Lap Time","Fast Lap#","Laps Comp","Inc","Pts","Club Pts","Div","Club ID","Club","Old iRating","New iRating","Old License Level","Old License Sub-Level","New License Level","New License Sub-Level","Series Name","Max Fuel Fill%","Weight Penalty (KG)","Agg Pts"
"1","1","Skip Barber Formula 2000","1","Skip Barber Race Series","354055","354055","Tomi Salminen","2","14","0","Running","-00.000","15","","1:26.807","1:25.550","5","17","2","147","16","4","44","Finland","2020","2128","11","366","11","372","Skip Barber Race Series","100","0","147"
"2","1","Skip Barber Formula 2000","1","Skip Barber Race Series","257798","257798","Matthew Willans","6","8","0","Running","-03.137","0","","1:26.992","1:25.949","13","17","1","137","14","3","36","UK and I","2450","2533","15","333","15","337","Skip Barber Race Series","100","0","137"
"3","1","Skip Barber Formula 2000","1","Skip Barber Race Series","278327","278327","Ismael Martin Garcia","1","4","0","Running","-03.335","0","","1:27.004","1:25.672","16","17","2","128","12","2","38","Iberia","2783","2844","18","247","18","251","Skip Barber Race Series","100","0","128"
"4","1","Skip Barber Formula 2000","1","Skip Barber Race Series","355651","355651","Takaya Ueki","16","10","0","Running","-07.551","0","","1:27.251","1:25.777","13","17","2","119","10","2","47","Asia","2291","2355","20","419","20","414","Skip Barber Race Series","100","0","119"
"5","1","Skip Barber Formula 2000","1","Skip Barber Race Series","18405","18405","Bruce Snelson","9","3","0","Running","-13.375","0","","1:27.594","1:26.109","14","17","3","110","8","2","33","Northwest","3342","3364","20","422","20","416","Skip Barber Race Series","100","0","110"
"6","1","Skip Barber Formula 2000","1","Skip Barber Race Series","351224","351224","Adrian Goozalbo","12","17","0","Running","-13.746","0","","1:27.615","1:26.146","14","17","4","101","6","4","38","Iberia","1976","2028","14","262","14","263","Skip Barber Race Series","100","0","101"
"7","1","Skip Barber Formula 2000","1","Skip Barber Race Series","67767","67767","Rosen Bonev","3","2","0","Running","-14.271","2","","1:27.647","1:26.174","5","17","2","91","4","1","46","Central-Eastern Europe","3547","3541","15","316","15","318","Skip Barber Race Series","100","0","91"
"8","1","Skip Barber Formula 2000","1","Skip Barber Race Series","393174","393174","James Jansen","13","16","0","Running","-16.289","0","","1:27.765","1:26.214","17","17","4","82","2","3","36","UK and I","2000","2027","7","354","7","358","Skip Barber Race Series","100","0","82"
"9","1","Skip Barber Formula 2000","1","Skip Barber Race Series","179806","179806","Ilya Kalmykov","17","15","0","Running","-1:00.050","0","","1:29.329","1:26.448","17","17","11","73","0","3","46","Central-Eastern Europe","2010","2025","15","362","15","334","Skip Barber Race Series","100","0","73"
"10","1","Skip Barber Formula 2000","1","Skip Barber Race Series","381620","381620","Tristan Callahan","10","11","0","Running","-1:14.518","0","","1:29.869","1:26.170","15","17","11","64","0","R","22","Florida","2172","2171","10","246","10","230","Skip Barber Race Series","100","0","64"
"11","1","Skip Barber Formula 2000","1","Skip Barber Race Series","153953","153953","Gareth Lavelle","14","7","0","Running","-1:15.857","0","","1:28.572","1:26.001","5","17","7","55","0","2","34","Australia/NZ","2528","2503","15","349","15","335","Skip Barber Race Series","100","0","55"
"12","1","Skip Barber Formula 2000","1","Skip Barber Race Series","317393","317393","Ruben Martin2","7","13","0","Running","-1:18.152","0","","1:27.454","1:25.717","16","17","4","45","0","3","38","Iberia","2095","2073","19","312","19","303","Skip Barber Race Series","100","0","45"
"13","1","Skip Barber Formula 2000","1","Skip Barber Race Series","297843","297843","Steve Clements","5","6","0","Running","-1:21.174","0","","1:27.379","1:25.880","16","17","11","36","0","8","34","Australia/NZ","2565","2516","14","250","14","230","Skip Barber Race Series","100","0","36"
"14","1","Skip Barber Formula 2000","1","Skip Barber Race Series","352486","352486","Egoitz Balart","11","1","32","Disconnected","-1 L","0","","1:27.429","1:25.645","13","16","6","27","0","1","38","Iberia","3646","3555","14","262","14","251","Skip Barber Race Series","100","0","27"
"15","1","Skip Barber Formula 2000","1","Skip Barber Race Series","362621","362621","Tom Katsidonis","8","12","0","Running","-1 L","0","","1:27.741","1:25.907","9","16","13","18","0","6","34","Australia/NZ","2158","2098","11","319","11","304","Skip Barber Race Series","100","0","18"
"16","1","Skip Barber Formula 2000","1","Skip Barber Race Series","314703","314703","Iain McFadzen","4","5","32","Disconnected","-14 L","0","","1:49.830","","","3","11","9","0","2","36","UK and I","2645","2558","19","328","18","247","Skip Barber Race Series","100","0","9"
"17","1","Skip Barber Formula 2000","1","Skip Barber Race Series","332741","332741","Aaron Perez","15","9","29","Disqualified","-16 L","0","","1:36.798","","","1","4","4","0","3","38","Iberia","2397","2306","13","154","13","141","Skip Barber Race Series","100","0","4"
