"Start Time","Track","Series","Season Year","Season Quarter","Rookie Season","Race Week","Strength of Field","Special Event Type"
"2019.06.13 7:15 PM GMT","Okayama International Circuit - Full Course","Skip Barber Race Series","2019","3","N/A","1","1197",""

"Fin Pos","Car ID","Car","Car Class ID","Car Class","Team ID","Cust ID","Name","Start Pos","Car #","Out ID","Out","Interval","Laps Led","Qualify Time","Average Lap Time","Fastest Lap Time","Fast Lap#","Laps Comp","Inc","Pts","Club Pts","Div","Club ID","Club","Old iRating","New iRating","Old License Level","Old License Sub-Level","New License Level","New License Sub-Level","Series Name","Max Fuel Fill%","Weight Penalty (KG)","Agg Pts"
"1","1","Skip Barber Formula 2000","1","Skip Barber Race Series","370582","370582","André M Veras","1","12","0","Running","-00.000","14","","1:44.818","1:43.955","13","14","0","74","16","7","42","DE-AT-CH","1173","1268","7","363","7","376","Skip Barber Race Series","100","0","74"
"2","1","Skip Barber Formula 2000","1","Skip Barber Race Series","205648","205648","Guillaume Fortin","2","11","0","Running","-22.998","0","","1:46.461","1:44.144","10","14","12","69","14","6","15","Canada","1196","1278","10","243","10","233","Skip Barber Race Series","100","0","69"
"3","1","Skip Barber Formula 2000","1","Skip Barber Race Series","381620","381620","Tristan Callahan","3","17","0","Running","-30.933","0","","1:47.326","1:44.128","12","14","16","64","12","R","22","Florida","1136","1209","7","339","7","325","Skip Barber Race Series","100","0","64"
"4","1","Skip Barber Formula 2000","1","Skip Barber Race Series","375181","375181","Arnau Marquez","14","9","0","Running","-36.811","0","","1:47.447","1:44.141","10","14","8","60","10","6","38","Iberia","1203","1261","10","264","10","258","Skip Barber Race Series","100","0","60"
"5","1","Skip Barber Formula 2000","1","Skip Barber Race Series","377076","377076","David Reina2","16","15","0","Running","-38.682","0","","1:47.580","1:44.929","5","14","1","55","8","5","38","Iberia","1152","1201","10","207","10","220","Skip Barber Race Series","100","0","55"
"6","1","Skip Barber Formula 2000","1","Skip Barber Race Series","219305","219305","Christian Fox","8","14","0","Running","-44.116","0","","1:47.969","1:44.691","13","14","5","50","6","5","12","New England","1164","1201","6","210","6","224","Skip Barber Race Series","100","0","50"
"7","1","Skip Barber Formula 2000","1","Skip Barber Race Series","381645","381645","Elke Wallenborn","7","3","0","Running","-45.273","0","","1:48.052","1:45.605","5","14","4","46","4","R","42","DE-AT-CH","1237","1258","7","314","7","321","Skip Barber Race Series","100","0","46"
"8","1","Skip Barber Formula 2000","1","Skip Barber Race Series","341291","341291","Tobias Wittwer","11","7","0","Running","-1:07.385","0","","1:49.631","1:47.379","9","14","5","41","2","6","40","Benelux","1214","1224","13","156","13","162","Skip Barber Race Series","100","0","41"
"9","1","Skip Barber Formula 2000","1","Skip Barber Race Series","379737","379737","Ignacio Erreca","9","6","0","Running","-1:08.550","0","","1:49.714","1:47.246","8","14","6","37","0","5","24","Hispanoamérica","1214","1213","11","343","11","340","Skip Barber Race Series","100","0","37"
"10","1","Skip Barber Formula 2000","1","Skip Barber Race Series","378295","378295","Daniel Hannes","13","2","0","Running","-1:09.157","0","","1:49.757","1:46.087","4","14","3","32","0","5","42","DE-AT-CH","1248","1234","6","263","6","279","Skip Barber Race Series","100","0","32"
"11","1","Skip Barber Formula 2000","1","Skip Barber Race Series","379354","379354","Miguel Ángel Vallecillo","10","16","0","Running","-1:18.709","0","","1:50.440","1:47.196","10","14","5","27","0","6","38","Iberia","1141","1121","6","266","6","276","Skip Barber Race Series","100","0","27"
"12","1","Skip Barber Formula 2000","1","Skip Barber Race Series","377705","377705","Richard Cull","12","8","0","Running","-1:24.804","0","","1:50.875","1:46.668","7","14","4","23","0","6","36","UK and I","1208","1173","10","278","10","285","Skip Barber Race Series","100","0","23"
"13","1","Skip Barber Formula 2000","1","Skip Barber Race Series","376661","376661","Alexander Toferer","5","10","0","Running","-1:43.238","0","","1:46.213","1:44.032","11","14","8","18","0","6","42","DE-AT-CH","1198","1151","10","277","10","273","Skip Barber Race Series","100","0","18"
"14","1","Skip Barber Formula 2000","1","Skip Barber Race Series","310138","310138","Bertus Hugo","15","13","32","Disconnected","-1 L","0","","1:52.714","1:46.486","8","13","13","13","0","6","1","International Club","1170","1113","10","236","10","223","Skip Barber Race Series","100","0","13"
"15","1","Skip Barber Formula 2000","1","Skip Barber Race Series","248269","248269","Carlos Ortega Herrera2","4","4","32","Disconnected","-4 L","0","","1:45.787","1:44.370","8","10","4","9","0","5","38","Iberia","1226","1154","14","239","14","240","Skip Barber Race Series","100","0","9"
"16","1","Skip Barber Formula 2000","1","Skip Barber Race Series","20279","20279","Sion Alford","6","1","32","Disconnected","-4 L","0","","1:45.884","1:44.161","10","10","0","4","0","6","30","Texas","1278","1193","14","241","14","252","Skip Barber Race Series","100","0","4"
"17","1","Skip Barber Formula 2000","1","Skip Barber Race Series","378296","378296","Miguel Fernandez Moro","17","5","32","Disconnected","-14 L","0","","00.000","","","0","0","0","0","5","38","Iberia","1219","1125","6","242","6","242","Skip Barber Race Series","100","0","0"
