"Start Time","Track","Series","Season Year","Season Quarter","Rookie Season","Race Week","Strength of Field","Special Event Type"
"2019.07.03 10:15 AM GMT","Oran Park Raceway - Grand Prix","Skip Barber Race Series","2019","3","N/A","4","3402",""

"Fin Pos","Car ID","Car","Car Class ID","Car Class","Team ID","Cust ID","Name","Start Pos","Car #","Out ID","Out","Interval","Laps Led","Qualify Time","Average Lap Time","Fastest Lap Time","Fast Lap#","Laps Comp","Inc","Pts","Club Pts","Div","Club ID","Club","Old iRating","New iRating","Old License Level","Old License Sub-Level","New License Level","New License Sub-Level","Series Name","Max Fuel Fill%","Weight Penalty (KG)","Agg Pts"
"1","1","Skip Barber Formula 2000","1","Skip Barber Race Series","270824","270824","Tim Hendrixen","2","1","0","Running","-00.000","20","","1:13.744","1:13.038","15","20","1","187","10","1","40","Benelux","6816","6846","18","281","19","344","Skip Barber Race Series","100","0","187"
"2","1","Skip Barber Formula 2000","1","Skip Barber Race Series","64602","64602","Andres Marzal","1","4","0","Running","-00.495","0","","1:13.769","1:12.917","15","20","1","168","8","1","38","Iberia","4687","4735","18","253","18","274","Skip Barber Race Series","100","0","168"
"3","1","Skip Barber Formula 2000","1","Skip Barber Race Series","19885","19885","Mitchell McLeod","4","5","0","Running","-11.308","0","","1:14.309","1:13.331","17","20","1","149","6","1","34","Australia/NZ","3707","3759","13","194","14","264","Skip Barber Race Series","100","0","149"
"4","1","Skip Barber Formula 2000","1","Skip Barber Race Series","293736","293736","Anthony P.M. Jones","6","8","0","Running","-20.487","0","","1:14.768","1:13.336","10","20","8","130","4","1","36","UK and I","3029","3080","13","164","13","172","Skip Barber Race Series","100","0","130"
"5","1","Skip Barber Formula 2000","1","Skip Barber Race Series","22184","22184","Brett McBurnie","8","7","0","Running","-22.234","0","","1:14.855","1:13.646","6","20","1","112","2","2","34","Australia/NZ","3249","3276","19","341","19","354","Skip Barber Race Series","100","0","112"
"6","1","Skip Barber Formula 2000","1","Skip Barber Race Series","121737","121737","Hayden Dodman","7","3","0","Running","-27.596","0","","1:15.124","1:13.450","17","20","3","93","0","1","34","Australia/NZ","4728","4704","18","264","18","274","Skip Barber Race Series","100","0","93"
"7","1","Skip Barber Formula 2000","1","Skip Barber Race Series","308856","308856","Iván Arjones Pereiras","5","6","0","Running","-33.615","0","","1:15.487","1:13.653","10","20","7","74","0","1","38","Iberia","3554","3538","14","230","14","236","Skip Barber Race Series","100","0","74"
"8","1","Skip Barber Formula 2000","1","Skip Barber Race Series","298400","298400","Javi Serrano","9","11","0","Running","-44.379","0","","1:15.963","1:14.201","13","20","3","56","0","3","38","Iberia","2066","2070","11","322","11","333","Skip Barber Race Series","100","0","56"
"9","1","Skip Barber Formula 2000","1","Skip Barber Race Series","34123","34123","Luca Reggiani","11","10","0","Running","-52.547","0","","1:16.371","1:14.802","20","20","1","37","0","2","41","Italy","2162","2146","15","349","15","360","Skip Barber Race Series","100","0","37"
"10","1","Skip Barber Formula 2000","1","Skip Barber Race Series","73636","73636","Oscar Chinchilla Maza","3","2","0","Running","-1 L","0","","1:14.366","1:13.431","9","19","6","18","0","1","38","Iberia","4816","4718","19","349","19","334","Skip Barber Race Series","100","0","18"
"11","1","Skip Barber Formula 2000","1","Skip Barber Race Series","382643","382643","Teemu Vaskilampi2","10","9","32","Disconnected","-19 L","0","","1:23.549","","","1","1","9","0","4","44","Finland","2406","2348","6","287","6","285","Skip Barber Race Series","100","0","9"
