"Start Time","Track","Series","Season Year","Season Quarter","Rookie Season","Race Week","Strength of Field","Special Event Type"
"2019.07.07 9:15 PM GMT","Oran Park Raceway - Grand Prix","Skip Barber Race Series","2019","3","N/A","4","2066",""

"Fin Pos","Car ID","Car","Car Class ID","Car Class","Team ID","Cust ID","Name","Start Pos","Car #","Out ID","Out","Interval","Laps Led","Qualify Time","Average Lap Time","Fastest Lap Time","Fast Lap#","Laps Comp","Inc","Pts","Club Pts","Div","Club ID","Club","Old iRating","New iRating","Old License Level","Old License Sub-Level","New License Level","New License Sub-Level","Series Name","Max Fuel Fill%","Weight Penalty (KG)","Agg Pts"
"1","1","Skip Barber Formula 2000","1","Skip Barber Race Series","293736","293736","Anthony P.M. Jones","1","3","0","Running","-00.000","20","","1:14.430","1:13.619","18","20","1","123","14","1","36","UK and I","3120","3184","14","279","15","344","Skip Barber Race Series","100","0","123"
"2","1","Skip Barber Formula 2000","1","Skip Barber Race Series","18437","18437","Kurt Krumm","3","1","0","Running","-00.204","0","","1:14.440","1:13.406","18","20","1","114","12","1","18","Atlantic","4595","4616","20","499","20","499","Skip Barber Race Series","100","0","114"
"3","1","Skip Barber Formula 2000","1","Skip Barber Race Series","57402","57402","Christopher Bailey","6","5","0","Running","-12.170","0","","1:15.038","1:13.912","15","20","7","105","10","4","25","Carolina","1922","1994","10","279","10","281","Skip Barber Race Series","100","0","105"
"4","1","Skip Barber Formula 2000","1","Skip Barber Race Series","302880","302880","Francisco Campins","4","4","0","Running","-12.745","0","","1:15.067","1:13.723","20","20","7","96","8","3","38","Iberia","2018","2074","17","140","17","144","Skip Barber Race Series","100","0","96"
"5","1","Skip Barber Formula 2000","1","Skip Barber Race Series","113606","113606","Enzo Canta","2","2","0","Running","-21.233","0","","1:14.121","1:13.519","15","20","4","87","6","1","41","Italy","4461","4446","10","278","10","290","Skip Barber Race Series","100","0","87"
"6","1","Skip Barber Formula 2000","1","Skip Barber Race Series","246196","246196","James Loukota","7","15","0","Running","-27.578","0","","1:15.809","1:14.993","5","20","0","79","4","4","29","Midwest","1588","1633","15","361","15","379","Skip Barber Race Series","100","0","79"
"7","1","Skip Barber Formula 2000","1","Skip Barber Race Series","377976","377976","Ivan Veci","10","12","0","Running","-33.669","0","","1:16.113","1:15.047","9","20","2","70","2","4","38","Iberia","1699","1726","12","464","12","471","Skip Barber Race Series","100","0","70"
"8","1","Skip Barber Formula 2000","1","Skip Barber Race Series","264946","264946","John Torpy","13","8","0","Running","-38.139","0","","1:16.336","1:14.941","17","20","4","61","0","4","36","UK and I","1786","1797","12","484","12","484","Skip Barber Race Series","100","0","61"
"9","1","Skip Barber Formula 2000","1","Skip Barber Race Series","378429","378429","Fermin Sirvent fuentes","14","11","0","Running","-42.995","0","","1:16.579","1:14.308","15","20","0","52","0","7","38","Iberia","1733","1732","18","234","18","258","Skip Barber Race Series","100","0","52"
"10","1","Skip Barber Formula 2000","1","Skip Barber Race Series","339421","339421","John Lowe","8","6","0","Running","-46.725","0","","1:16.766","1:14.624","11","20","5","43","0","4","16","Pennsylvania","1840","1823","11","341","11","347","Skip Barber Race Series","100","0","43"
"11","1","Skip Barber Formula 2000","1","Skip Barber Race Series","371452","371452","Juan Muñoz","9","9","0","Running","-51.581","0","","1:17.009","1:15.010","16","20","6","35","0","4","38","Iberia","1738","1711","19","345","19","336","Skip Barber Race Series","100","0","35"
"12","1","Skip Barber Formula 2000","1","Skip Barber Race Series","248452","248452","Petteri Suomalainen","15","14","0","Running","-52.619","0","","1:17.060","1:15.507","16","20","0","26","0","5","44","Finland","1631","1595","20","417","20","427","Skip Barber Race Series","100","0","26"
"13","1","Skip Barber Formula 2000","1","Skip Barber Race Series","336432","336432","Jacob Tazik","11","7","0","Running","-54.274","0","","1:17.143","1:15.443","13","20","3","17","0","3","16","Pennsylvania","1832","1775","11","348","11","358","Skip Barber Race Series","100","0","17"
"14","1","Skip Barber Formula 2000","1","Skip Barber Race Series","33957","33957","John Harding","12","13","0","Running","-1 L","0","","1:19.596","1:15.432","12","19","11","8","0","3","28","Michigan","1694","1630","14","241","14","235","Skip Barber Race Series","100","0","8"
"15","1","Skip Barber Formula 2000","1","Skip Barber Race Series","23452","23452","Chris Cavin","5","10","0","Running","-2 L","0","","1:15.731","1:14.248","5","18","4","4","0","3","31","Great Plains","1734","1655","20","441","20","434","Skip Barber Race Series","100","0","4"
