"Start Time","Track","Series","Season Year","Season Quarter","Rookie Season","Race Week","Strength of Field","Special Event Type"
"2019.06.13 5:15 PM GMT","Okayama International Circuit - Full Course","Skip Barber Race Series","2019","3","N/A","1","3452",""

"Fin Pos","Car ID","Car","Car Class ID","Car Class","Team ID","Cust ID","Name","Start Pos","Car #","Out ID","Out","Interval","Laps Led","Qualify Time","Average Lap Time","Fastest Lap Time","Fast Lap#","Laps Comp","Inc","Pts","Club Pts","Div","Club ID","Club","Old iRating","New iRating","Old License Level","Old License Sub-Level","New License Level","New License Sub-Level","Series Name","Max Fuel Fill%","Weight Penalty (KG)","Agg Pts"
"1","1","Skip Barber Formula 2000","1","Skip Barber Race Series","270824","270824","Tim Hendrixen","1","1","0","Running","-00.000","14","","1:43.151","1:42.359","12","14","5","203","17","1","40","Benelux","6343","6381","20","499","20","477","Skip Barber Race Series","100","0","203"
"2","1","Skip Barber Formula 2000","1","Skip Barber Race Series","214897","214897","Sacha Gorlé","4","3","0","Running","-01.827","0","","1:43.282","1:42.278","12","14","2","191","15","1","40","Benelux","5449","5491","20","424","20","420","Skip Barber Race Series","100","0","191"
"3","1","Skip Barber Formula 2000","1","Skip Barber Race Series","347377","347377","Hagen Leibbrand","2","13","0","Running","-02.029","0","","1:43.296","1:42.234","10","14","0","179","13","2","42","DE-AT-CH","2772","2866","20","494","20","499","Skip Barber Race Series","100","0","179"
"4","1","Skip Barber Formula 2000","1","Skip Barber Race Series","92834","92834","Alex Steenbruggen","3","8","0","Running","-04.546","0","","1:43.476","1:42.724","14","14","7","167","11","1","40","Benelux","3518","3581","17","152","17","146","Skip Barber Race Series","100","0","167"
"5","1","Skip Barber Formula 2000","1","Skip Barber Race Series","297390","297390","Adrian Farinas Rodriguez","7","16","0","Running","-18.794","0","","1:44.493","1:42.804","10","14","2","155","9","2","38","Iberia","2620","2696","15","313","15","319","Skip Barber Race Series","100","0","155"
"6","1","Skip Barber Formula 2000","1","Skip Barber Race Series","183463","183463","Florian Schejok","12","11","0","Running","-20.327","0","","1:44.603","1:43.297","12","14","5","143","7","2","42","DE-AT-CH","3346","3391","14","227","14","227","Skip Barber Race Series","100","0","143"
"7","1","Skip Barber Formula 2000","1","Skip Barber Race Series","273161","273161","Nick Carty","9","12","0","Running","-20.652","0","","1:44.626","1:42.809","12","14","1","131","5","2","32","West","3068","3109","18","221","18","234","Skip Barber Race Series","100","0","131"
"8","1","Skip Barber Formula 2000","1","Skip Barber Race Series","373616","373616","Ivan Ortiz","17","14","0","Running","-28.407","0","","1:45.179","1:43.437","13","14","1","119","3","2","38","Iberia","2728","2767","18","257","18","267","Skip Barber Race Series","100","0","119"
"9","1","Skip Barber Formula 2000","1","Skip Barber Race Series","293736","293736","Anthony P.M. Jones","8","7","0","Running","-28.465","0","","1:45.184","1:42.821","11","14","2","107","1","1","36","UK and I","3745","3746","15","340","15","346","Skip Barber Race Series","100","0","107"
"10","1","Skip Barber Formula 2000","1","Skip Barber Race Series","182833","182833","Nico Roman","13","6","0","Running","-28.774","0","","1:45.206","1:43.404","11","14","1","95","0","1","40","Benelux","4030","4014","19","320","19","328","Skip Barber Race Series","100","0","95"
"11","1","Skip Barber Formula 2000","1","Skip Barber Race Series","235958","235958","Atsushi Maeda","14","17","0","Running","-29.342","0","","1:45.246","1:43.481","13","14","1","83","0","2","47","Asia","2420","2435","14","237","14","251","Skip Barber Race Series","100","0","83"
"12","1","Skip Barber Formula 2000","1","Skip Barber Race Series","172083","172083","Jeremy Maugrain","18","15","0","Running","-31.154","0","","1:45.376","1:43.261","12","14","2","71","0","2","39","France","2708","2704","17","152","17","156","Skip Barber Race Series","100","0","71"
"13","1","Skip Barber Formula 2000","1","Skip Barber Race Series","64602","64602","Andres Marzal","5","4","0","Running","-31.874","0","","1:45.428","1:43.113","13","14","2","59","0","1","38","Iberia","4478","4419","19","384","19","384","Skip Barber Race Series","100","0","59"
"14","1","Skip Barber Formula 2000","1","Skip Barber Race Series","318286","318286","Paco Cano","11","9","0","Running","-36.670","0","","1:45.770","1:43.299","5","14","6","47","0","1","38","Iberia","3501","3454","15","359","15","351","Skip Barber Race Series","100","0","47"
"15","1","Skip Barber Formula 2000","1","Skip Barber Race Series","318053","318053","Carlos Fenollosa F.","6","2","0","Running","-37.348","0","","1:45.819","1:42.715","14","14","8","35","0","1","38","Iberia","5455","5354","18","231","18","212","Skip Barber Race Series","100","0","35"
"16","1","Skip Barber Formula 2000","1","Skip Barber Race Series","108184","108184","Andy Künzli","16","10","0","Running","-1:02.874","0","","1:47.641","1:43.895","9","14","6","23","0","2","42","DE-AT-CH","3435","3368","14","222","14","221","Skip Barber Race Series","100","0","23"
"17","1","Skip Barber Formula 2000","1","Skip Barber Race Series","272746","272746","Xavi Ros","10","5","0","Running","-1:38.889","0","","1:45.219","1:43.116","9","14","3","11","0","1","38","Iberia","4313","4213","18","206","18","212","Skip Barber Race Series","100","0","11"
"18","1","Skip Barber Formula 2000","1","Skip Barber Race Series","300851","300851","Pablo Lorenzo Granizo","15","18","32","Disconnected","-13 L","0","","2:07.945","","","1","6","5","0","2","38","Iberia","2367","2307","15","338","15","320","Skip Barber Race Series","100","0","5"
