"Start Time","Track","Series","Season Year","Season Quarter","Rookie Season","Race Week","Strength of Field","Special Event Type"
"2019.07.26 11:15 AM GMT","WeatherTech Raceway at Laguna Seca - Full Course","Skip Barber Race Series","2019","3","N/A","7","815",""

"Fin Pos","Car ID","Car","Car Class ID","Car Class","Team ID","Cust ID","Name","Start Pos","Car #","Out ID","Out","Interval","Laps Led","Qualify Time","Average Lap Time","Fastest Lap Time","Fast Lap#","Laps Comp","Inc","Pts","Club Pts","Div","Club ID","Club","Old iRating","New iRating","Old License Level","Old License Sub-Level","New License Level","New License Sub-Level","Series Name","Max Fuel Fill%","Weight Penalty (KG)","Agg Pts"
"1","1","Skip Barber Formula 2000","1","Skip Barber Race Series","129031","129031","Bill Pesavento","5","8","0","Running","-00.000","8","","1:39.822","1:36.991","15","15","12","50","14","6","34","Australia/NZ","823","915","6","218","6","224","Skip Barber Race Series","100","0","50"
"2","1","Skip Barber Formula 2000","1","Skip Barber Race Series","387792","387792","Chriss Lindenau","6","2","0","Running","-02.826","7","","1:40.010","1:38.564","11","15","5","46","12","7","42","DE-AT-CH","981","1049","6","247","6","258","Skip Barber Race Series","100","0","46"
"3","1","Skip Barber Formula 2000","1","Skip Barber Race Series","372234","372234","Diogo ConceiÃ§Ã£o","12","9","0","Running","-21.509","0","","1:41.255","1:37.971","14","15","4","42","10","8","38","Iberia","803","869","7","352","7","359","Skip Barber Race Series","100","0","42"
"4","1","Skip Barber Formula 2000","1","Skip Barber Race Series","282039","282039","Salvador David Chilet   Perez","11","4","0","Running","-45.502","0","","1:42.855","1:39.811","11","15","3","39","8","7","38","Iberia","935","979","15","336","15","340","Skip Barber Race Series","100","0","39"
"5","1","Skip Barber Formula 2000","1","Skip Barber Race Series","157156","157156","Steve Horsburgh","9","13","0","Running","-51.084","0","","1:43.227","1:40.040","15","15","12","35","6","8","34","Australia/NZ","726","771","6","261","6","258","Skip Barber Race Series","100","0","35"
"6","1","Skip Barber Formula 2000","1","Skip Barber Race Series","342487","342487","David García Galván","10","3","0","Running","-1:22.330","0","","1:45.310","1:39.085","9","15","11","32","4","8","38","Iberia","954","970","7","344","7","336","Skip Barber Race Series","100","0","32"
"7","1","Skip Barber Formula 2000","1","Skip Barber Race Series","192167","192167","Jamey Lewallen","4","5","0","Running","-1:27.536","0","","1:39.894","1:37.187","14","15","10","28","2","7","28","Michigan","923","928","13","185","13","164","Skip Barber Race Series","100","0","28"
"8","1","Skip Barber Formula 2000","1","Skip Barber Race Series","380250","380250","Bernd Lillie","13","12","0","Running","-1 L","0","","1:42.479","1:40.581","9","14","1","25","0","7","42","DE-AT-CH","730","735","11","347","11","354","Skip Barber Race Series","100","0","25"
"9","1","Skip Barber Formula 2000","1","Skip Barber Race Series","381261","381261","Alain Vandevelde","7","1","0","Running","-6 L","0","","2:58.766","1:41.098","5","9","11","21","0","7","40","Benelux","994","969","6","251","6","241","Skip Barber Race Series","100","0","21"
"10","1","Skip Barber Formula 2000","1","Skip Barber Race Series","385826","385826","Sharath Mahadevan","2","7","32","Disconnected","-12 L","0","","1:47.979","","","3","14","17","0","7","47","Asia","916","882","6","285","6","259","Skip Barber Race Series","100","0","17"
"11","1","Skip Barber Formula 2000","1","Skip Barber Race Series","382601","382601","Davide Chiesa","1","6","32","Disconnected","-13 L","0","","1:59.588","","","2","8","14","0","6","36","UK and I","922","874","6","207","6","200","Skip Barber Race Series","100","0","14"
"12","1","Skip Barber Formula 2000","1","Skip Barber Race Series","378673","378673","Cristian Camilo Perez Orozco","3","14","32","Disconnected","-14 L","0","","2:19.091","","","1","7","10","0","R","38","Iberia","631","592","5","130","5","121","Skip Barber Race Series","100","0","10"
"13","1","Skip Barber Formula 2000","1","Skip Barber Race Series","349587","349587","Oliver Valle","8","10","32","Disconnected","-15 L","0","","00.000","","","0","4","0","0","8","38","Iberia","760","686","10","223","10","216","Skip Barber Race Series","100","0","0"
"14","1","Skip Barber Formula 2000","1","Skip Barber Race Series","386425","386425","Matthew Cram","14","11","32","Disconnected","-15 L","0","","00.000","","","0","0","0","0","8","34","Australia/NZ","710","639","6","235","6","235","Skip Barber Race Series","100","0","0"
"15","1","Skip Barber Formula 2000","1","Skip Barber Race Series","231895","231895","Rowan Hemming","15","15","32","Disconnected","-15 L","0","","00.000","","","0","0","0","0","9","34","Australia/NZ","440","390","6","293","6","293","Skip Barber Race Series","100","0","0"
