"Start Time","Track","Series","Season Year","Season Quarter","Rookie Season","Race Week","Strength of Field","Special Event Type"
"2019.07.28 1:15 AM GMT","WeatherTech Raceway at Laguna Seca - Full Course","Skip Barber Race Series","2019","3","N/A","7","2366",""

"Fin Pos","Car ID","Car","Car Class ID","Car Class","Team ID","Cust ID","Name","Start Pos","Car #","Out ID","Out","Interval","Laps Led","Qualify Time","Average Lap Time","Fastest Lap Time","Fast Lap#","Laps Comp","Inc","Pts","Club Pts","Div","Club ID","Club","Old iRating","New iRating","Old License Level","Old License Sub-Level","New License Level","New License Sub-Level","Series Name","Max Fuel Fill%","Weight Penalty (KG)","Agg Pts"
"1","1","Skip Barber Formula 2000","1","Skip Barber Race Series","204495","204495","Renso Tejada Gomez","2","5","0","Running","-00.000","15","","1:36.669","1:35.834","4","15","4","144","19","1","1","International Club","3294","3364","18","227","18","229","Skip Barber Race Series","100","0","144"
"2","1","Skip Barber Formula 2000","1","Skip Barber Race Series","255756","255756","Jerry Schuryk","4","7","0","Running","-08.016","0","","1:37.203","1:35.980","11","15","2","136","17","2","32","West","2556","2636","15","318","15","327","Skip Barber Race Series","100","0","136"
"3","1","Skip Barber Formula 2000","1","Skip Barber Race Series","343375","343375","R. Setenta","17","2","0","Running","-17.314","0","","1:37.822","1:34.688","13","15","9","128","15","3","38","Iberia","4201","4231","11","336","11","330","Skip Barber Race Series","100","0","128"
"4","1","Skip Barber Formula 2000","1","Skip Barber Race Series","285358","285358","Tyler Frederick","3","10","0","Running","-18.789","0","","1:37.922","1:35.853","9","15","2","121","13","2","12","New England","2290","2359","15","311","15","319","Skip Barber Race Series","100","0","121"
"5","1","Skip Barber Formula 2000","1","Skip Barber Race Series","297390","297390","Adrian Farinas Rodriguez","1","4","0","Running","-23.441","0","","1:38.232","1:35.159","9","15","7","113","11","2","38","Iberia","3447","3474","13","140","13","142","Skip Barber Race Series","100","0","113"
"6","1","Skip Barber Formula 2000","1","Skip Barber Race Series","286034","286034","Cristian Pérez","10","12","0","Running","-23.901","0","","1:38.262","1:36.171","5","15","13","106","9","6","38","Iberia","2048","2105","11","302","10","251","Skip Barber Race Series","100","0","106"
"7","1","Skip Barber Formula 2000","1","Skip Barber Race Series","295312","295312","Miguel Sarraff","7","8","0","Running","-26.653","0","","1:38.446","1:36.595","14","15","5","98","7","2","1","International Club","2379","2415","14","205","14","212","Skip Barber Race Series","100","0","98"
"8","1","Skip Barber Formula 2000","1","Skip Barber Race Series","350015","350015","Yann Strutynski","19","17","0","Running","-35.552","0","","1:39.038","1:36.767","13","15","6","90","5","3","15","Canada","1672","1722","15","333","15","324","Skip Barber Race Series","100","0","90"
"9","1","Skip Barber Formula 2000","1","Skip Barber Race Series","31436","31436","Eric Intili","13","11","0","Running","-43.020","0","","1:39.536","1:36.947","14","15","5","83","3","3","19","New Jersey","2130","2154","13","156","13","166","Skip Barber Race Series","100","0","83"
"10","1","Skip Barber Formula 2000","1","Skip Barber Race Series","84652","84652","Timothy Bentley","18","13","0","Running","-45.777","0","","1:39.720","1:36.734","13","15","3","75","1","3","18","Atlantic","1992","2011","15","330","15","334","Skip Barber Race Series","100","0","75"
"11","1","Skip Barber Formula 2000","1","Skip Barber Race Series","18364","18364","Tom Ecklein","11","15","0","Running","-48.401","0","","1:39.895","1:36.807","15","15","5","68","0","4","29","Midwest","1857","1870","19","381","19","367","Skip Barber Race Series","100","0","68"
"12","1","Skip Barber Formula 2000","1","Skip Barber Race Series","386858","386858","Davyz Millan","9","16","0","Running","-50.017","0","","1:38.664","1:36.273","12","15","5","60","0","3","38","Iberia","1705","1714","11","335","11","335","Skip Barber Race Series","100","0","60"
"13","1","Skip Barber Formula 2000","1","Skip Barber Race Series","350647","350647","Gaston Zabalegui","6","20","0","Running","-1:03.722","0","","1:40.917","1:37.200","15","15","4","53","0","4","24","Hispanoamérica","1576","1579","10","290","10","298","Skip Barber Race Series","100","0","53"
"14","1","Skip Barber Formula 2000","1","Skip Barber Race Series","135501","135501","Bruno Tassone","12","18","0","Running","-1:08.275","0","","1:41.220","1:38.248","15","15","7","45","0","3","24","Hispanoamérica","1627","1620","15","366","15","355","Skip Barber Race Series","100","0","45"
"15","1","Skip Barber Formula 2000","1","Skip Barber Race Series","250304","250304","Cristóbal Otero Román","8","3","0","Running","-1 L","0","","1:38.197","1:36.209","13","14","10","37","0","1","38","Iberia","4027","3942","17","126","17","114","Skip Barber Race Series","100","0","37"
"16","1","Skip Barber Formula 2000","1","Skip Barber Race Series","318251","318251","Augusto Cremona","15","14","0","Running","-1 L","0","","1:43.819","1:35.740","14","14","5","30","0","3","24","Hispanoamérica","1905","1868","15","316","15","311","Skip Barber Race Series","100","0","30"
"17","1","Skip Barber Formula 2000","1","Skip Barber Race Series","339204","339204","Matt Hilton","14","19","0","Running","-2 L","0","","1:48.909","1:40.211","5","13","4","22","0","6","22","Florida","1586","1550","18","258","18","257","Skip Barber Race Series","100","0","22"
"18","1","Skip Barber Formula 2000","1","Skip Barber Race Series","312757","312757","Matt Lee","5","9","32","Disconnected","-6 L","0","","1:37.874","1:36.289","6","9","5","15","0","3","34","Australia/NZ","2378","2305","14","232","14","229","Skip Barber Race Series","100","0","15"
"19","1","Skip Barber Formula 2000","1","Skip Barber Race Series","34512","34512","Dennis Johansen","16","1","32","Disconnected","-15 L","0","","00.000","","","0","2","0","0","1","43","Scandinavia","4798","4657","9","153","9","146","Skip Barber Race Series","100","0","0"
"20","1","Skip Barber Formula 2000","1","Skip Barber Race Series","217121","217121","A. Olano","20","6","32","Disconnected","-15 L","0","","00.000","","","0","0","0","0","2","38","Iberia","3045","2937","14","272","14","272","Skip Barber Race Series","100","0","0"
