"Start Time","Track","Series","Season Year","Season Quarter","Rookie Season","Race Week","Strength of Field"
"2018.01.04 10:45 PM GMT","Silverstone Circuit - Historical Grand Prix","iRacing Formula Renault 2.0","2018","1","N/A","4","2071"

"Fin Pos","Car ID","Car","Car Class ID","Car Class","Team ID","Cust ID","Name","Start Pos","Car #","Out ID","Out","Interval","Laps Led","Qualify Time","Average Lap Time","Fastest Lap Time","Fast Lap#","Laps Comp","Inc","Pts","Club Pts","Div","Club ID","Club","Old iRating","New iRating","Old License Level","Old License Sub-Level","New License Level","New License Sub-Level","Series Name","Max Fuel Fill%","Weight Penalty (KG)"
"1","74","Formula Renault 2.0","81","Formula Renault 2.0","296993","296993","Robin Bondon","1","2","0","Running","-00.000","15","","1:36.450","1:35.394","11","15","2","126","17","4","39","France","2720","2793","15","356","15","366","iRacing Formula Renault 2.0","100","0"
"2","74","Formula Renault 2.0","81","Formula Renault 2.0","298049","298049","Tomás Martínez Cortés","4","5","0","Running","-04.514","0","","1:36.751","1:35.781","11","15","0","118","15","3","38","Iberia","2457","2527","16","468","16","478","iRacing Formula Renault 2.0","100","0"
"3","74","Formula Renault 2.0","81","Formula Renault 2.0","217489","217489","Florian Decker","7","6","0","Running","-18.389","0","","1:37.676","1:36.460","15","15","2","111","13","2","42","DE-AT-CH","2395","2456","10","257","10","279","iRacing Formula Renault 2.0","100","0"
"4","74","Formula Renault 2.0","81","Formula Renault 2.0","260950","260950","Alistair Hay","8","13","0","Running","-24.719","0","","1:38.098","1:36.945","15","15","1","103","11","3","36","UK and I","1926","1992","18","218","18","239","iRacing Formula Renault 2.0","100","0"
"5","74","Formula Renault 2.0","81","Formula Renault 2.0","254749","254749","Victor Fernandez Mas","9","12","0","Running","-27.930","0","","1:38.312","1:36.715","9","15","4","96","9","3","38","Iberia","1972","2026","12","415","12","420","iRacing Formula Renault 2.0","100","0"
"6","74","Formula Renault 2.0","81","Formula Renault 2.0","166764","166764","Alexander Porcelli","10","9","0","Running","-36.120","0","","1:38.858","1:36.785","14","15","7","88","7","3","19","New Jersey","2111","2148","14","265","14","265","iRacing Formula Renault 2.0","100","0"
"7","74","Formula Renault 2.0","81","Formula Renault 2.0","154829","154829","Peter Boege","11","8","0","Running","-37.376","0","","1:38.941","1:37.547","7","15","0","81","5","2","42","DE-AT-CH","2127","2153","19","322","19","340","iRacing Formula Renault 2.0","100","0"
"8","74","Formula Renault 2.0","81","Formula Renault 2.0","300516","300516","Samuel Ekroth","12","16","0","Running","-39.159","0","","1:39.060","1:37.387","7","15","5","74","3","4","44","Finland","1556","1592","11","351","11","358","iRacing Formula Renault 2.0","100","0"
"9","74","Formula Renault 2.0","81","Formula Renault 2.0","17883","17883","Alex Scribner","13","7","0","Running","-40.989","0","","1:39.182","1:36.929","14","15","11","66","1","3","30","Texas","2206","2207","20","442","20","400","iRacing Formula Renault 2.0","100","0"
"10","74","Formula Renault 2.0","81","Formula Renault 2.0","251763","251763","Rogerio Schiavon","18","18","0","Running","-55.529","0","","1:40.151","1:37.913","12","15","6","59","0","6","45","Brazil","1410","1430","14","257","14","261","iRacing Formula Renault 2.0","100","0"
"11","74","Formula Renault 2.0","81","Formula Renault 2.0","292835","292835","Michael Scurlock","17","15","0","Running","-1:06.498","0","","1:40.882","1:38.916","13","15","6","51","0","4","34","Australia/NZ","1678","1677","15","348","15","347","iRacing Formula Renault 2.0","100","0"
"12","74","Formula Renault 2.0","81","Formula Renault 2.0","255309","255309","Alexis Mattaruco","3","1","0","Running","-1:15.296","0","","1:41.470","1:36.314","5","15","8","44","0","2","24","Hispanoamérica","2844","2793","18","259","18","248","iRacing Formula Renault 2.0","100","0"
"13","74","Formula Renault 2.0","81","Formula Renault 2.0","147332","147332","Federico Fornaro","16","11","0","Running","-1:26.979","0","","1:42.248","1:40.111","4","15","16","37","0","3","41","Italy","2008","1972","20","401","19","320","iRacing Formula Renault 2.0","100","0"
"14","74","Formula Renault 2.0","81","Formula Renault 2.0","37166","37166","Tom Depke","6","4","0","Running","-1 L","0","","1:37.831","1:36.756","5","14","10","29","0","2","29","Midwest","2511","2447","18","254","18","233","iRacing Formula Renault 2.0","100","0"
"15","74","Formula Renault 2.0","81","Formula Renault 2.0","108083","108083","Sean Boundy","15","17","0","Running","-2 L","0","","1:47.749","1:39.779","6","13","8","22","0","4","6","California Club","1551","1511","12","456","12","449","iRacing Formula Renault 2.0","100","0"
"16","74","Formula Renault 2.0","81","Formula Renault 2.0","203897","203897","Johannes Vahala","14","14","32","Disconnected","-4 L","0","","1:42.506","1:37.924","10","11","5","14","0","3","44","Finland","1747","1688","18","261","18","252","iRacing Formula Renault 2.0","100","0"
"17","74","Formula Renault 2.0","81","Formula Renault 2.0","224623","224623","Leonard O Cheri","2","10","32","Disconnected","-14 L","0","","00.000","","","1","4","7","0","3","43","Scandinavia","2059","1978","13","153","13","140","iRacing Formula Renault 2.0","100","0"
"18","74","Formula Renault 2.0","81","Formula Renault 2.0","155331","155331","Aedan Campbell","5","3","32","Disconnected","-14 L","0","","00.000","","","1","4","3","0","2","19","New Jersey","2675","2563","16","456","16","444","iRacing Formula Renault 2.0","100","0"
